Sample 1_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 2_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 3_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 4_Frequency [Hz]	Normal Sound Transmission Loss [dB]	
3,895312E+3	-1,847005E+0	3,895312E+3	-1,878236E+0	3,895312E+3	-8,204932E-1	3,895312E+3	-1,377944E-1
3,896875E+3	-1,834045E+0	3,896875E+3	-1,871471E+0	3,896875E+3	-8,257620E-1	3,896875E+3	-1,676981E-1
3,898437E+3	-1,815502E+0	3,898437E+3	-1,865501E+0	3,898437E+3	-8,270862E-1	3,898437E+3	-1,918977E-1
3,900000E+3	-1,795676E+0	3,900000E+3	-1,857791E+0	3,900000E+3	-8,294333E-1	3,900000E+3	-2,186947E-1
3,901562E+3	-1,774780E+0	3,901562E+3	-1,849761E+0	3,901562E+3	-8,329244E-1	3,901562E+3	-2,422511E-1
3,903125E+3	-1,752212E+0	3,903125E+3	-1,839636E+0	3,903125E+3	-8,373862E-1	3,903125E+3	-2,689361E-1
3,904687E+3	-1,729289E+0	3,904687E+3	-1,831894E+0	3,904687E+3	-8,426857E-1	3,904687E+3	-2,927874E-1
3,906250E+3	-1,704324E+0	3,906250E+3	-1,822379E+0	3,906250E+3	-8,487376E-1	3,906250E+3	-3,198857E-1
3,907812E+3	-1,709779E+0	3,907812E+3	-1,816541E+0	3,907812E+3	-8,547939E-1	3,907812E+3	-3,427099E-1
3,909375E+3	-1,715146E+0	3,909375E+3	-1,809485E+0	3,909375E+3	-8,615298E-1	3,909375E+3	-3,685645E-1
3,910937E+3	-1,726990E+0	3,910937E+3	-1,805521E+0	3,910937E+3	-8,679309E-1	3,910937E+3	-3,885294E-1
3,912500E+3	-1,739075E+0	3,912500E+3	-1,800490E+0	3,912500E+3	-8,750149E-1	3,912500E+3	-4,107058E-1
3,914062E+3	-1,746582E+0	3,914062E+3	-1,798425E+0	3,914062E+3	-8,814408E-1	3,914062E+3	-4,281077E-1
3,915625E+3	-1,754060E+0	3,915625E+3	-1,795374E+0	3,915625E+3	-8,885506E-1	3,915625E+3	-4,474513E-1
3,917187E+3	-1,751658E+0	3,917187E+3	-1,795983E+0	3,917187E+3	-8,936963E-1	3,917187E+3	-4,641346E-1
3,918750E+3	-1,748815E+0	3,918750E+3	-1,795663E+0	3,918750E+3	-8,994205E-1	3,918750E+3	-4,826313E-1
3,920312E+3	-1,684193E+0	3,920312E+3	-1,797768E+0	3,920312E+3	-9,039346E-1	3,920312E+3	-4,987494E-1
3,921875E+3	-1,618834E+0	3,921875E+3	-1,799108E+0	3,921875E+3	-9,088873E-1	3,921875E+3	-5,164425E-1
3,923437E+3	-1,582298E+0	3,923437E+3	-1,802051E+0	3,923437E+3	-9,150958E-1	3,923437E+3	-5,317445E-1
3,925000E+3	-1,545202E+0	3,925000E+3	-1,804363E+0	3,925000E+3	-9,216272E-1	3,925000E+3	-5,486906E-1
3,926562E+3	-1,537693E+0	3,926562E+3	-1,808269E+0	3,926562E+3	-9,307068E-1	3,926562E+3	-5,637662E-1
3,928125E+3	-1,529725E+0	3,928125E+3	-1,811572E+0	3,928125E+3	-9,401003E-1	3,928125E+3	-5,802998E-1
3,929687E+3	-1,528030E+0	3,929687E+3	-1,816497E+0	3,929687E+3	-9,495556E-1	3,929687E+3	-5,950072E-1
3,931250E+3	-1,526103E+0	3,931250E+3	-1,820833E+0	3,931250E+3	-9,592817E-1	3,931250E+3	-6,111539E-1
3,932812E+3	-1,528754E+0	3,932812E+3	-1,827466E+0	3,932812E+3	-9,697290E-1	3,932812E+3	-6,243244E-1
3,934375E+3	-1,531321E+0	3,934375E+3	-1,833529E+0	3,934375E+3	-9,804819E-1	3,934375E+3	-6,385797E-1
3,935937E+3	-1,537925E+0	3,935937E+3	-1,843344E+0	3,935937E+3	-9,899941E-1	3,935937E+3	-6,504359E-1
3,937500E+3	-1,544497E+0	3,937500E+3	-1,852597E+0	3,937500E+3	-9,997839E-1	3,937500E+3	-6,629279E-1
3,939062E+3	-1,552614E+0	3,939062E+3	-1,865461E+0	3,939062E+3	-1,012078E+0	3,939062E+3	-6,741499E-1
3,940625E+3	-1,560674E+0	3,940625E+3	-1,877617E+0	3,940625E+3	-1,024621E+0	3,940625E+3	-6,861003E-1
3,942187E+3	-1,574625E+0	3,942187E+3	-1,895935E+0	3,942187E+3	-1,048359E+0	3,942187E+3	-6,941934E-1
3,943750E+3	-1,588353E+0	3,943750E+3	-1,913459E+0	3,943750E+3	-1,072533E+0	3,943750E+3	-7,029828E-1
3,945312E+3	-1,617532E+0	3,945312E+3	-1,982014E+0	3,945312E+3	-1,154576E+0	3,945312E+3	-7,080538E-1
3,946875E+3	-1,646434E+0	3,946875E+3	-2,050451E+0	3,946875E+3	-1,240103E+0	3,946875E+3	-7,137009E-1
3,948437E+3	-1,748953E+0	3,948437E+3	-2,061081E+0	3,948437E+3	-1,252766E+0	3,948437E+3	-7,197253E-1
3,950000E+3	-1,853912E+0	3,950000E+3	-2,071435E+0	3,950000E+3	-1,265590E+0	3,950000E+3	-7,264090E-1
3,951562E+3	-1,870056E+0	3,951562E+3	-2,089965E+0	3,951562E+3	-1,283292E+0	3,951562E+3	-7,358345E-1
3,953125E+3	-1,886154E+0	3,953125E+3	-2,108022E+0	3,953125E+3	-1,301076E+0	3,953125E+3	-7,461040E-1
3,954687E+3	-1,915331E+0	3,954687E+3	-2,131661E+0	3,954687E+3	-1,323377E+0	3,954687E+3	-9,792558E-1
3,956250E+3	-1,944330E+0	3,956250E+3	-2,154760E+0	3,956250E+3	-1,345738E+0	3,956250E+3	-1,206671E+0
3,957812E+3	-1,975538E+0	3,957812E+3	-2,174129E+0	3,957812E+3	-1,369104E+0	3,957812E+3	-1,212741E+0
3,959375E+3	-2,006467E+0	3,959375E+3	-2,193299E+0	3,959375E+3	-1,392590E+0	3,959375E+3	-1,218958E+0
3,960937E+3	-2,036897E+0	3,960937E+3	-2,207062E+0	3,960937E+3	-1,413201E+0	3,960937E+3	-1,221347E+0
3,962500E+3	-2,067023E+0	3,962500E+3	-2,221046E+0	3,962500E+3	-1,434027E+0	3,962500E+3	-1,223945E+0
3,964062E+3	-2,100062E+0	3,964062E+3	-2,232418E+0	3,964062E+3	-1,456025E+0	3,964062E+3	-1,229140E+0
3,965625E+3	-2,132863E+0	3,965625E+3	-2,244336E+0	3,965625E+3	-1,478324E+0	3,965625E+3	-1,234632E+0
3,967187E+3	-2,172962E+0	3,967187E+3	-2,255007E+0	3,967187E+3	-1,501541E+0	3,967187E+3	-1,239920E+0
3,968750E+3	-2,212815E+0	3,968750E+3	-2,266373E+0	3,968750E+3	-1,525227E+0	3,968750E+3	-1,245597E+0
3,970312E+3	-2,261578E+0	3,970312E+3	-2,284490E+0	3,970312E+3	-1,543265E+0	3,970312E+3	-1,251926E+0
3,971875E+3	-2,309923E+0	3,971875E+3	-2,303119E+0	3,971875E+3	-1,562201E+0	3,971875E+3	-1,258577E+0
3,973437E+3	-2,539291E+0	3,973437E+3	-2,149920E+0	3,973437E+3	-1,576240E+0	3,973437E+3	-1,134671E+0
3,975000E+3	-2,765014E+0	3,975000E+3	-2,227720E+0	3,975000E+3	-1,591671E+0	3,975000E+3	-1,416895E+0
3,976562E+3	-2,752527E+0	3,976562E+3	-2,304626E+0	3,976562E+3	-1,604788E+0	3,976562E+3	-1,418475E+0
3,978125E+3	-2,740931E+0	3,978125E+3	-2,379351E+0	3,978125E+3	-1,619415E+0	3,978125E+3	-1,438493E+0
3,979687E+3	-2,726671E+0	3,979687E+3	-2,382167E+0	3,979687E+3	-1,696543E+0	3,979687E+3	-1,435897E+0
3,981250E+3	-2,713434E+0	3,981250E+3	-2,387177E+0	3,981250E+3	-1,769211E+0	3,981250E+3	-1,455920E+0
3,982812E+3	-2,698762E+0	3,982812E+3	-2,386638E+0	3,982812E+3	-1,807385E+0	3,982812E+3	-1,457276E+0
3,984375E+3	-2,685283E+0	3,984375E+3	-2,388331E+0	3,984375E+3	-1,845236E+0	3,984375E+3	-1,472190E+0
3,985937E+3	-2,669040E+0	3,985937E+3	-2,386306E+0	3,985937E+3	-1,881773E+0	3,985937E+3	-1,513465E+0
3,987500E+3	-2,654217E+0	3,987500E+3	-2,386564E+0	3,987500E+3	-1,917829E+0	3,987500E+3	-1,552409E+0
3,989062E+3	-2,634236E+0	3,989062E+3	-1,741376E+0	3,989062E+3	-1,316414E+0	3,989062E+3	-1,549250E+0
3,990625E+3	-2,616102E+0	3,990625E+3	-2,005482E+0	3,990625E+3	-1,664988E+0	3,990625E+3	-1,555286E+0
3,992187E+3	-2,590948E+0	3,992187E+3	-1,989030E+0	3,992187E+3	-1,658440E+0	3,992187E+3	-1,552367E+0
3,993750E+3	-2,568346E+0	3,993750E+3	-1,974323E+0	3,993750E+3	-1,653497E+0	3,993750E+3	-1,557431E+0
3,995312E+3	-2,510300E+0	3,995312E+3	-1,950489E+0	3,995312E+3	-1,645616E+0	3,995312E+3	-1,556623E+0
3,996875E+3	-2,453094E+0	3,996875E+3	-1,927134E+0	3,996875E+3	-1,639709E+0	3,996875E+3	-1,562565E+0
3,998437E+3	-2,445349E+0	3,998437E+3	-1,905769E+0	3,998437E+3	-1,520032E+0	3,998437E+3	-1,562918E+0
4,000000E+3	-2,439028E+0	4,000000E+3	-1,884158E+0	4,000000E+3	-1,474017E+0	4,000000E+3	-1,568306E+0
4,001562E+3	-2,426349E+0	4,001562E+3	-2,254501E+0	4,001562E+3	-1,449182E+0	4,001562E+3	-1,570146E+0
4,003125E+3	-2,415591E+0	4,003125E+3	-2,512433E+0	4,003125E+3	-1,428260E+0	4,003125E+3	-1,576376E+0
4,004687E+3	-3,293463E+0	4,004687E+3	-2,477315E+0	4,004687E+3	-1,401353E+0	4,004687E+3	-1,581038E+0
4,006250E+3	-4,050294E+0	4,006250E+3	-2,438075E+0	4,006250E+3	-1,378846E+0	4,006250E+3	-1,589546E+0
4,007812E+3	-4,035812E+0	4,007812E+3	-2,404086E+0	4,007812E+3	-1,345658E+0	4,007812E+3	-1,596581E+0
4,009375E+3	-4,025114E+0	4,009375E+3	-2,366200E+0	4,009375E+3	-1,315873E+0	4,009375E+3	-1,606919E+0
4,010937E+3	-4,002078E+0	4,010937E+3	-2,337840E+0	4,010937E+3	-1,288450E+0	4,010937E+3	-1,616201E+0
4,012500E+3	-3,984237E+0	4,012500E+3	-2,306448E+0	4,012500E+3	-1,262537E+0	4,012500E+3	-1,628165E+0
4,014062E+3	-1,794118E+0	4,014062E+3	-2,282492E+0	4,014062E+3	-1,574037E+0	4,014062E+3	-1,637260E+0
4,015625E+3	-2,579456E+0	4,015625E+3	-2,256078E+0	4,015625E+3	-1,803710E+0	4,015625E+3	-1,648021E+0
4,017187E+3	-2,582752E+0	4,017187E+3	-2,230434E+0	4,017187E+3	-1,762852E+0	4,017187E+3	-1,671988E+0
4,018750E+3	-2,585172E+0	4,018750E+3	-2,202148E+0	4,018750E+3	-1,721327E+0	4,018750E+3	-1,671429E+0
4,020312E+3	-2,976817E+0	4,020312E+3	-2,170622E+0	4,020312E+3	-1,682891E+0	4,020312E+3	-1,664365E+0
4,021875E+3	-3,310416E+0	4,021875E+3	-2,135640E+0	4,021875E+3	-1,643609E+0	4,021875E+3	-1,657912E+0
4,023437E+3	-3,315526E+0	4,023437E+3	-2,108703E+0	4,023437E+3	-1,602233E+0	4,023437E+3	-1,652733E+0
4,025000E+3	-3,318825E+0	4,025000E+3	-2,079021E+0	4,025000E+3	-1,559570E+0	4,025000E+3	-1,648320E+0
4,026562E+3	-3,116983E+0	4,026562E+3	-2,270108E+0	4,026562E+3	-1,689881E+0	4,026562E+3	-1,645543E+0
4,028125E+3	-2,856469E+0	4,028125E+3	-2,401647E+0	4,028125E+3	-1,785697E+0	4,028125E+3	-1,643337E+0
4,029687E+3	-2,824996E+0	4,029687E+3	-2,366043E+0	4,029687E+3	-1,738667E+0	4,029687E+3	-1,651263E+0
4,031250E+3	-2,789374E+0	4,031250E+3	-2,328056E+0	4,031250E+3	-1,689937E+0	4,031250E+3	-1,653238E+0
4,032812E+3	-2,756499E+0	4,032812E+3	-2,299908E+0	4,032812E+3	-1,648581E+0	4,032812E+3	-1,640782E+0
4,034375E+3	-2,719598E+0	4,034375E+3	-2,269326E+0	4,034375E+3	-1,605562E+0	4,034375E+3	-1,628218E+0
4,035937E+3	-2,678218E+0	4,035937E+3	-2,243755E+0	4,035937E+3	-1,570597E+0	4,035937E+3	-1,617946E+0
4,037500E+3	-2,630988E+0	4,037500E+3	-2,216097E+0	4,037500E+3	-1,534012E+0	4,037500E+3	-1,607439E+0
4,039062E+3	-2,558911E+0	4,039062E+3	-2,191882E+0	4,039062E+3	-1,503734E+0	4,039062E+3	-1,600876E+0
4,040625E+3	-2,476178E+0	4,040625E+3	-2,165526E+0	4,040625E+3	-1,471828E+0	4,040625E+3	-1,594089E+0
4,042187E+3	-2,425765E+0	4,042187E+3	-2,143003E+0	4,042187E+3	-1,449252E+0	4,042187E+3	-1,646325E+0
4,043750E+3	-2,367770E+0	4,043750E+3	-2,118770E+0	4,043750E+3	-1,424979E+0	4,043750E+3	-1,703275E+0
4,045312E+3	-2,324433E+0	4,045312E+3	-2,095694E+0	4,045312E+3	-1,403790E+0	4,045312E+3	-1,710420E+0
4,046875E+3	-2,275319E+0	4,046875E+3	-2,071128E+0	4,046875E+3	-1,380951E+0	4,046875E+3	-1,717163E+0
4,048437E+3	-2,225966E+0	4,048437E+3	-2,050413E+0	4,048437E+3	-1,360431E+0	4,048437E+3	-1,728420E+0
4,050000E+3	-2,171303E+0	4,050000E+3	-2,028222E+0	4,050000E+3	-1,338391E+0	4,050000E+3	-1,739089E+0
4,051562E+3	-2,119951E+0	4,051562E+3	-2,003180E+0	4,051562E+3	-1,312824E+0	4,051562E+3	-1,753710E+0
4,053125E+3	-2,064445E+0	4,053125E+3	-1,974264E+0	4,053125E+3	-1,286253E+0	4,053125E+3	-1,767839E+0
4,054687E+3	-2,016722E+0	4,054687E+3	-1,963043E+0	4,054687E+3	-1,257829E+0	4,054687E+3	-1,782743E+0
4,056250E+3	-1,966013E+0	4,056250E+3	-1,950904E+0	4,056250E+3	-1,228474E+0	4,056250E+3	-1,797295E+0
4,057812E+3	-1,918112E+0	4,057812E+3	-1,943647E+0	4,057812E+3	-1,196141E+0	4,057812E+3	-1,810422E+0
4,059375E+3	-1,867872E+0	4,059375E+3	-1,935343E+0	4,059375E+3	-1,162989E+0	4,059375E+3	-1,823302E+0
4,060937E+3	-1,820009E+0	4,060937E+3	-1,928906E+0	4,060937E+3	-1,129719E+0	4,060937E+3	-1,837728E+0
4,062500E+3	-1,770093E+0	4,062500E+3	-1,921447E+0	4,062500E+3	-1,096508E+0	4,062500E+3	-1,851909E+0
4,064062E+3	-1,721666E+0	4,064062E+3	-1,913127E+0	4,064062E+3	-1,074376E+0	4,064062E+3	-1,866295E+0
4,065625E+3	-1,671487E+0	4,065625E+3	-1,903974E+0	4,065625E+3	-1,051987E+0	4,065625E+3	-1,880425E+0
4,067187E+3	-1,622718E+0	4,067187E+3	-1,899386E+0	4,067187E+3	-1,028754E+0	4,067187E+3	-1,890167E+0
4,068750E+3	-1,572373E+0	4,068750E+3	-1,894075E+0	4,068750E+3	-1,005425E+0	4,068750E+3	-1,899740E+0
4,070312E+3	-1,526987E+0	4,070312E+3	-1,888166E+0	4,070312E+3	-9,852862E-1	4,070312E+3	-1,910349E+0
4,071875E+3	-1,480148E+0	4,071875E+3	-1,881619E+0	4,071875E+3	-9,651650E-1	4,071875E+3	-1,920889E+0
4,073437E+3	-1,435154E+0	4,073437E+3	-1,874880E+0	4,073437E+3	-9,470990E-1	4,073437E+3	-1,933832E+0
4,075000E+3	-1,388967E+0	4,075000E+3	-1,867537E+0	4,075000E+3	-9,291327E-1	4,075000E+3	-1,946856E+0
4,076562E+3	-1,351796E+0	4,076562E+3	-1,859088E+0	4,076562E+3	-9,127297E-1	4,076562E+3	-1,956222E+0
4,078125E+3	-1,313394E+0	4,078125E+3	-1,850471E+0	4,078125E+3	-8,966204E-1	4,078125E+3	-1,965954E+0
4,079687E+3	-1,251734E+0	4,079687E+3	-1,834035E+0	4,079687E+3	-1,316563E+0	4,079687E+3	-1,974573E+0
4,081250E+3	-1,182312E+0	4,081250E+3	-1,818028E+0	4,081250E+3	-1,513350E+0	4,081250E+3	-1,984128E+0
4,082812E+3	-1,498446E+0	4,082812E+3	-2,058582E+0	4,082812E+3	-1,507865E+0	4,082812E+3	-1,996760E+0
4,084375E+3	-1,734234E+0	4,084375E+3	-2,228804E+0	4,084375E+3	-1,502309E+0	4,084375E+3	-2,010661E+0
4,085937E+3	-2,074830E+0	4,085937E+3	-2,098693E+0	4,085937E+3	-1,494201E+0	4,085937E+3	-2,033694E+0
4,087500E+3	-2,323706E+0	4,087500E+3	-2,294986E+0	4,087500E+3	-1,486712E+0	4,087500E+3	-2,122860E+0
4,089062E+3	-2,289020E+0	4,089062E+3	-2,297157E+0	4,089062E+3	-1,478008E+0	4,089062E+3	-2,150646E+0
4,090625E+3	-2,253812E+0	4,090625E+3	-2,301881E+0	4,090625E+3	-1,470360E+0	4,090625E+3	-2,178738E+0
4,092187E+3	-2,225449E+0	4,092187E+3	-2,304248E+0	4,092187E+3	-1,464762E+0	4,092187E+3	-2,212043E+0
4,093750E+3	-2,197170E+0	4,093750E+3	-2,309319E+0	4,093750E+3	-1,460440E+0	4,093750E+3	-2,245456E+0
4,095312E+3	-2,173407E+0	4,095312E+3	-2,314178E+0	4,095312E+3	-1,454864E+0	4,095312E+3	-2,284989E+0
4,096875E+3	-2,150352E+0	4,096875E+3	-2,321544E+0	4,096875E+3	-1,450958E+0	4,096875E+3	-2,324383E+0
4,098437E+3	-2,124782E+0	4,098437E+3	-2,328695E+0	4,098437E+3	-1,446508E+0	4,098437E+3	-2,367739E+0
4,100000E+3	-2,100379E+0	4,100000E+3	-2,337994E+0	4,100000E+3	-1,444063E+0	4,100000E+3	-2,410607E+0
4,101562E+3	-2,077495E+0	4,101562E+3	-2,348602E+0	4,101562E+3	-1,443340E+0	4,101562E+3	-2,469027E+0
4,103125E+3	-2,055953E+0	4,103125E+3	-2,360712E+0	4,103125E+3	-1,444869E+0	4,103125E+3	-2,526020E+0
4,104687E+3	-2,034104E+0	4,104687E+3	-2,374842E+0	4,104687E+3	-1,440854E+0	4,104687E+3	-2,598010E+0
4,106250E+3	-2,013772E+0	4,106250E+3	-2,389361E+0	4,106250E+3	-1,439844E+0	4,106250E+3	-2,667824E+0
4,107812E+3	-1,993816E+0	4,107812E+3	-2,557287E+0	4,107812E+3	-1,439507E+0	4,107812E+3	-2,955060E+0
4,109375E+3	-1,975472E+0	4,109375E+3	-2,700885E+0	4,109375E+3	-1,442932E+0	4,109375E+3	-3,211114E+0
4,110937E+3	-1,955987E+0	4,110937E+3	-2,694460E+0	4,110937E+3	-1,444670E+0	4,110937E+3	-2,454543E+0
4,112500E+3	-1,938095E+0	4,112500E+3	-2,689033E+0	4,112500E+3	-1,451408E+0	4,112500E+3	-2,611685E+0
4,114062E+3	-1,727374E+0	4,114062E+3	-2,449533E+0	4,114062E+3	-1,129793E+0	4,114062E+3	-2,589994E+0
4,115625E+3	-2,258067E+0	4,115625E+3	-2,530906E+0	4,115625E+3	-1,521764E+0	4,115625E+3	-2,567957E+0
4,117187E+3	-2,255656E+0	4,117187E+3	-2,519661E+0	4,117187E+3	-1,525769E+0	4,117187E+3	-2,538421E+0
4,118750E+3	-2,258341E+0	4,118750E+3	-2,509956E+0	4,118750E+3	-1,536871E+0	4,118750E+3	-2,507803E+0
4,120312E+3	-2,265747E+0	4,120312E+3	-2,496975E+0	4,120312E+3	-1,541182E+0	4,120312E+3	-2,475061E+0
4,121875E+3	-2,280749E+0	4,121875E+3	-2,484806E+0	4,121875E+3	-1,548654E+0	4,121875E+3	-2,439882E+0
4,123437E+3	-2,288208E+0	4,123437E+3	-2,469873E+0	4,123437E+3	-1,552826E+0	4,123437E+3	-2,403654E+0
4,125000E+3	-2,301209E+0	4,125000E+3	-2,454466E+0	4,125000E+3	-1,558324E+0	4,125000E+3	-2,363968E+0
4,126562E+3	-2,309381E+0	4,126562E+3	-2,436976E+0	4,126562E+3	-1,562509E+0	4,126562E+3	-2,327241E+0
4,128125E+3	-2,321522E+0	4,128125E+3	-2,418048E+0	4,128125E+3	-1,566531E+0	4,128125E+3	-2,285627E+0
4,129687E+3	-2,329354E+0	4,129687E+3	-2,404831E+0	4,129687E+3	-1,570233E+0	4,129687E+3	-2,593288E+0
4,131250E+3	-2,339182E+0	4,131250E+3	-2,390169E+0	4,131250E+3	-1,572797E+0	4,131250E+3	-2,812664E+0
4,132812E+3	-2,345901E+0	4,132812E+3	-2,615927E+0	4,132812E+3	-1,577738E+0	4,132812E+3	-2,749876E+0
4,134375E+3	-2,353402E+0	4,134375E+3	-2,767030E+0	4,134375E+3	-1,581224E+0	4,134375E+3	-2,681992E+0
4,135937E+3	-2,356123E+0	4,135937E+3	-2,734390E+0	4,135937E+3	-1,588195E+0	4,135937E+3	-2,629509E+0
4,137500E+3	-2,358737E+0	4,137500E+3	-2,700044E+0	4,137500E+3	-1,593618E+0	4,137500E+3	-2,573488E+0
4,139062E+3	-2,356662E+0	4,139062E+3	-2,670295E+0	4,139062E+3	-1,601477E+0	4,139062E+3	-2,525819E+0
4,140625E+3	-2,353754E+0	4,140625E+3	-2,638951E+0	4,140625E+3	-1,607588E+0	4,140625E+3	-2,475265E+0
4,142187E+3	-2,351698E+0	4,142187E+3	-2,606276E+0	4,142187E+3	-1,615087E+0	4,142187E+3	-2,429318E+0
4,143750E+3	-2,348408E+0	4,143750E+3	-2,571804E+0	4,143750E+3	-1,620322E+0	4,143750E+3	-2,380229E+0
4,145312E+3	-2,334301E+0	4,145312E+3	-2,544151E+0	4,145312E+3	-1,625700E+0	4,145312E+3	-2,326811E+0
4,146875E+3	-2,311652E+0	4,146875E+3	-2,514476E+0	4,146875E+3	-1,627911E+0	4,146875E+3	-2,269370E+0
4,148437E+3	-2,320146E+0	4,148437E+3	-2,487798E+0	4,148437E+3	-1,634825E+0	4,148437E+3	-2,431374E+0
4,150000E+3	-2,328556E+0	4,150000E+3	-2,459402E+0	4,150000E+3	-1,638501E+0	4,150000E+3	-2,550858E+0
4,151562E+3	-2,335512E+0	4,151562E+3	-2,436972E+0	4,151562E+3	-1,637312E+0	4,151562E+3	-2,507088E+0
4,153125E+3	-2,342328E+0	4,153125E+3	-2,412778E+0	4,153125E+3	-1,634152E+0	4,153125E+3	-2,460256E+0
4,154687E+3	-2,348680E+0	4,154687E+3	-2,388603E+0	4,154687E+3	-1,629530E+0	4,154687E+3	-2,419293E+0
4,156250E+3	-2,354683E+0	4,156250E+3	-2,362421E+0	4,156250E+3	-1,623381E+0	4,156250E+3	-2,375388E+0
4,157812E+3	-2,360815E+0	4,157812E+3	-2,527818E+0	4,157812E+3	-1,703381E+0	4,157812E+3	-2,334189E+0
4,159375E+3	-2,366217E+0	4,159375E+3	-2,633832E+0	4,159375E+3	-1,775184E+0	4,159375E+3	-2,289733E+0
4,160937E+3	-2,334053E+0	4,160937E+3	-2,617145E+0	4,160937E+3	-1,754244E+0	4,160937E+3	-2,255531E+0
4,162500E+3	-2,302336E+0	4,162500E+3	-2,598408E+0	4,162500E+3	-1,732105E+0	4,162500E+3	-2,217823E+0
4,164062E+3	-2,297785E+0	4,164062E+3	-2,583574E+0	4,164062E+3	-1,712533E+0	4,164062E+3	-2,194921E+0
4,165625E+3	-2,292635E+0	4,165625E+3	-2,566953E+0	4,165625E+3	-1,691902E+0	4,165625E+3	-2,168710E+0
4,167187E+3	-2,290541E+0	4,167187E+3	-2,549997E+0	4,167187E+3	-1,677049E+0	4,167187E+3	-2,154144E+0
4,168750E+3	-2,287972E+0	4,168750E+3	-2,531416E+0	4,168750E+3	-1,661284E+0	4,168750E+3	-2,136482E+0
4,170312E+3	-2,287657E+0	4,170312E+3	-2,507675E+0	4,170312E+3	-1,650522E+0	4,170312E+3	-2,120110E+0
4,171875E+3	-2,286834E+0	4,171875E+3	-2,478916E+0	4,171875E+3	-1,638826E+0	4,171875E+3	-2,100720E+0
4,173437E+3	-2,343187E+0	4,173437E+3	-2,471007E+0	4,173437E+3	-1,631148E+0	4,173437E+3	-2,084197E+0
4,175000E+3	-2,400669E+0	4,175000E+3	-2,461751E+0	4,175000E+3	-1,622622E+0	4,175000E+3	-2,064541E+0
4,176562E+3	-2,408919E+0	4,176562E+3	-2,453938E+0	4,176562E+3	-1,812047E+0	4,176562E+3	-2,007151E+0
4,178125E+3	-2,416742E+0	4,178125E+3	-2,444992E+0	4,178125E+3	-1,950176E+0	4,178125E+3	-1,939503E+0
4,179687E+3	-2,427947E+0	4,179687E+3	-2,439424E+0	4,179687E+3	-1,949632E+0	4,179687E+3	-1,936099E+0
4,181250E+3	-2,438643E+0	4,181250E+3	-2,432782E+0	4,181250E+3	-1,947902E+0	4,181250E+3	-1,931187E+0
4,182812E+3	-2,451684E+0	4,182812E+3	-2,430742E+0	4,182812E+3	-1,947693E+0	4,182812E+3	-1,931550E+0
4,184375E+3	-2,464119E+0	4,184375E+3	-2,427608E+0	4,184375E+3	-1,946270E+0	4,184375E+3	-1,931642E+0
4,185937E+3	-2,351955E+0	4,185937E+3	-2,429364E+0	4,185937E+3	-1,945258E+0	4,185937E+3	-1,928452E+0
4,187500E+3	-2,325378E+0	4,187500E+3	-2,429859E+0	4,187500E+3	-1,943188E+0	4,187500E+3	-1,928428E+0
4,189062E+3	-2,354801E+0	4,189062E+3	-2,434601E+0	4,189062E+3	-1,943422E+0	4,189062E+3	-1,915840E+0
4,190625E+3	-2,381726E+0	4,190625E+3	-2,438254E+0	4,190625E+3	-1,942804E+0	4,190625E+3	-1,913132E+0
4,192187E+3	-2,405280E+0	4,192187E+3	-2,436995E+0	4,192187E+3	-1,943464E+0	4,192187E+3	-1,896463E+0
4,193750E+3	-2,426419E+0	4,193750E+3	-2,435385E+0	4,193750E+3	-1,943478E+0	4,193750E+3	-1,902101E+0
4,195312E+3	-2,443993E+0	4,195312E+3	-2,429742E+0	4,195312E+3	-1,940828E+0	4,195312E+3	-1,885578E+0
4,196875E+3	-2,459632E+0	4,196875E+3	-2,424563E+0	4,196875E+3	-1,938210E+0	4,196875E+3	-1,913508E+0
4,198437E+3	-2,474926E+0	4,198437E+3	-2,417957E+0	4,198437E+3	-1,932405E+0	4,198437E+3	-1,896179E+0
4,200000E+3	-2,488650E+0	4,200000E+3	-2,413008E+0	4,200000E+3	-1,927668E+0	4,200000E+3	-1,954339E+0
4,201562E+3	-2,503030E+0	4,201562E+3	-2,409505E+0	4,201562E+3	-1,922805E+0	4,201562E+3	-1,936085E+0
4,203125E+3	-2,516418E+0	4,203125E+3	-2,409391E+0	4,203125E+3	-1,920289E+0	4,203125E+3	-2,084785E+0
4,204687E+3	-2,533376E+0	4,204687E+3	-2,407053E+0	4,204687E+3	-1,918810E+0	4,204687E+3	-2,069539E+0
4,206250E+3	-2,549473E+0	4,206250E+3	-2,410995E+0	4,206250E+3	-1,920907E+0	4,206250E+3	-2,079879E+0
4,207812E+3	-2,566246E+0	4,207812E+3	-2,406060E+0	4,207812E+3	-1,921503E+0	4,207812E+3	-2,061333E+0
4,209375E+3	-2,582204E+0	4,209375E+3	-2,414590E+0	4,209375E+3	-1,926840E+0	4,209375E+3	-2,045985E+0
4,210937E+3	-2,594478E+0	4,210937E+3	-2,135256E+0	4,210937E+3	-1,924648E+0	4,210937E+3	-2,029390E+0
