Sample 1_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 2_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 3_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 4_Frequency [Hz]	Absorption Coefficient on Hard Wall	
2,620312E+3	4,778013E-1	2,620312E+3	6,194150E-2	2,620312E+3	2,035680E-1	2,620312E+3	1,530674E-1
2,621875E+3	4,766373E-1	2,621875E+3	6,266663E-2	2,621875E+3	2,057785E-1	2,621875E+3	1,535897E-1
2,623437E+3	4,768471E-1	2,623437E+3	6,379548E-2	2,623437E+3	2,083208E-1	2,623437E+3	1,544499E-1
2,625000E+3	4,760540E-1	2,625000E+3	6,479720E-2	2,625000E+3	2,105888E-1	2,625000E+3	1,551101E-1
2,626562E+3	4,754644E-1	2,626562E+3	6,568056E-2	2,626562E+3	2,131936E-1	2,626562E+3	1,560091E-1
2,628125E+3	4,747794E-1	2,628125E+3	6,638151E-2	2,628125E+3	2,154736E-1	2,628125E+3	1,567209E-1
2,629687E+3	4,742269E-1	2,629687E+3	6,779638E-2	2,629687E+3	2,180815E-1	2,629687E+3	1,574839E-1
2,631250E+3	4,736054E-1	2,631250E+3	6,889329E-2	2,631250E+3	2,203598E-1	2,631250E+3	1,580732E-1
2,632812E+3	4,732605E-1	2,632812E+3	7,059808E-2	2,632812E+3	2,230002E-1	2,632812E+3	1,698292E-1
2,634375E+3	4,728184E-1	2,634375E+3	7,203745E-2	2,634375E+3	2,253252E-1	2,634375E+3	1,772463E-1
2,635937E+3	4,733841E-1	2,635937E+3	7,307544E-2	2,635937E+3	2,281963E-1	2,635937E+3	1,780903E-1
2,637500E+3	4,731564E-1	2,637500E+3	7,396460E-2	2,637500E+3	2,307390E-1	2,637500E+3	1,787413E-1
2,639062E+3	4,733170E-1	2,639062E+3	8,009442E-2	2,639062E+3	2,338034E-1	2,639062E+3	1,796876E-1
2,640625E+3	4,732440E-1	2,640625E+3	8,448671E-2	2,640625E+3	2,365118E-1	2,640625E+3	1,804529E-1
2,642187E+3	4,696332E-1	2,642187E+3	8,513184E-2	2,642187E+3	2,401718E-1	2,642187E+3	1,815244E-1
2,643750E+3	4,656196E-1	2,643750E+3	8,570229E-2	2,643750E+3	2,433907E-1	2,643750E+3	1,824262E-1
2,645312E+3	4,655049E-1	2,645312E+3	8,633635E-2	2,645312E+3	2,476049E-1	2,645312E+3	1,830135E-1
2,646875E+3	4,652420E-1	2,646875E+3	8,690123E-2	2,646875E+3	2,512985E-1	2,646875E+3	1,834373E-1
2,648437E+3	4,655770E-1	2,648437E+3	8,728467E-2	2,648437E+3	2,536610E-1	2,648437E+3	1,836812E-1
2,650000E+3	4,656650E-1	2,650000E+3	8,759220E-2	2,650000E+3	2,556316E-1	2,650000E+3	1,837611E-1
2,651562E+3	4,668141E-1	2,651562E+3	8,808292E-2	2,651562E+3	2,706821E-1	2,651562E+3	1,841871E-1
2,653125E+3	4,676429E-1	2,653125E+3	8,850644E-2	2,653125E+3	2,816751E-1	2,653125E+3	1,844506E-1
2,654687E+3	4,688767E-1	2,654687E+3	8,865453E-2	2,654687E+3	2,838918E-1	2,654687E+3	1,850517E-1
2,656250E+3	4,698064E-1	2,656250E+3	8,872011E-2	2,656250E+3	2,857370E-1	2,656250E+3	1,854881E-1
2,657812E+3	4,702126E-1	2,657812E+3	8,914956E-2	2,657812E+3	2,879139E-1	2,657812E+3	1,857017E-1
2,659375E+3	4,703424E-1	2,659375E+3	8,949699E-2	2,659375E+3	2,897156E-1	2,659375E+3	1,857377E-1
2,660937E+3	4,707551E-1	2,660937E+3	8,942423E-2	2,660937E+3	2,918325E-1	2,660937E+3	1,859035E-1
2,662500E+3	4,708839E-1	2,662500E+3	8,925696E-2	2,662500E+3	2,935545E-1	2,662500E+3	1,858780E-1
2,664062E+3	4,787882E-1	2,664062E+3	8,910440E-2	2,664062E+3	2,955972E-1	2,664062E+3	1,859487E-1
2,665625E+3	4,848153E-1	2,665625E+3	8,884773E-2	2,665625E+3	2,972201E-1	2,665625E+3	1,858099E-1
2,667187E+3	4,853199E-1	2,667187E+3	8,852721E-2	2,667187E+3	2,974622E-1	2,667187E+3	1,857173E-1
2,668750E+3	4,855717E-1	2,668750E+3	8,809138E-2	2,668750E+3	2,971536E-1	2,668750E+3	1,853873E-1
2,670312E+3	4,860315E-1	2,670312E+3	8,753466E-2	2,670312E+3	3,000534E-1	2,670312E+3	1,851304E-1
2,671875E+3	4,862245E-1	2,671875E+3	8,684783E-2	2,671875E+3	3,024029E-1	2,671875E+3	1,845913E-1
2,673437E+3	4,873360E-1	2,673437E+3	1,014995E-1	2,673437E+3	3,058455E-1	2,673437E+3	1,841913E-1
2,675000E+3	4,879311E-1	2,675000E+3	1,066202E-1	2,675000E+3	3,086339E-1	2,675000E+3	1,834527E-1
2,676562E+3	4,895450E-1	2,676562E+3	1,063757E-1	2,676562E+3	3,128477E-1	2,676562E+3	1,774775E-1
2,678125E+3	4,907978E-1	2,678125E+3	1,059673E-1	2,678125E+3	3,162376E-1	2,678125E+3	1,710751E-1
2,679687E+3	4,926919E-1	2,679687E+3	1,060532E-1	2,679687E+3	3,212845E-1	2,679687E+3	1,991523E-1
2,681250E+3	4,941913E-1	2,681250E+3	1,059493E-1	2,681250E+3	3,254231E-1	2,681250E+3	2,096565E-1
2,682812E+3	4,962187E-1	2,682812E+3	1,057596E-1	2,682812E+3	3,335747E-1	2,682812E+3	2,100551E-1
2,684375E+3	4,978511E-1	2,684375E+3	1,053406E-1	2,684375E+3	3,401302E-1	2,684375E+3	2,098901E-1
2,685937E+3	4,998832E-1	2,685937E+3	1,165810E-1	2,685937E+3	3,476669E-1	2,685937E+3	2,102341E-1
2,687500E+3	5,015013E-1	2,687500E+3	1,230064E-1	2,687500E+3	3,537684E-1	2,687500E+3	2,099381E-1
2,689062E+3	5,032423E-1	2,689062E+3	1,234651E-1	2,689062E+3	3,578001E-1	2,689062E+3	2,105344E-1
2,690625E+3	5,045918E-1	2,690625E+3	1,234891E-1	2,690625E+3	3,610588E-1	2,690625E+3	2,103539E-1
2,692187E+3	5,061927E-1	2,692187E+3	1,240610E-1	2,692187E+3	3,644857E-1	2,692187E+3	2,111840E-1
2,693750E+3	5,074295E-1	2,693750E+3	1,240298E-1	2,693750E+3	3,670905E-1	2,693750E+3	2,110029E-1
2,695312E+3	5,089450E-1	2,695312E+3	1,252142E-1	2,695312E+3	3,709536E-1	2,695312E+3	2,123294E-1
2,696875E+3	5,101021E-1	2,696875E+3	1,254598E-1	2,696875E+3	3,737416E-1	2,696875E+3	2,122646E-1
2,698437E+3	5,114246E-1	2,698437E+3	1,272262E-1	2,698437E+3	3,784792E-1	2,698437E+3	2,144524E-1
2,700000E+3	5,123829E-1	2,700000E+3	1,274298E-1	2,700000E+3	3,818912E-1	2,700000E+3	2,146235E-1
2,701562E+3	5,135539E-1	2,701562E+3	1,298469E-1	2,701562E+3	3,898493E-1	2,701562E+3	2,323891E-1
2,703125E+3	5,143431E-1	2,703125E+3	1,293826E-1	2,703125E+3	3,958258E-1	2,703125E+3	2,403501E-1
2,704687E+3	5,153736E-1	2,704687E+3	1,346287E-1	2,704687E+3	4,031106E-1	2,704687E+3	2,419873E-1
2,706250E+3	5,159949E-1	2,706250E+3	1,327368E-1	2,706250E+3	4,087287E-1	2,706250E+3	2,410584E-1
2,707812E+3	5,167510E-1	2,707812E+3	1,388549E-1	2,707812E+3	4,120618E-1	2,707812E+3	2,428490E-1
2,709375E+3	5,170996E-1	2,709375E+3	1,363609E-1	2,709375E+3	4,143818E-1	2,709375E+3	2,419271E-1
2,710937E+3	5,175025E-1	2,710937E+3	1,405300E-1	2,710937E+3	4,174808E-1	2,710937E+3	2,445225E-1
2,712500E+3	5,175311E-1	2,712500E+3	1,391479E-1	2,712500E+3	4,195183E-1	2,712500E+3	2,432016E-1
2,714062E+3	5,176714E-1	2,714062E+3	1,430103E-1	2,714062E+3	4,223262E-1	2,714062E+3	2,464471E-1
2,715625E+3	5,174497E-1	2,715625E+3	1,428437E-1	2,715625E+3	4,241417E-1	2,715625E+3	2,451476E-1
2,717187E+3	5,174871E-1	2,717187E+3	1,474568E-1	2,717187E+3	4,266812E-1	2,717187E+3	2,469168E-1
2,718750E+3	5,171205E-1	2,718750E+3	1,484657E-1	2,718750E+3	4,283882E-1	2,718750E+3	2,465741E-1
2,720312E+3	5,169532E-1	2,720312E+3	1,519268E-1	2,720312E+3	4,309528E-1	2,720312E+3	2,476365E-1
2,721875E+3	5,163896E-1	2,721875E+3	1,520157E-1	2,721875E+3	4,327764E-1	2,721875E+3	2,475425E-1
2,723437E+3	5,159676E-1	2,723437E+3	1,588505E-1	2,723437E+3	4,358083E-1	2,723437E+3	2,485367E-1
2,725000E+3	5,151607E-1	2,725000E+3	1,563445E-1	2,725000E+3	4,380104E-1	2,725000E+3	2,485262E-1
2,726562E+3	5,145941E-1	2,726562E+3	1,593300E-1	2,726562E+3	4,411230E-1	2,726562E+3	2,501654E-1
2,728125E+3	5,136453E-1	2,728125E+3	1,597381E-1	2,728125E+3	4,433040E-1	2,728125E+3	2,504594E-1
2,729687E+3	5,128748E-1	2,729687E+3	1,608557E-1	2,729687E+3	4,458595E-1	2,729687E+3	2,521449E-1
2,731250E+3	5,117012E-1	2,731250E+3	1,610882E-1	2,731250E+3	4,475316E-1	2,731250E+3	2,525647E-1
2,732812E+3	5,108122E-1	2,732812E+3	1,632085E-1	2,732812E+3	4,492116E-1	2,732812E+3	2,538879E-1
2,734375E+3	5,094725E-1	2,734375E+3	1,632275E-1	2,734375E+3	4,502129E-1	2,734375E+3	2,542688E-1
2,735937E+3	5,084514E-1	2,735937E+3	1,654536E-1	2,735937E+3	4,513041E-1	2,735937E+3	2,562632E-1
2,737500E+3	5,069793E-1	2,737500E+3	1,667131E-1	2,737500E+3	4,518328E-1	2,737500E+3	2,573182E-1
2,739062E+3	5,058408E-1	2,739062E+3	1,671333E-1	2,739062E+3	4,528742E-1	2,739062E+3	2,597957E-1
2,740625E+3	5,042684E-1	2,740625E+3	1,672102E-1	2,740625E+3	4,533296E-1	2,740625E+3	2,612913E-1
2,742187E+3	5,029540E-1	2,742187E+3	1,669128E-1	2,742187E+3	4,547765E-1	2,742187E+3	2,637121E-1
2,743750E+3	5,011902E-1	2,743750E+3	1,663125E-1	2,743750E+3	4,554928E-1	2,743750E+3	2,652318E-1
2,745312E+3	4,997732E-1	2,745312E+3	1,658447E-1	2,745312E+3	4,585010E-1	2,745312E+3	2,677828E-1
2,746875E+3	4,978891E-1	2,746875E+3	1,650912E-1	2,746875E+3	4,602656E-1	2,746875E+3	2,692346E-1
2,748437E+3	4,964740E-1	2,748437E+3	1,688623E-1	2,748437E+3	4,690500E-1	2,748437E+3	2,730167E-1
2,750000E+3	4,945505E-1	2,750000E+3	1,707212E-1	2,750000E+3	4,734295E-1	2,750000E+3	2,750109E-1
2,751562E+3	4,933123E-1	2,751562E+3	2,775033E-1	2,751562E+3	4,756979E-1	2,751562E+3	2,863421E-1
2,753125E+3	4,915226E-1	2,753125E+3	2,375098E-1	2,753125E+3	4,768104E-1	2,753125E+3	2,902014E-1
2,754687E+3	4,905173E-1	2,754687E+3	2,394289E-1	2,754687E+3	4,770758E-1	2,754687E+3	3,096854E-1
2,756250E+3	4,888559E-1	2,756250E+3	2,402526E-1	2,756250E+3	4,767350E-1	2,756250E+3	3,124719E-1
2,757812E+3	4,880062E-1	2,757812E+3	2,424363E-1	2,757812E+3	4,764446E-1	2,757812E+3	3,209869E-1
2,759375E+3	4,863312E-1	2,759375E+3	2,429013E-1	2,759375E+3	4,756634E-1	2,759375E+3	3,212179E-1
2,760937E+3	4,855007E-1	2,760937E+3	2,475907E-1	2,760937E+3	4,750593E-1	2,760937E+3	3,249370E-1
2,762500E+3	4,837711E-1	2,762500E+3	2,441958E-1	2,762500E+3	4,740111E-1	2,762500E+3	3,263021E-1
2,764062E+3	4,828993E-1	2,764062E+3	2,489824E-1	2,764062E+3	4,730971E-1	2,764062E+3	3,288028E-1
2,765625E+3	4,811186E-1	2,765625E+3	2,509029E-1	2,765625E+3	4,717478E-1	2,765625E+3	3,295049E-1
2,767187E+3	4,803164E-1	2,767187E+3	2,554918E-1	2,767187E+3	4,707302E-1	2,767187E+3	3,312536E-1
2,768750E+3	4,785283E-1	2,768750E+3	2,568219E-1	2,768750E+3	4,692738E-1	2,768750E+3	3,313781E-1
2,770312E+3	4,779068E-1	2,770312E+3	2,614242E-1	2,770312E+3	4,833061E-1	2,770312E+3	3,326202E-1
2,771875E+3	4,762582E-1	2,771875E+3	2,627946E-1	2,771875E+3	4,864246E-1	2,771875E+3	3,324983E-1
2,773437E+3	4,759084E-1	2,773437E+3	2,681247E-1	2,773437E+3	4,901943E-1	2,773437E+3	3,331162E-1
2,775000E+3	4,744297E-1	2,775000E+3	2,707054E-1	2,775000E+3	4,909826E-1	2,775000E+3	3,326138E-1
2,776562E+3	4,743236E-1	2,776562E+3	2,762762E-1	2,776562E+3	4,952383E-1	2,776562E+3	3,323197E-1
2,778125E+3	4,728503E-1	2,778125E+3	2,791903E-1	2,778125E+3	4,963481E-1	2,778125E+3	3,311356E-1
2,779687E+3	4,729601E-1	2,779687E+3	2,853715E-1	2,779687E+3	5,086405E-1	2,779687E+3	3,296754E-1
2,781250E+3	4,716051E-1	2,781250E+3	2,889859E-1	2,781250E+3	5,121470E-1	2,781250E+3	3,275309E-1
2,782812E+3	4,718908E-1	2,782812E+3	2,980493E-1	2,782812E+3	5,143574E-1	2,782812E+3	4,714516E-1
2,784375E+3	4,705947E-1	2,784375E+3	3,054082E-1	2,784375E+3	5,151467E-1	2,784375E+3	4,946274E-1
2,785937E+3	4,710427E-1	2,785937E+3	3,156037E-1	2,785937E+3	5,154014E-1	2,785937E+3	4,965033E-1
2,787500E+3	4,698508E-1	2,787500E+3	3,240027E-1	2,787500E+3	5,149426E-1	2,787500E+3	4,982851E-1
2,789062E+3	4,704922E-1	2,789062E+3	3,358461E-1	2,789062E+3	5,144669E-1	2,789062E+3	5,000476E-1
2,790625E+3	4,694639E-1	2,790625E+3	3,460497E-1	2,790625E+3	5,134921E-1	2,790625E+3	5,017267E-1
2,792187E+3	4,704699E-1	2,792187E+3	4,230616E-1	2,792187E+3	5,122695E-1	2,792187E+3	5,035395E-1
2,793750E+3	4,695545E-1	2,793750E+3	4,736767E-1	2,793750E+3	5,098182E-1	2,793750E+3	5,053009E-1
2,795312E+3	4,710684E-1	2,795312E+3	4,750862E-1	2,795312E+3	5,090257E-1	2,795312E+3	5,070970E-1
2,796875E+3	4,703623E-1	2,796875E+3	4,763952E-1	2,796875E+3	5,077548E-1	2,796875E+3	5,088662E-1
2,798437E+3	4,722346E-1	2,798437E+3	4,776424E-1	2,798437E+3	5,117636E-1	2,798437E+3	5,104259E-1
2,800000E+3	4,716648E-1	2,800000E+3	4,787312E-1	2,800000E+3	5,140457E-1	2,800000E+3	5,119323E-1
2,801562E+3	4,744120E-1	2,801562E+3	4,790937E-1	2,801562E+3	5,218876E-1	2,801562E+3	5,133876E-1
2,803125E+3	4,741316E-1	2,803125E+3	4,792944E-1	2,803125E+3	5,268644E-1	2,803125E+3	5,147985E-1
2,804687E+3	4,793063E-1	2,804687E+3	4,782481E-1	2,804687E+3	5,344700E-1	2,804687E+3	5,168137E-1
2,806250E+3	4,802616E-1	2,806250E+3	4,770478E-1	2,806250E+3	5,398828E-1	2,806250E+3	5,183777E-1
2,807812E+3	4,850562E-1	2,807812E+3	4,748559E-1	2,807812E+3	5,478238E-1	2,807812E+3	5,191492E-1
2,809375E+3	4,868400E-1	2,809375E+3	4,725378E-1	2,809375E+3	5,544540E-1	2,809375E+3	5,199340E-1
2,810937E+3	4,880979E-1	2,810937E+3	4,688195E-1	2,810937E+3	5,564376E-1	2,810937E+3	5,203388E-1
2,812500E+3	4,882957E-1	2,812500E+3	4,649278E-1	2,812500E+3	5,580717E-1	2,812500E+3	5,207289E-1
2,814062E+3	4,883556E-1	2,814062E+3	4,687656E-1	2,814062E+3	5,587434E-1	2,814062E+3	5,214152E-1
2,815625E+3	4,878096E-1	2,815625E+3	4,723567E-1	2,815625E+3	5,591919E-1	2,815625E+3	5,220854E-1
2,817187E+3	4,873735E-1	2,817187E+3	4,956456E-1	2,817187E+3	5,593951E-1	2,817187E+3	5,236077E-1
2,818750E+3	4,864510E-1	2,818750E+3	5,202595E-1	2,818750E+3	5,594150E-1	2,818750E+3	5,251227E-1
2,820312E+3	4,861855E-1	2,820312E+3	5,494807E-1	2,820312E+3	5,600251E-1	2,820312E+3	5,288097E-1
2,821875E+3	4,854100E-1	2,821875E+3	5,716457E-1	2,821875E+3	5,604395E-1	2,821875E+3	5,322952E-1
2,823437E+3	4,881050E-1	2,823437E+3	5,816878E-1	2,823437E+3	5,632606E-1	2,823437E+3	6,280193E-1
2,825000E+3	4,895575E-1	2,825000E+3	5,917445E-1	2,825000E+3	5,657758E-1	2,825000E+3	7,184329E-1
2,826562E+3	4,944662E-1	2,826562E+3	6,220444E-1	2,826562E+3	5,710203E-1	2,826562E+3	7,249130E-1
2,828125E+3	4,972212E-1	2,828125E+3	6,489114E-1	2,828125E+3	5,757440E-1	2,828125E+3	7,311058E-1
2,829687E+3	4,994135E-1	2,829687E+3	6,538501E-1	2,829687E+3	5,798319E-1	2,829687E+3	7,439313E-1
2,831250E+3	5,005016E-1	2,831250E+3	6,577027E-1	2,831250E+3	5,834740E-1	2,831250E+3	7,555617E-1
2,832812E+3	5,015665E-1	2,832812E+3	6,525449E-1	2,832812E+3	5,860737E-1	2,832812E+3	7,724516E-1
2,834375E+3	5,019705E-1	2,834375E+3	6,483348E-1	2,834375E+3	5,882892E-1	2,834375E+3	7,866117E-1
2,835937E+3	5,030949E-1	2,835937E+3	6,499633E-1	2,835937E+3	5,905047E-1	2,835937E+3	7,989489E-1
2,837500E+3	5,037088E-1	2,837500E+3	6,512669E-1	2,837500E+3	5,923758E-1	2,837500E+3	8,096449E-1
2,839062E+3	5,055920E-1	2,839062E+3	6,546918E-1	2,839062E+3	5,906456E-1	2,839062E+3	8,166752E-1
2,840625E+3	5,069883E-1	2,840625E+3	6,577129E-1	2,840625E+3	5,893531E-1	2,840625E+3	8,231776E-1
2,842187E+3	5,102959E-1	2,842187E+3	6,636062E-1	2,842187E+3	5,901584E-1	2,842187E+3	8,295010E-1
2,843750E+3	5,131060E-1	2,843750E+3	6,690128E-1	2,843750E+3	5,907395E-1	2,843750E+3	8,353549E-1
2,845312E+3	5,168474E-1	2,845312E+3	6,773613E-1	2,845312E+3	5,919657E-1	2,845312E+3	8,408341E-1
2,846875E+3	5,201954E-1	2,846875E+3	6,850993E-1	2,846875E+3	5,929187E-1	2,846875E+3	8,459024E-1
2,848437E+3	5,238653E-1	2,848437E+3	6,945290E-1	2,848437E+3	5,964265E-1	2,848437E+3	8,513382E-1
2,850000E+3	5,272562E-1	2,850000E+3	7,032763E-1	2,850000E+3	5,996390E-1	2,850000E+3	8,562650E-1
2,851562E+3	5,282579E-1	2,851562E+3	7,134884E-1	2,851562E+3	6,068451E-1	2,851562E+3	8,617812E-1
2,853125E+3	5,298594E-1	2,853125E+3	7,227988E-1	2,853125E+3	6,077760E-1	2,853125E+3	8,666844E-1
2,854687E+3	5,400480E-1	2,854687E+3	7,337060E-1	2,854687E+3	6,092874E-1	2,854687E+3	8,668851E-1
2,856250E+3	5,502379E-1	2,856250E+3	7,432144E-1	2,856250E+3	6,107116E-1	2,856250E+3	8,689038E-1
2,857812E+3	5,586951E-1	2,857812E+3	7,502314E-1	2,857812E+3	6,422342E-1	2,857812E+3	8,723235E-1
2,859375E+3	5,672312E-1	2,859375E+3	7,563812E-1	2,859375E+3	6,724587E-1	2,859375E+3	8,753823E-1
2,860937E+3	5,711081E-1	2,860937E+3	7,619493E-1	2,860937E+3	6,766196E-1	2,860937E+3	8,783931E-1
2,862500E+3	5,749766E-1	2,862500E+3	7,667654E-1	2,862500E+3	6,806595E-1	2,862500E+3	8,809998E-1
2,864062E+3	5,791418E-1	2,864062E+3	7,662453E-1	2,864062E+3	6,844918E-1	2,864062E+3	8,840416E-1
2,865625E+3	5,790645E-1	2,865625E+3	7,680378E-1	2,865625E+3	6,881715E-1	2,865625E+3	8,865272E-1
2,867187E+3	6,116198E-1	2,867187E+3	7,734219E-1	2,867187E+3	6,940443E-1	2,867187E+3	8,894074E-1
2,868750E+3	6,434720E-1	2,868750E+3	7,779409E-1	2,868750E+3	6,996890E-1	2,868750E+3	8,914216E-1
2,870312E+3	6,497765E-1	2,870312E+3	7,824017E-1	2,870312E+3	7,070750E-1	2,870312E+3	8,932393E-1
2,871875E+3	6,560510E-1	2,871875E+3	7,860649E-1	2,871875E+3	7,141396E-1	2,871875E+3	8,943896E-1
2,873437E+3	6,617560E-1	2,873437E+3	7,964713E-1	2,873437E+3	7,214055E-1	2,873437E+3	8,957197E-1
2,875000E+3	6,673912E-1	2,875000E+3	7,907506E-1	2,875000E+3	7,282969E-1	2,875000E+3	8,900651E-1
2,876562E+3	6,763056E-1	2,876562E+3	7,927505E-1	2,876562E+3	7,351992E-1	2,876562E+3	8,621475E-1
2,878125E+3	6,850796E-1	2,878125E+3	7,948705E-1	2,878125E+3	7,417312E-1	2,878125E+3	8,172978E-1
2,879687E+3	6,931476E-1	2,879687E+3	7,963752E-1	2,879687E+3	7,479701E-1	2,879687E+3	8,143698E-1
2,881250E+3	7,010571E-1	2,881250E+3	7,980996E-1	2,881250E+3	7,538189E-1	2,881250E+3	8,115301E-1
2,882812E+3	7,088005E-1	2,882812E+3	7,623334E-1	2,882812E+3	7,592356E-1	2,882812E+3	8,102268E-1
2,884375E+3	7,163400E-1	2,884375E+3	7,121522E-1	2,884375E+3	7,642944E-1	2,884375E+3	8,090117E-1
2,885937E+3	7,249963E-1	2,885937E+3	7,113084E-1	2,885937E+3	7,674144E-1	2,885937E+3	8,087499E-1
2,887500E+3	7,333743E-1	2,887500E+3	7,103737E-1	2,887500E+3	7,710271E-1	2,887500E+3	8,085732E-1
2,889062E+3	7,406117E-1	2,889062E+3	7,041718E-1	2,889062E+3	7,740380E-1	2,889062E+3	8,086938E-1
2,890625E+3	7,475758E-1	2,890625E+3	6,796679E-1	2,890625E+3	7,779981E-1	2,890625E+3	8,089100E-1
2,892187E+3	7,539597E-1	2,892187E+3	6,824376E-1	2,892187E+3	7,835285E-1	2,892187E+3	8,067118E-1
2,893750E+3	7,600504E-1	2,893750E+3	6,854329E-1	2,893750E+3	7,884260E-1	2,893750E+3	8,045438E-1
2,895312E+3	7,687659E-1	2,895312E+3	6,868185E-1	2,895312E+3	7,915983E-1	2,895312E+3	7,968746E-1
2,896875E+3	7,770138E-1	2,896875E+3	6,884122E-1	2,896875E+3	7,944021E-1	2,896875E+3	7,887701E-1
2,898437E+3	7,703679E-1	2,898437E+3	6,897477E-1	2,898437E+3	7,966523E-1	2,898437E+3	7,804875E-1
2,900000E+3	7,769958E-1	2,900000E+3	6,912896E-1	2,900000E+3	7,986288E-1	2,900000E+3	7,718219E-1
2,901562E+3	7,852708E-1	2,901562E+3	6,927537E-1	2,901562E+3	8,007755E-1	2,901562E+3	7,496862E-1
2,903125E+3	7,929920E-1	2,903125E+3	6,944371E-1	2,903125E+3	8,026311E-1	2,903125E+3	7,209170E-1
2,904687E+3	7,978477E-1	2,904687E+3	6,961246E-1	2,904687E+3	8,398307E-1	2,904687E+3	7,248000E-1
2,906250E+3	8,023674E-1	2,906250E+3	6,980441E-1	2,906250E+3	8,502707E-1	2,906250E+3	7,291676E-1
2,907812E+3	8,061309E-1	2,907812E+3	6,998852E-1	2,907812E+3	8,444482E-1	2,907812E+3	7,319496E-1
2,909375E+3	8,096099E-1	2,909375E+3	7,019532E-1	2,909375E+3	8,114864E-1	2,909375E+3	7,352481E-1
2,910937E+3	8,581160E-1	2,910937E+3	7,046853E-1	2,910937E+3	8,110974E-1	2,910937E+3	7,377265E-1
2,912500E+3	8,838771E-1	2,912500E+3	7,077320E-1	2,912500E+3	8,108084E-1	2,912500E+3	7,406860E-1
2,914062E+3	8,942785E-1	2,914062E+3	7,106800E-1	2,914062E+3	8,094694E-1	2,914062E+3	7,428807E-1
2,915625E+3	8,738046E-1	2,915625E+3	7,139621E-1	2,915625E+3	8,082964E-1	2,915625E+3	7,455052E-1
2,917187E+3	8,736611E-1	2,917187E+3	7,174333E-1	2,917187E+3	8,063060E-1	2,917187E+3	7,474506E-1
2,918750E+3	8,740311E-1	2,918750E+3	7,213764E-1	2,918750E+3	8,046166E-1	2,918750E+3	7,498096E-1
2,920312E+3	8,630701E-1	2,920312E+3	7,105103E-1	2,920312E+3	8,030122E-1	2,920312E+3	7,522806E-1
2,921875E+3	8,660664E-1	2,921875E+3	7,320479E-1	2,921875E+3	8,020675E-1	2,921875E+3	7,550962E-1
2,923437E+3	8,634884E-1	2,923437E+3	7,442619E-1	2,923437E+3	7,886549E-1	2,923437E+3	7,568213E-1
2,925000E+3	8,608901E-1	2,925000E+3	7,429612E-1	2,925000E+3	7,972811E-1	2,925000E+3	7,588645E-1
2,926562E+3	8,587222E-1	2,926562E+3	6,953009E-1	2,926562E+3	7,959663E-1	2,926562E+3	7,603582E-1
2,928125E+3	8,565643E-1	2,928125E+3	6,257210E-1	2,928125E+3	7,946239E-1	2,928125E+3	7,621413E-1
2,929687E+3	8,551174E-1	2,929687E+3	6,282807E-1	2,929687E+3	7,944291E-1	2,929687E+3	7,310273E-1
2,931250E+3	8,537137E-1	2,931250E+3	6,308089E-1	2,931250E+3	7,941979E-1	2,931250E+3	6,559319E-1
2,932812E+3	8,522282E-1	2,932812E+3	6,330200E-1	2,932812E+3	7,937648E-1	2,932812E+3	6,597967E-1
2,934375E+3	8,507886E-1	2,934375E+3	6,351790E-1	2,934375E+3	7,933004E-1	2,934375E+3	6,640205E-1
2,935937E+3	8,492637E-1	2,935937E+3	6,384699E-1	2,935937E+3	7,927463E-1	2,935937E+3	6,682436E-1
2,937500E+3	8,477911E-1	2,937500E+3	6,416971E-1	2,937500E+3	7,921422E-1	2,937500E+3	6,727516E-1
2,939062E+3	8,462753E-1	2,939062E+3	6,442289E-1	2,939062E+3	7,648596E-1	2,939062E+3	6,760334E-1
2,940625E+3	8,447845E-1	2,940625E+3	6,466921E-1	2,940625E+3	6,215122E-1	2,940625E+3	6,794258E-1
2,942187E+3	8,225022E-1	2,942187E+3	6,499479E-1	2,942187E+3	6,110218E-1	2,942187E+3	6,823566E-1
2,943750E+3	6,692954E-1	2,943750E+3	6,531409E-1	2,943750E+3	5,617999E-1	2,943750E+3	6,851988E-1
2,945312E+3	6,626423E-1	2,945312E+3	6,669504E-1	2,945312E+3	5,638264E-1	2,945312E+3	6,902607E-1
2,946875E+3	6,557851E-1	2,946875E+3	5,618952E-1	2,946875E+3	5,662751E-1	2,946875E+3	7,025797E-1
2,948437E+3	6,507502E-1	2,948437E+3	5,648494E-1	2,948437E+3	5,693785E-1	2,948437E+3	7,001835E-1
2,950000E+3	6,451034E-1	2,950000E+3	5,675345E-1	2,950000E+3	5,731985E-1	2,950000E+3	6,557099E-1
2,951562E+3	6,432238E-1	2,951562E+3	5,701196E-1	2,951562E+3	5,752459E-1	2,951562E+3	6,591714E-1
2,953125E+3	6,408410E-1	2,953125E+3	5,723632E-1	2,953125E+3	5,779997E-1	2,953125E+3	6,622925E-1
2,954687E+3	6,396659E-1	2,954687E+3	5,752490E-1	2,954687E+3	5,816973E-1	2,954687E+3	6,655487E-1
2,956250E+3	6,379350E-1	2,956250E+3	5,777106E-1	2,956250E+3	6,064809E-1	2,956250E+3	6,684735E-1
