Sample 1 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 1 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	
2,814062E+3	4,752989E-1	2,814062E+3	-2,619747E-1	2,814062E+3	8,985535E-1	2,814062E+3	-1,164951E-1	2,814062E+3	6,133754E-1	2,814062E+3	-2,140478E-1	2,814062E+3	8,025489E-1	2,814062E+3	-1,407125E-1
2,815625E+3	4,782518E-1	2,815625E+3	-2,622662E-1	2,815625E+3	9,127551E-1	2,815625E+3	-1,123594E-1	2,815625E+3	6,174979E-1	2,815625E+3	-2,139731E-1	2,815625E+3	8,044457E-1	2,815625E+3	-1,416049E-1
2,817187E+3	4,826459E-1	2,817187E+3	-2,616680E-1	2,817187E+3	9,185619E-1	2,817187E+3	-1,178601E-1	2,817187E+3	6,214398E-1	2,817187E+3	-2,137731E-1	2,817187E+3	8,066751E-1	2,817187E+3	-1,425884E-1
2,818750E+3	4,870717E-1	2,818750E+3	-2,608586E-1	2,818750E+3	9,249221E-1	2,818750E+3	-1,239836E-1	2,818750E+3	6,254228E-1	2,818750E+3	-2,135123E-1	2,818750E+3	8,089914E-1	2,818750E+3	-1,435880E-1
2,820312E+3	4,920332E-1	2,820312E+3	-2,597658E-1	2,820312E+3	9,450900E-1	2,820312E+3	-1,370494E-1	2,820312E+3	6,298351E-1	2,820312E+3	-2,127548E-1	2,820312E+3	8,121441E-1	2,820312E+3	-1,297710E-1
2,821875E+3	4,970257E-1	2,821875E+3	-2,584342E-1	2,821875E+3	9,713363E-1	2,821875E+3	-1,524193E-1	2,821875E+3	6,342793E-1	2,821875E+3	-2,119309E-1	2,821875E+3	8,148868E-1	2,821875E+3	-1,195012E-1
2,823437E+3	4,998857E-1	2,823437E+3	-2,589762E-1	2,823437E+3	9,782925E-1	2,823437E+3	-1,564891E-1	2,823437E+3	6,390576E-1	2,823437E+3	-2,111102E-1	2,823437E+3	8,502162E-1	2,823437E+3	-1,498245E-1
2,825000E+3	5,028155E-1	2,825000E+3	-2,595836E-1	2,825000E+3	9,856423E-1	2,825000E+3	-1,607721E-1	2,825000E+3	6,439022E-1	2,825000E+3	-2,102633E-1	2,825000E+3	9,131618E-1	2,825000E+3	-1,952066E-1
2,826562E+3	5,326161E-1	2,826562E+3	-2,341581E-1	2,826562E+3	1,011188E+0	2,826562E+3	-1,760402E-1	2,826562E+3	6,480702E-1	2,826562E+3	-2,106244E-1	2,826562E+3	9,219800E-1	2,826562E+3	-1,991317E-1
2,828125E+3	5,613492E-1	2,828125E+3	-2,064993E-1	2,828125E+3	1,041341E+0	2,828125E+3	-1,939698E-1	2,828125E+3	6,524210E-1	2,828125E+3	-2,110542E-1	2,828125E+3	9,313084E-1	2,828125E+3	-2,031824E-1
2,829687E+3	5,719033E-1	2,829687E+3	-2,020618E-1	2,829687E+3	1,056247E+0	2,829687E+3	-1,994102E-1	2,829687E+3	6,555195E-1	2,829687E+3	-2,123759E-1	2,829687E+3	9,479573E-1	2,829687E+3	-2,120432E-1
2,831250E+3	5,825329E-1	2,831250E+3	-1,972907E-1	2,831250E+3	1,072125E+0	2,831250E+3	-2,050713E-1	2,831250E+3	6,588052E-1	2,831250E+3	-2,137435E-1	2,831250E+3	9,661346E-1	2,831250E+3	-2,214750E-1
2,832812E+3	5,917085E-1	2,832812E+3	-1,944991E-1	2,832812E+3	1,087301E+0	2,832812E+3	-1,902038E-1	2,832812E+3	6,615680E-1	2,832812E+3	-2,151640E-1	2,832812E+3	9,916365E-1	2,832812E+3	-2,360396E-1
2,834375E+3	6,009590E-1	2,834375E+3	-1,914603E-1	2,834375E+3	1,100477E+0	2,834375E+3	-1,792678E-1	2,834375E+3	6,644852E-1	2,834375E+3	-2,165957E-1	2,834375E+3	1,019985E+0	2,834375E+3	-2,520806E-1
2,835937E+3	6,080507E-1	2,835937E+3	-1,904698E-1	2,835937E+3	1,110116E+0	2,835937E+3	-1,810892E-1	2,835937E+3	6,673428E-1	2,835937E+3	-2,181570E-1	2,835937E+3	1,041328E+0	2,835937E+3	-2,653581E-1
2,837500E+3	6,152370E-1	2,837500E+3	-1,893340E-1	2,837500E+3	1,120028E+0	2,837500E+3	-1,829251E-1	2,837500E+3	6,703528E-1	2,837500E+3	-2,197161E-1	2,837500E+3	1,064193E+0	2,837500E+3	-2,796694E-1
2,839062E+3	6,210986E-1	2,839062E+3	-1,894799E-1	2,839062E+3	1,131035E+0	2,839062E+3	-1,861376E-1	2,839062E+3	7,106034E-1	2,839062E+3	-1,903276E-1	2,839062E+3	1,077336E+0	2,839062E+3	-2,882397E-1
2,840625E+3	6,270759E-1	2,840625E+3	-1,895487E-1	2,840625E+3	1,142387E+0	2,840625E+3	-1,894094E-1	2,840625E+3	7,400090E-1	2,840625E+3	-1,654530E-1	2,840625E+3	1,090938E+0	2,840625E+3	-2,971007E-1
2,842187E+3	6,324034E-1	2,842187E+3	-1,906335E-1	2,842187E+3	1,154902E+0	2,842187E+3	-1,942930E-1	2,842187E+3	7,420347E-1	2,842187E+3	-1,663708E-1	2,842187E+3	1,103184E+0	2,842187E+3	-3,057997E-1
2,843750E+3	6,378904E-1	2,843750E+3	-1,917038E-1	2,843750E+3	1,167828E+0	2,843750E+3	-1,993123E-1	2,843750E+3	7,441576E-1	2,843750E+3	-1,672768E-1	2,843750E+3	1,115791E+0	2,843750E+3	-3,147331E-1
2,845312E+3	6,430566E-1	2,845312E+3	-1,933268E-1	2,845312E+3	1,181771E+0	2,845312E+3	-2,061279E-1	2,845312E+3	7,469845E-1	2,845312E+3	-1,680256E-1	2,845312E+3	1,127391E+0	2,845312E+3	-3,233674E-1
2,846875E+3	6,483995E-1	2,846875E+3	-1,949559E-1	2,846875E+3	1,196178E+0	2,846875E+3	-2,131827E-1	2,846875E+3	7,499474E-1	2,846875E+3	-1,687492E-1	2,846875E+3	1,139278E+0	2,846875E+3	-3,321711E-1
2,848437E+3	6,531127E-1	2,848437E+3	-1,968719E-1	2,848437E+3	1,210634E+0	2,848437E+3	-2,213381E-1	2,848437E+3	7,539404E-1	2,848437E+3	-1,699516E-1	2,848437E+3	1,152156E+0	2,848437E+3	-3,425721E-1
2,850000E+3	6,579899E-1	2,850000E+3	-1,987993E-1	2,850000E+3	1,225515E+0	2,850000E+3	-2,297752E-1	2,850000E+3	7,581598E-1	2,850000E+3	-1,711380E-1	2,850000E+3	1,165347E+0	2,850000E+3	-3,531926E-1
2,851562E+3	7,060354E-1	2,851562E+3	-1,764093E-1	2,851562E+3	1,241935E+0	2,851562E+3	-2,403285E-1	2,851562E+3	7,745646E-1	2,851562E+3	-1,762547E-1	2,851562E+3	1,179484E+0	2,851562E+3	-3,656038E-1
2,853125E+3	7,438855E-1	2,853125E+3	-1,559934E-1	2,853125E+3	1,258828E+0	2,853125E+3	-2,512805E-1	2,853125E+3	7,934614E-1	2,853125E+3	-1,808705E-1	2,853125E+3	1,193937E+0	2,853125E+3	-3,783038E-1
2,854687E+3	7,463389E-1	2,854687E+3	-1,603909E-1	2,854687E+3	1,279753E+0	2,854687E+3	-2,663890E-1	2,854687E+3	7,977352E-1	2,854687E+3	-1,812876E-1	2,854687E+3	1,183845E+0	2,854687E+3	-3,631167E-1
2,856250E+3	7,490622E-1	2,856250E+3	-1,650039E-1	2,856250E+3	1,301340E+0	2,856250E+3	-2,822401E-1	2,856250E+3	8,021006E-1	2,856250E+3	-1,817074E-1	2,856250E+3	1,180732E+0	2,856250E+3	-3,604991E-1
2,857812E+3	7,520907E-1	2,857812E+3	-1,658096E-1	2,857812E+3	1,318484E+0	2,857812E+3	-2,948586E-1	2,857812E+3	8,266205E-1	2,857812E+3	-1,825490E-1	2,857812E+3	1,189891E+0	2,857812E+3	-3,680430E-1
2,859375E+3	7,553209E-1	2,859375E+3	-1,667309E-1	2,859375E+3	1,335982E+0	2,859375E+3	-3,077974E-1	2,859375E+3	8,528003E-1	2,859375E+3	-1,864572E-1	2,859375E+3	1,199401E+0	2,859375E+3	-3,758405E-1
2,860937E+3	7,585247E-1	2,860937E+3	-1,676020E-1	2,860937E+3	1,352291E+0	2,860937E+3	-3,202075E-1	2,860937E+3	8,588107E-1	2,860937E+3	-1,890099E-1	2,860937E+3	1,209750E+0	2,860937E+3	-3,844458E-1
2,862500E+3	7,618059E-1	2,862500E+3	-1,685043E-1	2,862500E+3	1,368874E+0	2,862500E+3	-3,328337E-1	2,862500E+3	8,649909E-1	2,862500E+3	-1,915658E-1	2,862500E+3	1,220441E+0	2,862500E+3	-3,933146E-1
2,864062E+3	7,730759E-1	2,864062E+3	-1,740768E-1	2,864062E+3	1,362803E+0	2,864062E+3	-3,245193E-1	2,864062E+3	8,714128E-1	2,864062E+3	-1,939617E-1	2,864062E+3	1,232711E+0	2,864062E+3	-4,048343E-1
2,865625E+3	7,857449E-1	2,865625E+3	-1,795645E-1	2,865625E+3	1,361933E+0	2,865625E+3	-3,240547E-1	2,865625E+3	8,780074E-1	2,865625E+3	-1,963538E-1	2,865625E+3	1,245356E+0	2,865625E+3	-4,167179E-1
2,867187E+3	8,142506E-1	2,867187E+3	-1,811906E-1	2,867187E+3	1,376976E+0	2,867187E+3	-3,368952E-1	2,867187E+3	8,862165E-1	2,867187E+3	-1,995013E-1	2,867187E+3	1,261148E+0	2,867187E+3	-4,333734E-1
2,868750E+3	8,419531E-1	2,868750E+3	-1,851517E-1	2,868750E+3	1,392384E+0	2,868750E+3	-3,501616E-1	2,868750E+3	8,946865E-1	2,868750E+3	-2,026591E-1	2,868750E+3	1,277314E+0	2,868750E+3	-4,505928E-1
2,870312E+3	8,467644E-1	2,870312E+3	-1,883043E-1	2,870312E+3	1,407219E+0	2,870312E+3	-3,637578E-1	2,870312E+3	9,046575E-1	2,870312E+3	-2,067238E-1	2,870312E+3	1,291695E+0	2,870312E+3	-4,662305E-1
2,871875E+3	8,517250E-1	2,871875E+3	-1,914861E-1	2,871875E+3	1,422396E+0	2,871875E+3	-3,777792E-1	2,871875E+3	9,149612E-1	2,871875E+3	-2,108144E-1	2,871875E+3	1,306371E+0	2,871875E+3	-4,822907E-1
2,873437E+3	8,569136E-1	2,873437E+3	-1,942947E-1	2,873437E+3	1,505931E+0	2,873437E+3	-4,875358E-1	2,873437E+3	9,256731E-1	2,873437E+3	-2,150778E-1	2,873437E+3	1,350267E+0	2,873437E+3	-5,578914E-1
2,875000E+3	8,622495E-1	2,875000E+3	-1,971201E-1	2,875000E+3	1,585084E+0	2,875000E+3	-6,252406E-1	2,875000E+3	9,367179E-1	2,875000E+3	-2,193635E-1	2,875000E+3	1,390881E+0	2,875000E+3	-6,421749E-1
2,876562E+3	8,695604E-1	2,876562E+3	-2,012642E-1	2,876562E+3	1,584361E+0	2,876562E+3	-6,181066E-1	2,876562E+3	9,475170E-1	2,876562E+3	-2,236429E-1	2,876562E+3	1,454148E+0	2,876562E+3	-8,677487E-1
2,878125E+3	8,771295E-1	2,878125E+3	-2,054562E-1	2,878125E+3	1,583919E+0	2,878125E+3	-6,120722E-1	2,878125E+3	9,586060E-1	2,878125E+3	-2,279395E-1	2,878125E+3	1,452699E+0	2,878125E+3	-1,127993E+0
2,879687E+3	8,846802E-1	2,879687E+3	-2,093040E-1	2,879687E+3	1,582962E+0	2,879687E+3	-6,038622E-1	2,879687E+3	9,698151E-1	2,879687E+3	-2,320639E-1	2,879687E+3	1,467321E+0	2,879687E+3	-1,136056E+0
2,881250E+3	8,924463E-1	2,881250E+3	-2,131806E-1	2,881250E+3	1,582227E+0	2,881250E+3	-5,971524E-1	2,881250E+3	9,812854E-1	2,881250E+3	-2,361934E-1	2,881250E+3	1,482220E+0	2,881250E+3	-1,143993E+0
2,882812E+3	9,006445E-1	2,882812E+3	-2,172639E-1	2,882812E+3	1,703857E+0	2,882812E+3	-8,442126E-1	2,882812E+3	9,921354E-1	2,882812E+3	-2,396029E-1	2,882812E+3	1,493401E+0	2,882812E+3	-1,149415E+0
2,884375E+3	9,090528E-1	2,884375E+3	-2,213624E-1	2,884375E+3	1,759026E+0	2,884375E+3	-1,169612E+0	2,884375E+3	1,003197E+0	2,884375E+3	-2,430458E-1	2,884375E+3	1,504728E+0	2,884375E+3	-1,154818E+0
2,885937E+3	9,184844E-1	2,885937E+3	-2,263502E-1	2,885937E+3	1,759329E+0	2,885937E+3	-1,194472E+0	2,885937E+3	1,009642E+0	2,885937E+3	-2,381928E-1	2,885937E+3	1,514500E+0	2,885937E+3	-1,158069E+0
2,887500E+3	9,281606E-1	2,887500E+3	-2,313533E-1	2,887500E+3	1,759848E+0	2,887500E+3	-1,218562E+0	2,887500E+3	1,016870E+0	2,887500E+3	-2,363728E-1	2,887500E+3	1,524307E+0	2,887500E+3	-1,161297E+0
2,889062E+3	9,374000E-1	2,889062E+3	-2,361195E-1	2,889062E+3	1,488635E+0	2,889062E+3	-1,532237E+0	2,889062E+3	1,021706E+0	2,889062E+3	-2,302886E-1	2,889062E+3	1,533016E+0	2,889062E+3	-1,164487E+0
2,890625E+3	9,468357E-1	2,890625E+3	-2,408718E-1	2,890625E+3	1,201656E+0	2,890625E+3	-1,671908E+0	2,890625E+3	1,028143E+0	2,890625E+3	-2,306449E-1	2,890625E+3	1,541672E+0	2,890625E+3	-1,167619E+0
2,892187E+3	9,562924E-1	2,892187E+3	-2,456734E-1	2,892187E+3	1,258504E+0	2,892187E+3	-1,671701E+0	2,892187E+3	1,041885E+0	2,892187E+3	-2,362429E-1	2,892187E+3	1,545825E+0	2,892187E+3	-1,187035E+0
2,893750E+3	9,659288E-1	2,893750E+3	-2,504414E-1	2,893750E+3	1,316035E+0	2,893750E+3	-1,667407E+0	2,893750E+3	1,055838E+0	2,893750E+3	-2,418184E-1	2,893750E+3	1,550153E+0	2,893750E+3	-1,205802E+0
2,895312E+3	9,778070E-1	2,895312E+3	-2,567678E-1	2,895312E+3	1,366627E+0	2,895312E+3	-1,664872E+0	2,895312E+3	1,066793E+0	2,895312E+3	-2,457216E-1	2,895312E+3	1,538229E+0	2,895312E+3	-1,264895E+0
2,896875E+3	9,899455E-1	2,896875E+3	-2,630785E-1	2,896875E+3	1,417483E+0	2,896875E+3	-1,659092E+0	2,896875E+3	1,077830E+0	2,896875E+3	-2,495710E-1	2,896875E+3	1,525354E+0	2,896875E+3	-1,320472E+0
2,898437E+3	9,916843E-1	2,898437E+3	-2,281153E-1	2,898437E+3	1,462590E+0	2,898437E+3	-1,652481E+0	2,898437E+3	1,087506E+0	2,898437E+3	-2,526092E-1	2,898437E+3	1,501622E+0	2,898437E+3	-1,380097E+0
2,900000E+3	9,924482E-1	2,900000E+3	-2,217191E-1	2,900000E+3	1,507432E+0	2,900000E+3	-1,643181E+0	2,900000E+3	1,097207E+0	2,900000E+3	-2,555928E-1	2,900000E+3	1,478068E+0	2,900000E+3	-1,434661E+0
2,901562E+3	1,004296E+0	2,901562E+3	-2,277168E-1	2,901562E+3	1,547854E+0	2,901562E+3	-1,633123E+0	2,901562E+3	1,107503E+0	2,901562E+3	-2,586586E-1	2,901562E+3	1,289929E+0	2,901562E+3	-1,574308E+0
2,903125E+3	1,016315E+0	2,903125E+3	-2,336681E-1	2,903125E+3	1,587612E+0	2,903125E+3	-1,620793E+0	2,903125E+3	1,117809E+0	2,903125E+3	-2,616690E-1	2,903125E+3	1,129057E+0	2,903125E+3	-1,655692E+0
2,904687E+3	1,025586E+0	2,904687E+3	-2,375363E-1	2,904687E+3	1,624214E+0	2,904687E+3	-1,607720E+0	2,904687E+3	1,213634E+0	2,904687E+3	-3,194629E-1	2,904687E+3	1,168391E+0	2,904687E+3	-1,656719E+0
2,906250E+3	1,034916E+0	2,906250E+3	-2,413623E-1	2,906250E+3	1,659859E+0	2,906250E+3	-1,592650E+0	2,906250E+3	1,318178E+0	2,906250E+3	-3,866801E-1	2,906250E+3	1,207840E+0	2,906250E+3	-1,654886E+0
2,907812E+3	1,043536E+0	2,907812E+3	-2,445005E-1	2,907812E+3	1,693622E+0	2,907812E+3	-1,577177E+0	2,907812E+3	1,457218E+0	2,907812E+3	-4,936725E-1	2,907812E+3	1,245816E+0	2,907812E+3	-1,654871E+0
2,909375E+3	1,052178E+0	2,909375E+3	-2,476310E-1	2,909375E+3	1,726295E+0	2,909375E+3	-1,559834E+0	2,909375E+3	1,605100E+0	2,909375E+3	-6,272733E-1	2,909375E+3	1,283926E+0	2,909375E+3	-1,651871E+0
2,910937E+3	1,126211E+0	2,910937E+3	-2,978318E-1	2,910937E+3	1,757593E+0	2,910937E+3	-1,538067E+0	2,910937E+3	1,607065E+0	2,910937E+3	-6,101791E-1	2,910937E+3	1,320102E+0	2,910937E+3	-1,649311E+0
2,912500E+3	1,206184E+0	2,912500E+3	-3,537891E-1	2,912500E+3	1,786876E+0	2,912500E+3	-1,514645E+0	2,912500E+3	1,608248E+0	2,912500E+3	-5,939484E-1	2,912500E+3	1,356351E+0	2,912500E+3	-1,643734E+0
2,914062E+3	1,321901E+0	2,914062E+3	-4,426076E-1	2,914062E+3	1,815981E+0	2,914062E+3	-1,489487E+0	2,914062E+3	1,611933E+0	2,914062E+3	-5,802296E-1	2,914062E+3	1,390415E+0	2,914062E+3	-1,639094E+0
2,915625E+3	1,445119E+0	2,915625E+3	-5,475098E-1	2,915625E+3	1,842759E+0	2,915625E+3	-1,462714E+0	2,915625E+3	1,614837E+0	2,915625E+3	-5,671453E-1	2,915625E+3	1,424571E+0	2,915625E+3	-1,631476E+0
2,917187E+3	1,444414E+0	2,917187E+3	-5,307028E-1	2,917187E+3	1,869009E+0	2,917187E+3	-1,431893E+0	2,917187E+3	1,619621E+0	2,917187E+3	-5,553744E-1	2,917187E+3	1,456588E+0	2,917187E+3	-1,624877E+0
2,918750E+3	1,442495E+0	2,918750E+3	-5,161237E-1	2,918750E+3	1,891936E+0	2,918750E+3	-1,399612E+0	2,918750E+3	1,623483E+0	2,918750E+3	-5,442696E-1	2,918750E+3	1,488676E+0	2,918750E+3	-1,615213E+0
2,920312E+3	1,436773E+0	2,920312E+3	-4,660656E-1	2,920312E+3	1,967074E+0	2,920312E+3	-1,288994E+0	2,920312E+3	1,626627E+0	2,920312E+3	-5,322536E-1	2,920312E+3	1,519570E+0	2,920312E+3	-1,604283E+0
2,921875E+3	1,404716E+0	2,921875E+3	-4,409812E-1	2,921875E+3	1,871570E+0	2,921875E+3	-1,080949E+0	2,921875E+3	1,628341E+0	2,921875E+3	-5,214387E-1	2,921875E+3	1,550270E+0	2,921875E+3	-1,590275E+0
2,923437E+3	1,410441E+0	2,923437E+3	-4,352129E-1	2,923437E+3	1,789109E+0	2,923437E+3	-1,254883E+0	2,923437E+3	1,620846E+0	2,923437E+3	-4,644910E-1	2,923437E+3	1,578531E+0	2,923437E+3	-1,579721E+0
2,925000E+3	1,415587E+0	2,925000E+3	-4,293998E-1	2,925000E+3	1,708888E+0	2,925000E+3	-1,397652E+0	2,925000E+3	1,555660E+0	2,925000E+3	-4,353204E-1	2,925000E+3	1,606854E+0	2,925000E+3	-1,566054E+0
2,926562E+3	1,421590E+0	2,926562E+3	-4,245535E-1	2,926562E+3	1,372807E+0	2,926562E+3	-1,739007E+0	2,926562E+3	1,558342E+0	2,926562E+3	-4,286750E-1	2,926562E+3	1,631961E+0	2,926562E+3	-1,554715E+0
2,928125E+3	1,427016E+0	2,928125E+3	-4,196166E-1	2,928125E+3	1,113781E+0	2,928125E+3	-1,912388E+0	2,928125E+3	1,560351E+0	2,928125E+3	-4,219318E-1	2,928125E+3	1,657237E+0	2,928125E+3	-1,540182E+0
2,929687E+3	1,431736E+0	2,929687E+3	-4,149564E-1	2,929687E+3	1,155066E+0	2,929687E+3	-1,925451E+0	2,929687E+3	1,561456E+0	2,929687E+3	-4,157145E-1	2,929687E+3	1,224135E+0	2,929687E+3	-1,743088E+0
2,931250E+3	1,435838E+0	2,931250E+3	-4,102466E-1	2,931250E+3	1,198407E+0	2,931250E+3	-1,937416E+0	2,931250E+3	1,562086E+0	2,931250E+3	-4,094658E-1	2,931250E+3	9,765122E-1	2,931250E+3	-1,859080E+0
2,932812E+3	1,440674E+0	2,932812E+3	-4,057516E-1	2,932812E+3	1,242256E+0	2,932812E+3	-1,948288E+0	2,932812E+3	1,563161E+0	2,932812E+3	-4,033261E-1	2,932812E+3	1,013254E+0	2,932812E+3	-1,870063E+0
2,934375E+3	1,444832E+0	2,934375E+3	-4,011618E-1	2,934375E+3	1,288357E+0	2,934375E+3	-1,957840E+0	2,934375E+3	1,563752E+0	2,934375E+3	-3,971639E-1	2,934375E+3	1,052631E+0	2,934375E+3	-1,879244E+0
2,935937E+3	1,449663E+0	2,935937E+3	-3,968313E-1	2,935937E+3	1,335017E+0	2,935937E+3	-1,961982E+0	2,935937E+3	1,565048E+0	2,935937E+3	-3,913965E-1	2,935937E+3	1,091740E+0	2,935937E+3	-1,886265E+0
2,937500E+3	1,453736E+0	2,937500E+3	-3,923759E-1	2,937500E+3	1,383535E+0	2,937500E+3	-1,964223E+0	2,937500E+3	1,565887E+0	2,937500E+3	-3,855722E-1	2,937500E+3	1,133329E+0	2,937500E+3	-1,891077E+0
2,939062E+3	1,459176E+0	2,939062E+3	-3,887308E-1	2,939062E+3	1,430752E+0	2,939062E+3	-1,966060E+0	2,939062E+3	1,979511E+0	2,939062E+3	-9,782758E-1	2,939062E+3	1,169908E+0	2,939062E+3	-1,896298E+0
2,940625E+3	1,463792E+0	2,940625E+3	-3,848534E-1	2,940625E+3	1,480083E+0	2,940625E+3	-1,965815E+0	2,940625E+3	2,232398E+0	2,940625E+3	-1,741908E+0	2,940625E+3	1,208917E+0	2,940625E+3	-1,899867E+0
2,942187E+3	1,801896E+0	2,942187E+3	-9,517421E-1	2,942187E+3	1,527987E+0	2,942187E+3	-1,960611E+0	2,942187E+3	1,853789E+0	2,942187E+3	-2,156020E+0	2,942187E+3	1,243155E+0	2,942187E+3	-1,903059E+0
2,943750E+3	2,010186E+0	2,943750E+3	-1,640964E+0	2,943750E+3	1,577468E+0	2,943750E+3	-1,952847E+0	2,943750E+3	1,562987E+0	2,943750E+3	-2,419456E+0	2,943750E+3	1,279695E+0	2,943750E+3	-1,905216E+0
2,945312E+3	2,031599E+0	2,945312E+3	-1,677720E+0	2,945312E+3	1,109598E+0	2,945312E+3	-1,905841E+0	2,945312E+3	1,671127E+0	2,945312E+3	-2,424309E+0	2,945312E+3	1,337040E+0	2,945312E+3	-1,827076E+0
2,946875E+3	2,062086E+0	2,946875E+3	-1,703695E+0	2,946875E+3	8,130439E-1	2,946875E+3	-2,006152E+0	2,946875E+3	1,786532E+0	2,946875E+3	-2,416699E+0	2,946875E+3	1,381071E+0	2,946875E+3	-1,686302E+0
2,948437E+3	2,081714E+0	2,948437E+3	-1,732944E+0	2,948437E+3	8,437157E-1	2,948437E+3	-2,029684E+0	2,948437E+3	1,903395E+0	2,948437E+3	-2,389469E+0	2,948437E+3	1,206482E+0	2,948437E+3	-1,712820E+0
2,950000E+3	2,112510E+0	2,950000E+3	-1,751071E+0	2,950000E+3	8,759525E-1	2,950000E+3	-2,053817E+0	2,950000E+3	2,024023E+0	2,950000E+3	-2,342871E+0	2,950000E+3	1,066226E+0	2,950000E+3	-1,799666E+0
2,951562E+3	2,137773E+0	2,951562E+3	-1,754952E+0	2,951562E+3	9,075955E-1	2,951562E+3	-2,076520E+0	2,951562E+3	2,134127E+0	2,951562E+3	-2,292031E+0	2,951562E+3	1,100311E+0	2,951562E+3	-1,808809E+0
2,953125E+3	2,172012E+0	2,953125E+3	-1,748357E+0	2,953125E+3	9,408520E-1	2,953125E+3	-2,099990E+0	2,953125E+3	2,243665E+0	2,953125E+3	-2,219947E+0	2,953125E+3	1,135186E+0	2,953125E+3	-1,817780E+0
2,954687E+3	2,203714E+0	2,954687E+3	-1,738879E+0	2,954687E+3	9,754857E-1	2,954687E+3	-2,120392E+0	2,954687E+3	2,439887E+0	2,954687E+3	-1,887668E+0	2,954687E+3	1,170367E+0	2,954687E+3	-1,824676E+0
2,956250E+3	2,242542E+0	2,956250E+3	-1,719430E+0	2,956250E+3	1,011711E+0	2,956250E+3	-2,141426E+0	2,956250E+3	2,415379E+0	2,956250E+3	-1,372862E+0	2,956250E+3	1,206379E+0	2,956250E+3	-1,831294E+0
2,957812E+3	2,276577E+0	2,957812E+3	-1,698630E+0	2,957812E+3	1,132070E+0	2,957812E+3	-2,125841E+0	2,957812E+3	2,435593E+0	2,957812E+3	-1,326312E+0	2,957812E+3	1,240788E+0	2,957812E+3	-1,835913E+0
2,959375E+3	2,316149E+0	2,959375E+3	-1,667204E+0	2,959375E+3	1,290078E+0	2,959375E+3	-2,053644E+0	2,959375E+3	2,454867E+0	2,959375E+3	-1,276793E+0	2,959375E+3	1,275941E+0	2,959375E+3	-1,840482E+0
2,960937E+3	2,349329E+0	2,960937E+3	-1,639532E+0	2,960937E+3	1,333437E+0	2,960937E+3	-2,057650E+0	2,960937E+3	2,467327E+0	2,960937E+3	-1,233308E+0	2,960937E+3	1,309251E+0	2,960937E+3	-1,842559E+0
2,962500E+3	2,387589E+0	2,962500E+3	-1,598849E+0	2,962500E+3	1,377573E+0	2,962500E+3	-2,061711E+0	2,962500E+3	2,479772E+0	2,962500E+3	-1,186893E+0	2,962500E+3	1,343139E+0	2,962500E+3	-1,844790E+0
2,964062E+3	2,415584E+0	2,964062E+3	-1,552578E+0	2,964062E+3	1,416478E+0	2,964062E+3	-2,063790E+0	2,964062E+3	2,492368E+0	2,964062E+3	-1,152135E+0	2,964062E+3	1,373978E+0	2,964062E+3	-1,845526E+0
2,965625E+3	2,445649E+0	2,965625E+3	-1,489269E+0	2,965625E+3	1,456009E+0	2,965625E+3	-2,067033E+0	2,965625E+3	2,506219E+0	2,965625E+3	-1,112222E+0	2,965625E+3	1,405320E+0	2,965625E+3	-1,846927E+0
2,967187E+3	2,443187E+0	2,967187E+3	-1,321249E+0	2,967187E+3	1,478029E+0	2,967187E+3	-2,071392E+0	2,967187E+3	2,512719E+0	2,967187E+3	-1,081566E+0	2,967187E+3	1,432779E+0	2,967187E+3	-1,846950E+0
2,968750E+3	2,387372E+0	2,968750E+3	-1,119335E+0	2,968750E+3	1,499866E+0	2,968750E+3	-2,080966E+0	2,968750E+3	2,521736E+0	2,968750E+3	-1,045748E+0	2,968750E+3	1,460668E+0	2,968750E+3	-1,848371E+0
2,970312E+3	2,385559E+0	2,970312E+3	-1,080688E+0	2,970312E+3	1,442407E+0	2,970312E+3	-2,096767E+0	2,970312E+3	2,532462E+0	2,970312E+3	-1,028246E+0	2,970312E+3	1,479311E+0	2,970312E+3	-1,850328E+0
2,971875E+3	2,386245E+0	2,971875E+3	-1,025614E+0	2,971875E+3	1,374224E+0	2,971875E+3	-2,134842E+0	2,971875E+3	2,548639E+0	2,971875E+3	-1,002719E+0	2,971875E+3	1,498331E+0	2,971875E+3	-1,855475E+0
2,973437E+3	2,409594E+0	2,973437E+3	-1,043485E+0	2,973437E+3	1,382723E+0	2,973437E+3	-2,140408E+0	2,973437E+3	2,571585E+0	2,973437E+3	-1,010999E+0	2,973437E+3	1,506319E+0	2,973437E+3	-1,861107E+0
