Sample 1 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 1 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 2 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 2 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 3 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 3 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 4 - Real_Frequency [Hz]	Characteristic Wave Number [m^-1]	Sample 4 - Imag_Frequency [Hz]	Characteristic Wave Number [m^-1]	
3,656250E+3	3,336510E+2	3,656250E+3	-9,320999E-1	3,656250E+3	2,298827E+2	3,656250E+3	-1,077566E+0	3,656250E+3	2,317803E+2	3,656250E+3	-8,341055E-1	3,656250E+3	7,580097E+1	3,656250E+3	-5,813429E-1
3,657812E+3	3,336239E+2	3,657812E+3	-1,006480E+0	3,657812E+3	2,298710E+2	3,657812E+3	-1,055189E+0	3,657812E+3	2,317710E+2	3,657812E+3	-7,945401E-1	3,657812E+3	7,570959E+1	3,657812E+3	-5,462471E-1
3,659375E+3	3,336311E+2	3,659375E+3	-1,059413E+0	3,659375E+3	2,298992E+2	3,659375E+3	-1,011936E+0	3,659375E+3	2,317993E+2	3,659375E+3	-7,323426E-1	3,659375E+3	7,563040E+1	3,659375E+3	-5,015957E-1
3,660937E+3	3,337301E+2	3,660937E+3	-1,192534E+0	3,660937E+3	2,299126E+2	3,660937E+3	-9,943274E-1	3,660937E+3	2,318398E+2	3,660937E+3	-6,967552E-1	3,660937E+3	7,554925E+1	3,660937E+3	-4,593910E-1
3,662500E+3	3,338766E+2	3,662500E+3	-1,302779E+0	3,662500E+3	2,299693E+2	3,662500E+3	-9,591962E-1	3,662500E+3	2,319214E+2	3,662500E+3	-6,375372E-1	3,662500E+3	7,548118E+1	3,662500E+3	-4,072788E-1
3,664062E+3	3,339131E+2	3,664062E+3	-1,308816E+0	3,664062E+3	2,299613E+2	3,664062E+3	-9,394011E-1	3,664062E+3	2,319156E+2	3,664062E+3	-6,072371E-1	3,664062E+3	7,539830E+1	3,664062E+3	-3,734229E-1
3,665625E+3	3,339909E+2	3,665625E+3	-1,293264E+0	3,665625E+3	2,299891E+2	3,665625E+3	-9,061422E-1	3,665625E+3	2,319381E+2	3,665625E+3	-5,611309E-1	3,665625E+3	7,532691E+1	3,665625E+3	-3,312660E-1
3,667187E+3	3,339851E+2	3,667187E+3	-1,298194E+0	3,667187E+3	2,299781E+2	3,667187E+3	-8,799457E-1	3,667187E+3	2,318666E+2	3,667187E+3	-5,323601E-1	3,667187E+3	7,516411E+1	3,667187E+3	-3,158461E-1
3,668750E+3	3,340092E+2	3,668750E+3	-1,287424E+0	3,668750E+3	2,299991E+2	3,668750E+3	-8,413641E-1	3,668750E+3	2,318112E+2	3,668750E+3	-4,931521E-1	3,668750E+3	7,500259E+1	3,668750E+3	-2,960629E-1
3,670312E+3	3,340111E+2	3,670312E+3	-1,276248E+0	3,670312E+3	2,299711E+2	3,670312E+3	-8,140266E-1	3,670312E+3	2,317373E+2	3,670312E+3	-4,539879E-1	3,670312E+3	7,482089E+1	3,670312E+3	-2,798348E-1
3,671875E+3	3,340419E+2	3,671875E+3	-1,250533E+0	3,671875E+3	2,299698E+2	3,671875E+3	-7,765685E-1	3,671875E+3	2,316779E+2	3,671875E+3	-4,042408E-1	3,671875E+3	7,463779E+1	3,671875E+3	-2,595464E-1
3,673437E+3	3,340667E+2	3,673437E+3	-1,232204E+0	3,673437E+3	2,299525E+2	3,673437E+3	-7,492624E-1	3,673437E+3	2,316295E+2	3,673437E+3	-3,557057E-1	3,673437E+3	7,446412E+1	3,673437E+3	-2,361734E-1
3,675000E+3	3,341220E+2	3,675000E+3	-1,200401E+0	3,675000E+3	2,299607E+2	3,675000E+3	-7,126827E-1	3,675000E+3	2,315970E+2	3,675000E+3	-2,952725E-1	3,675000E+3	7,428899E+1	3,675000E+3	-2,084603E-1
3,676562E+3	3,341976E+2	3,676562E+3	-1,185402E+0	3,676562E+3	2,299546E+2	3,676562E+3	-6,898561E-1	3,676562E+3	2,315730E+2	3,676562E+3	-2,493384E-1	3,676562E+3	7,413464E+1	3,676562E+3	-1,805864E-1
3,678125E+3	3,343104E+2	3,678125E+3	-1,157474E+0	3,678125E+3	2,299742E+2	3,678125E+3	-6,587331E-1	3,678125E+3	2,315661E+2	3,678125E+3	-1,912997E-1	3,678125E+3	7,397932E+1	3,678125E+3	-1,477876E-1
3,679687E+3	3,343564E+2	3,679687E+3	-1,156485E+0	3,679687E+3	2,299560E+2	3,679687E+3	-6,423892E-1	3,679687E+3	2,315377E+2	3,679687E+3	-1,608123E-1	3,679687E+3	7,385415E+1	3,679687E+3	-1,224545E-1
3,681250E+3	3,344327E+2	3,681250E+3	-1,147113E+0	3,681250E+3	2,299598E+2	3,681250E+3	-6,196417E-1	3,681250E+3	2,315234E+2	3,681250E+3	-1,199381E-1	3,681250E+3	7,372836E+1	3,681250E+3	-9,104584E-2
3,682812E+3	3,344618E+2	3,682812E+3	-1,138741E+0	3,682812E+3	2,299330E+2	3,682812E+3	-6,089424E-1	3,682812E+3	2,314999E+2	3,682812E+3	-1,020273E-1	3,682812E+3	7,364383E+1	3,682812E+3	-7,077614E-2
3,684375E+3	3,345166E+2	3,684375E+3	-1,122842E+0	3,684375E+3	2,299249E+2	3,684375E+3	-5,931350E-1	3,684375E+3	2,314883E+2	3,684375E+3	-7,432299E-2	3,684375E+3	7,356008E+1	3,684375E+3	-4,240719E-2
3,685937E+3	3,345310E+2	3,685937E+3	-1,099072E+0	3,685937E+3	2,298840E+2	3,685937E+3	-5,919101E-1	3,685937E+3	2,314773E+2	3,685937E+3	-5,682193E-2	3,685937E+3	7,350490E+1	3,685937E+3	-3,175735E-2
3,687500E+3	3,345676E+2	3,687500E+3	-1,067638E+0	3,687500E+3	2,298583E+2	3,687500E+3	-5,868381E-1	3,687500E+3	2,314777E+2	3,687500E+3	-2,927598E-2	3,687500E+3	7,345013E+1	3,687500E+3	-1,173347E-2
3,689062E+3	3,345687E+2	3,689062E+3	-1,037556E+0	3,689062E+3	2,298063E+2	3,689062E+3	-5,952073E-1	3,689062E+3	2,314679E+2	3,689062E+3	-1,837833E-2	3,689062E+3	7,339465E+1	3,689062E+3	-3,052001E-4
3,690625E+3	3,345892E+2	3,690625E+3	-1,000430E+0	3,690625E+3	2,297660E+2	3,690625E+3	-6,004994E-1	3,690625E+3	2,094395E+2	3,690625E+3	-1,946230E-3	3,690625E+3	7,333851E+1	3,690625E+3	-2,171048E-2
3,692187E+3	3,345602E+2	3,692187E+3	-9,816960E-1	3,692187E+3	2,296909E+2	3,692187E+3	-6,126913E-1	3,692187E+3	2,094649E+2	3,692187E+3	-3,655801E-3	3,692187E+3	7,328099E+1	3,692187E+3	-3,993815E-2
3,693750E+3	3,345465E+2	3,693750E+3	-9,583989E-1	3,693750E+3	2,296250E+2	3,693750E+3	-6,226019E-1	3,693750E+3	2,094809E+2	3,693750E+3	-1,363432E-2	3,693750E+3	7,322394E+1	3,693750E+3	-6,723535E-2
3,695312E+3	3,345282E+2	3,695312E+3	-9,416243E-1	3,695312E+3	2,295510E+2	3,695312E+3	-6,282169E-1	3,695312E+3	2,095402E+2	3,695312E+3	-6,935677E-3	3,695312E+3	7,318019E+1	3,695312E+3	-7,402502E-2
3,696875E+3	3,345256E+2	3,696875E+3	-9,209197E-1	3,696875E+3	2,294865E+2	3,696875E+3	-6,316722E-1	3,696875E+3	2,095934E+2	3,696875E+3	-7,332764E-3	3,696875E+3	7,313611E+1	3,696875E+3	-9,066668E-2
3,698437E+3	3,345590E+2	3,698437E+3	-8,973860E-1	3,698437E+3	2,294518E+2	3,698437E+3	-6,214198E-1	3,698437E+3	2,094395E+2	3,698437E+3	-6,067932E-3	3,698437E+3	7,375010E+1	3,698437E+3	-5,918542E-2
3,700000E+3	3,346117E+2	3,700000E+3	-8,691336E-1	3,700000E+3	2,294300E+2	3,700000E+3	-6,082486E-1	3,700000E+3	2,093763E+2	3,700000E+3	-1,243295E-2	3,700000E+3	7,422952E+1	3,700000E+3	-1,403571E-1
3,701562E+3	3,346647E+2	3,701562E+3	-8,401864E-1	3,701562E+3	2,294017E+2	3,701562E+3	-5,768607E-1	3,701562E+3	2,093086E+2	3,701562E+3	-3,086379E-2	3,701562E+3	7,407580E+1	3,701562E+3	-9,658270E-2
3,703125E+3	3,347373E+2	3,703125E+3	-8,062243E-1	3,703125E+3	2,293866E+2	3,703125E+3	-5,416409E-1	3,703125E+3	2,092427E+2	3,703125E+3	-4,178592E-2	3,703125E+3	7,392286E+1	3,703125E+3	-4,827469E-2
3,704687E+3	3,347441E+2	3,704687E+3	-7,784826E-1	3,704687E+3	2,293013E+2	3,704687E+3	-5,105076E-1	3,704687E+3	2,091697E+2	3,704687E+3	-5,623466E-2	3,704687E+3	7,501910E+1	3,704687E+3	-5,582245E-1
3,706250E+3	3,347653E+2	3,706250E+3	-7,467585E-1	3,706250E+3	2,292245E+2	3,706250E+3	-4,768933E-1	3,706250E+3	2,090970E+2	3,706250E+3	-6,273466E-2	3,706250E+3	7,579913E+1	3,706250E+3	-7,372732E-1
3,707812E+3	3,347464E+2	3,707812E+3	-7,181832E-1	3,707812E+3	2,291154E+2	3,707812E+3	-4,507320E-1	3,707812E+3	2,090333E+2	3,707812E+3	-7,280954E-2	3,707812E+3	7,572182E+1	3,707812E+3	-7,290184E-1
3,709375E+3	3,347390E+2	3,709375E+3	-6,860712E-1	3,709375E+3	2,290127E+2	3,709375E+3	-4,227225E-1	3,709375E+3	2,089689E+2	3,709375E+3	-7,389207E-2	3,709375E+3	7,563604E+1	3,709375E+3	-7,051317E-1
3,710937E+3	3,346897E+2	3,710937E+3	-6,624941E-1	3,710937E+3	2,288903E+2	3,710937E+3	-4,132063E-1	3,710937E+3	2,089218E+2	3,710937E+3	-7,627466E-2	3,710937E+3	7,554068E+1	3,710937E+3	-6,924320E-1
3,712500E+3	3,346490E+2	3,712500E+3	-6,360265E-1	3,712500E+3	2,287712E+2	3,712500E+3	-4,017632E-1	3,712500E+3	2,088731E+2	3,712500E+3	-6,823548E-2	3,712500E+3	7,543602E+1	3,712500E+3	-6,644237E-1
3,714062E+3	3,345840E+2	3,714062E+3	-6,208185E-1	3,714062E+3	2,294680E+2	3,714062E+3	-4,581628E-1	3,714062E+3	2,089423E+2	3,714062E+3	-1,026048E-1	3,714062E+3	7,534401E+1	3,714062E+3	-6,605269E-1
3,715625E+3	3,345258E+2	3,715625E+3	-6,032351E-1	3,715625E+3	2,302136E+2	3,715625E+3	-4,701038E-1	3,715625E+3	2,089933E+2	3,715625E+3	-1,196886E-1	3,715625E+3	7,524027E+1	3,715625E+3	-6,384885E-1
3,717187E+3	3,347080E+2	3,717187E+3	-5,601506E-1	3,717187E+3	2,300879E+2	3,717187E+3	-5,429607E-1	3,717187E+3	2,090357E+2	3,717187E+3	-9,921002E-2	3,717187E+3	7,518779E+1	3,717187E+3	-6,393423E-1
3,718750E+3	3,349125E+2	3,718750E+3	-5,099457E-1	3,718750E+3	2,299441E+2	3,718750E+3	-6,086866E-1	3,718750E+3	2,090607E+2	3,718750E+3	-6,758069E-2	3,718750E+3	7,511931E+1	3,718750E+3	-6,147179E-1
3,720312E+3	3,352885E+2	3,720312E+3	-4,458478E-1	3,720312E+3	2,304093E+2	3,720312E+3	-4,706443E-1	3,720312E+3	2,097417E+2	3,720312E+3	-4,453633E-1	3,720312E+3	7,513745E+1	3,720312E+3	-6,240010E-1
3,721875E+3	3,356993E+2	3,721875E+3	-3,695017E-1	3,721875E+3	2,308947E+2	3,721875E+3	-3,059237E-1	3,721875E+3	2,103079E+2	3,721875E+3	-6,340867E-1	3,721875E+3	7,513478E+1	3,721875E+3	-5,938942E-1
3,723437E+3	3,356206E+2	3,723437E+3	-3,447695E-1	3,723437E+3	2,306631E+2	3,723437E+3	-3,153503E-1	3,723437E+3	2,103598E+2	3,723437E+3	-6,204346E-1	3,723437E+3	7,516969E+1	3,723437E+3	-6,287266E-1
3,725000E+3	3,355456E+2	3,725000E+3	-3,175968E-1	3,725000E+3	2,304225E+2	3,725000E+3	-3,224868E-1	3,725000E+3	2,104033E+2	3,725000E+3	-5,850819E-1	3,725000E+3	7,518326E+1	3,725000E+3	-6,105706E-1
3,726562E+3	3,365223E+2	3,726562E+3	-5,159584E-2	3,726562E+3	2,301899E+2	3,726562E+3	-3,220864E-1	3,726562E+3	2,106706E+2	3,726562E+3	-5,117596E-1	3,726562E+3	7,530009E+1	3,726562E+3	-5,514674E-1
3,728125E+3	3,141593E+2	3,728125E+3	-2,647296E-1	3,728125E+3	2,299495E+2	3,728125E+3	-3,198400E-1	3,728125E+3	2,109233E+2	3,728125E+3	-3,911081E-1	3,728125E+3	7,540009E+1	3,728125E+3	-4,338205E-1
3,729687E+3	3,144348E+2	3,729687E+3	-2,526654E-1	3,729687E+3	2,297192E+2	3,729687E+3	-3,170652E-1	3,729687E+3	2,108160E+2	3,729687E+3	-4,123920E-1	3,729687E+3	7,534774E+1	3,729687E+3	-4,701442E-1
3,731250E+3	3,147163E+2	3,731250E+3	-2,416703E-1	3,731250E+3	2,294813E+2	3,731250E+3	-3,123984E-1	3,731250E+3	2,107026E+2	3,731250E+3	-4,169124E-1	3,731250E+3	7,528071E+1	3,731250E+3	-4,511563E-1
3,732812E+3	3,149792E+2	3,732812E+3	-2,274796E-1	3,732812E+3	2,299015E+2	3,732812E+3	-2,928889E-1	3,732812E+3	2,105822E+2	3,732812E+3	-4,151424E-1	3,732812E+3	7,521720E+1	3,732812E+3	-4,797866E-1
3,734375E+3	3,152481E+2	3,734375E+3	-2,146551E-1	3,734375E+3	2,301348E+2	3,734375E+3	-2,744673E-1	3,734375E+3	2,104572E+2	3,734375E+3	-3,995483E-1	3,734375E+3	7,514529E+1	3,734375E+3	-4,517296E-1
3,735937E+3	3,155004E+2	3,735937E+3	-1,945378E-1	3,735937E+3	2,298660E+2	3,735937E+3	-2,659719E-1	3,735937E+3	2,103919E+2	3,735937E+3	-4,066560E-1	3,735937E+3	7,510915E+1	3,735937E+3	-5,013190E-1
3,737500E+3	3,157592E+2	3,737500E+3	-1,760570E-1	3,737500E+3	2,295965E+2	3,737500E+3	-2,566454E-1	3,737500E+3	2,103178E+2	3,737500E+3	-3,930874E-1	3,737500E+3	7,507710E+1	3,737500E+3	-4,802209E-1
3,739062E+3	3,159981E+2	3,739062E+3	-1,521550E-1	3,739062E+3	2,293425E+2	3,739062E+3	-2,479683E-1	3,739062E+3	2,103085E+2	3,739062E+3	-4,153045E-1	3,739062E+3	7,504986E+1	3,739062E+3	-5,397683E-1
3,740625E+3	3,162443E+2	3,740625E+3	-1,303197E-1	3,740625E+3	2,290874E+2	3,740625E+3	-2,382137E-1	3,740625E+3	2,102856E+2	3,740625E+3	-4,056899E-1	3,740625E+3	7,504263E+1	3,740625E+3	-5,246374E-1
3,742187E+3	3,164758E+2	3,742187E+3	-1,004498E-1	3,742187E+3	2,288635E+2	3,742187E+3	-2,255912E-1	3,742187E+3	2,102721E+2	3,742187E+3	-4,332141E-1	3,742187E+3	7,501201E+1	3,742187E+3	-5,742541E-1
3,743750E+3	3,167155E+2	3,743750E+3	-7,301494E-2	3,743750E+3	2,286384E+2	3,743750E+3	-2,114819E-1	3,743750E+3	2,102475E+2	3,743750E+3	-4,262519E-1	3,743750E+3	7,501158E+1	3,743750E+3	-5,555291E-1
3,745312E+3	3,169393E+2	3,745312E+3	-3,871055E-2	3,745312E+3	2,307066E+2	3,745312E+3	-5,176901E-1	3,745312E+3	2,102124E+2	3,745312E+3	-4,489854E-1	3,745312E+3	7,495889E+1	3,745312E+3	-5,928246E-1
3,746875E+3	3,171728E+2	3,746875E+3	-7,451087E-3	3,746875E+3	2,318212E+2	3,746875E+3	-3,845327E-1	3,746875E+3	2,101708E+2	3,746875E+3	-4,392449E-1	3,746875E+3	7,494069E+1	3,746875E+3	-5,767451E-1
3,748437E+3	3,141593E+2	3,748437E+3	-2,458030E-2	3,748437E+3	2,316076E+2	3,748437E+3	-4,066200E-1	3,748437E+3	2,101303E+2	3,748437E+3	-4,652292E-1	3,748437E+3	7,489965E+1	3,748437E+3	-6,115450E-1
3,750000E+3	3,139463E+2	3,750000E+3	-5,273561E-2	3,750000E+3	2,313694E+2	3,750000E+3	-4,133248E-1	3,750000E+3	2,100855E+2	3,750000E+3	-4,567293E-1	3,750000E+3	7,489961E+1	3,750000E+3	-5,980028E-1
3,751562E+3	3,137765E+2	3,751562E+3	-7,638871E-2	3,751562E+3	2,312945E+2	3,751562E+3	-4,656787E-1	3,751562E+3	2,100551E+2	3,751562E+3	-4,938744E-1	3,751562E+3	7,486861E+1	3,751562E+3	-6,314269E-1
3,753125E+3	3,135986E+2	3,753125E+3	-9,598933E-2	3,753125E+3	2,311590E+2	3,753125E+3	-4,695388E-1	3,753125E+3	2,100232E+2	3,753125E+3	-4,907879E-1	3,753125E+3	7,488302E+1	3,753125E+3	-6,231454E-1
3,754687E+3	3,141593E+2	3,754687E+3	-7,763146E-2	3,754687E+3	2,310759E+2	3,754687E+3	-5,216623E-1	3,754687E+3	2,100322E+2	3,754687E+3	-5,468051E-1	3,754687E+3	7,481887E+1	3,754687E+3	-6,388412E-1
3,756250E+3	3,134668E+2	3,756250E+3	-2,734318E-1	3,756250E+3	2,309338E+2	3,756250E+3	-5,135016E-1	3,756250E+3	2,100449E+2	3,756250E+3	-5,509770E-1	3,756250E+3	7,479136E+1	3,756250E+3	-6,260665E-1
3,757812E+3	3,137114E+2	3,757812E+3	-2,583110E-1	3,757812E+3	2,308666E+2	3,757812E+3	-5,819088E-1	3,757812E+3	2,100229E+2	3,757812E+3	-5,923227E-1	3,757812E+3	7,474794E+1	3,757812E+3	-6,505287E-1
3,759375E+3	3,139621E+2	3,759375E+3	-2,460352E-1	3,759375E+3	2,307422E+2	3,759375E+3	-5,571296E-1	3,759375E+3	2,100094E+2	3,759375E+3	-5,892866E-1	3,759375E+3	7,474485E+1	3,759375E+3	-6,493202E-1
3,760937E+3	3,141593E+2	3,760937E+3	-2,809674E-1	3,760937E+3	2,306726E+2	3,760937E+3	-6,439067E-1	3,760937E+3	2,100026E+2	3,760937E+3	-6,342327E-1	3,760937E+3	7,474449E+1	3,760937E+3	-6,842098E-1
3,762500E+3	3,145938E+2	3,762500E+3	-4,472628E-1	3,762500E+3	2,305750E+2	3,762500E+3	-6,031418E-1	3,762500E+3	2,100102E+2	3,762500E+3	-6,327017E-1	3,762500E+3	7,479094E+1	3,762500E+3	-6,935349E-1
3,764062E+3	3,144627E+2	3,764062E+3	-4,892938E-1	3,764062E+3	2,305038E+2	3,764062E+3	-7,004223E-1	3,764062E+3	2,100271E+2	3,764062E+3	-6,812316E-1	3,764062E+3	7,479955E+1	3,764062E+3	-7,245861E-1
3,765625E+3	3,142986E+2	3,765625E+3	-5,127089E-1	3,765625E+3	2,304590E+2	3,765625E+3	-6,478634E-1	3,765625E+3	2,100639E+2	3,765625E+3	-6,797540E-1	3,765625E+3	7,485198E+1	3,765625E+3	-7,348994E-1
3,767187E+3	3,141660E+2	3,767187E+3	-5,573016E-1	3,767187E+3	2,303778E+2	3,767187E+3	-7,195554E-1	3,767187E+3	2,100660E+2	3,767187E+3	-7,114014E-1	3,767187E+3	7,481508E+1	3,767187E+3	-7,539513E-1
3,768750E+3	3,140025E+2	3,768750E+3	-5,795917E-1	3,768750E+3	2,303662E+2	3,768750E+3	-6,795258E-1	3,768750E+3	2,100892E+2	3,768750E+3	-6,990033E-1	3,768750E+3	7,481011E+1	3,768750E+3	-7,601132E-1
3,770312E+3	3,138733E+2	3,770312E+3	-6,211786E-1	3,770312E+3	2,303042E+2	3,770312E+3	-7,198907E-1	3,770312E+3	2,100676E+2	3,770312E+3	-7,212712E-1	3,770312E+3	7,476682E+1	3,770312E+3	-7,730658E-1
3,771875E+3	3,137149E+2	3,771875E+3	-6,375827E-1	3,771875E+3	2,303146E+2	3,771875E+3	-6,912418E-1	3,771875E+3	2,100685E+2	3,771875E+3	-7,079550E-1	3,771875E+3	7,475209E+1	3,771875E+3	-7,749656E-1
3,773437E+3	3,136605E+2	3,773437E+3	-6,877989E-1	3,773437E+3	2,304108E+2	3,773437E+3	-6,928020E-1	3,773437E+3	2,100183E+2	3,773437E+3	-7,244997E-1	3,773437E+3	7,470604E+1	3,773437E+3	-7,905719E-1
3,775000E+3	3,135624E+2	3,775000E+3	-6,928048E-1	3,775000E+3	2,305707E+2	3,775000E+3	-6,489527E-1	3,775000E+3	2,099904E+2	3,775000E+3	-7,137272E-1	3,775000E+3	7,468655E+1	3,775000E+3	-7,972439E-1
3,776562E+3	3,135748E+2	3,776562E+3	-7,313494E-1	3,776562E+3	2,305013E+2	3,776562E+3	-6,798544E-1	3,776562E+3	2,099738E+2	3,776562E+3	-7,487039E-1	3,776562E+3	7,469602E+1	3,776562E+3	-8,199711E-1
3,778125E+3	3,135460E+2	3,778125E+3	-7,096723E-1	3,778125E+3	2,304917E+2	3,778125E+3	-6,816658E-1	3,778125E+3	2,099867E+2	3,778125E+3	-7,545808E-1	3,778125E+3	7,473720E+1	3,778125E+3	-8,318769E-1
3,779687E+3	3,136939E+2	3,779687E+3	-7,465401E-1	3,779687E+3	2,304064E+2	3,779687E+3	-7,207677E-1	3,779687E+3	2,099532E+2	3,779687E+3	-7,746348E-1	3,779687E+3	7,474996E+1	3,779687E+3	-8,487603E-1
3,781250E+3	3,138029E+2	3,781250E+3	-6,888683E-1	3,781250E+3	2,303760E+2	3,781250E+3	-7,405328E-1	3,781250E+3	2,099458E+2	3,781250E+3	-7,711687E-1	3,781250E+3	7,479185E+1	3,781250E+3	-8,556365E-1
3,782812E+3	3,137825E+2	3,782812E+3	-7,991455E-1	3,782812E+3	2,302660E+2	3,782812E+3	-7,741060E-1	3,782812E+3	2,099632E+2	3,782812E+3	-7,959747E-1	3,782812E+3	7,484658E+1	3,782812E+3	-8,380759E-1
3,784375E+3	3,137555E+2	3,784375E+3	-7,679311E-1	3,784375E+3	2,301958E+2	3,784375E+3	-7,965429E-1	3,784375E+3	2,100122E+2	3,784375E+3	-7,927386E-1	3,784375E+3	7,492479E+1	3,784375E+3	-8,127158E-1
3,785937E+3	3,136566E+2	3,785937E+3	-8,528640E-1	3,785937E+3	2,301037E+2	3,785937E+3	-8,227772E-1	3,785937E+3	2,100456E+2	3,785937E+3	-8,332950E-1	3,785937E+3	7,494810E+1	3,785937E+3	-8,315254E-1
3,787500E+3	3,135934E+2	3,787500E+3	-8,353696E-1	3,787500E+3	2,300492E+2	3,787500E+3	-8,382158E-1	3,787500E+3	2,101138E+2	3,787500E+3	-8,480286E-1	3,787500E+3	7,499663E+1	3,787500E+3	-8,426281E-1
3,789062E+3	3,134689E+2	3,789062E+3	-8,964124E-1	3,789062E+3	2,299900E+2	3,789062E+3	-8,543494E-1	3,789062E+3	2,101031E+2	3,789062E+3	-8,850705E-1	3,789062E+3	7,500281E+1	3,789062E+3	-8,343580E-1
3,790625E+3	3,133919E+2	3,790625E+3	-8,871313E-1	3,790625E+3	2,299691E+2	3,790625E+3	-8,586905E-1	3,790625E+3	2,101204E+2	3,790625E+3	-9,056803E-1	3,790625E+3	7,502827E+1	3,790625E+3	-8,193234E-1
3,792187E+3	3,132559E+2	3,792187E+3	-9,398120E-1	3,792187E+3	2,299332E+2	3,792187E+3	-8,752942E-1	3,792187E+3	2,101129E+2	3,792187E+3	-9,350806E-1	3,792187E+3	7,503562E+1	3,792187E+3	-8,242347E-1
3,793750E+3	3,131691E+2	3,793750E+3	-9,474857E-1	3,793750E+3	2,299349E+2	3,793750E+3	-8,819397E-1	3,793750E+3	2,101319E+2	3,793750E+3	-9,495675E-1	3,793750E+3	7,506355E+1	3,793750E+3	-8,222608E-1
3,795312E+3	3,130472E+2	3,795312E+3	-9,986459E-1	3,795312E+3	2,299603E+2	3,795312E+3	-9,107129E-1	3,795312E+3	2,101457E+2	3,795312E+3	-9,733648E-1	3,795312E+3	7,506904E+1	3,795312E+3	-8,454846E-1
3,796875E+3	3,129763E+2	3,796875E+3	-1,017495E+0	3,796875E+3	2,300307E+2	3,796875E+3	-9,305250E-1	3,796875E+3	2,101865E+2	3,796875E+3	-9,824741E-1	3,796875E+3	7,509460E+1	3,796875E+3	-8,631982E-1
3,798437E+3	3,128883E+2	3,798437E+3	-1,072550E+0	3,798437E+3	2,300360E+2	3,798437E+3	-9,679098E-1	3,798437E+3	2,101669E+2	3,798437E+3	-9,931579E-1	3,798437E+3	7,510807E+1	3,798437E+3	-8,927959E-1
3,800000E+3	3,128554E+2	3,800000E+3	-1,101216E+0	3,800000E+3	2,300771E+2	3,800000E+3	-1,000819E+0	3,800000E+3	2,101687E+2	3,800000E+3	-9,936940E-1	3,800000E+3	7,514128E+1	3,800000E+3	-9,166750E-1
3,801562E+3	3,128059E+2	3,801562E+3	-1,154171E+0	3,801562E+3	2,300342E+2	3,801562E+3	-1,025889E+0	3,801562E+3	2,101057E+2	3,801562E+3	-1,003831E+0	3,801562E+3	7,514439E+1	3,801562E+3	-9,436055E-1
3,803125E+3	3,128133E+2	3,803125E+3	-1,184978E+0	3,803125E+3	2,300158E+2	3,803125E+3	-1,047434E+0	3,803125E+3	2,100600E+2	3,803125E+3	-1,006156E+0	3,803125E+3	7,516505E+1	3,803125E+3	-9,652490E-1
3,804687E+3	3,127541E+2	3,804687E+3	-1,228203E+0	3,804687E+3	2,300138E+2	3,804687E+3	-1,066577E+0	3,804687E+3	2,100203E+2	3,804687E+3	-1,040704E+0	3,804687E+3	7,513994E+1	3,804687E+3	-9,850783E-1
3,806250E+3	3,127385E+2	3,806250E+3	-1,258178E+0	3,806250E+3	2,300388E+2	3,806250E+3	-1,080861E+0	3,806250E+3	2,100006E+2	3,806250E+3	-1,066961E+0	3,806250E+3	7,512877E+1	3,806250E+3	-1,001186E+0
3,807812E+3	3,126923E+2	3,807812E+3	-1,299331E+0	3,807812E+3	2,301073E+2	3,807812E+3	-1,105060E+0	3,807812E+3	2,100666E+2	3,807812E+3	-1,079589E+0	3,807812E+3	7,508867E+1	3,807812E+3	-1,001381E+0
3,809375E+3	3,126841E+2	3,809375E+3	-1,331576E+0	3,809375E+3	2,302086E+2	3,809375E+3	-1,123791E+0	3,809375E+3	2,101586E+2	3,809375E+3	-1,081826E+0	3,809375E+3	7,505888E+1	3,809375E+3	-1,000229E+0
3,810937E+3	3,126865E+2	3,810937E+3	-1,370173E+0	3,810937E+3	2,302444E+2	3,810937E+3	-1,145941E+0	3,810937E+3	2,103557E+2	3,810937E+3	-8,914023E-1	3,810937E+3	7,502144E+1	3,810937E+3	-1,015184E+0
3,812500E+3	3,127283E+2	3,812500E+3	-1,400154E+0	3,812500E+3	2,303044E+2	3,812500E+3	-1,164888E+0	3,812500E+3	2,105375E+2	3,812500E+3	-7,032852E-1	3,812500E+3	7,499625E+1	3,812500E+3	-1,026445E+0
3,814062E+3	3,127764E+2	3,814062E+3	-1,426060E+0	3,814062E+3	2,302969E+2	3,814062E+3	-1,174389E+0	3,814062E+3	2,105457E+2	3,814062E+3	-7,238095E-1	3,814062E+3	7,500230E+1	3,814062E+3	-1,047561E+0
3,815625E+3	3,128633E+2	3,815625E+3	-1,442558E+0	3,815625E+3	2,303065E+2	3,815625E+3	-1,181058E+0	3,815625E+3	2,105730E+2	3,815625E+3	-7,361703E-1	3,815625E+3	7,502243E+1	3,815625E+3	-1,063163E+0
