Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	
2,460937E+3	-2,531643E-1	2,460937E+3	-7,694764E-1	2,460937E+3	8,451624E-1	2,460937E+3	-2,504291E-1	2,460937E+3	-2,155625E-1	2,460937E+3	-8,373142E-1	2,460937E+3	3,966092E-1	2,460937E+3	-6,741298E-1
2,462500E+3	-2,005279E-1	2,462500E+3	-7,870126E-1	2,462500E+3	8,440399E-1	2,462500E+3	-2,547582E-1	2,462500E+3	-1,924010E-1	2,462500E+3	-8,430510E-1	2,462500E+3	3,592429E-1	2,462500E+3	-7,824657E-1
2,464062E+3	-1,757176E-1	2,464062E+3	-7,930836E-1	2,464062E+3	-4,916072E-2	2,464062E+3	-6,103628E-1	2,464062E+3	-1,693703E-1	2,464062E+3	-8,462484E-1	2,464062E+3	3,081359E-1	2,464062E+3	-7,665522E-1
2,465625E+3	-1,499267E-1	2,465625E+3	-7,994335E-1	2,465625E+3	-5,273038E-2	2,465625E+3	-8,563418E-1	2,465625E+3	-1,473247E-1	2,465625E+3	-8,507501E-1	2,465625E+3	2,493191E-1	2,465625E+3	-8,142610E-1
2,467187E+3	-1,270336E-1	2,467187E+3	-8,038978E-1	2,467187E+3	-3,688286E-2	2,467187E+3	-8,550566E-1	2,467187E+3	-1,256527E-1	2,467187E+3	-8,529711E-1	2,467187E+3	2,172392E-1	2,467187E+3	-8,078122E-1
2,468750E+3	-1,029303E-1	2,468750E+3	-8,089362E-1	2,468750E+3	-2,274340E-2	2,468750E+3	-8,573203E-1	2,468750E+3	-1,051527E-1	2,468750E+3	-8,569349E-1	2,468750E+3	1,632810E-1	2,468750E+3	-8,269599E-1
2,470312E+3	-7,965403E-2	2,470312E+3	-8,119946E-1	2,470312E+3	-2,275801E-3	2,470312E+3	-8,518704E-1	2,470312E+3	-8,312658E-2	2,470312E+3	-8,576740E-1	2,470312E+3	1,301668E-1	2,470312E+3	-8,224179E-1
2,471875E+3	-5,516822E-2	2,471875E+3	-8,156683E-1	2,471875E+3	1,585239E-2	2,471875E+3	-8,496382E-1	2,471875E+3	-6,252887E-2	2,471875E+3	-8,598798E-1	2,471875E+3	7,531649E-2	2,471875E+3	-8,299865E-1
2,473437E+3	-3,220909E-2	2,473437E+3	-8,190047E-1	2,473437E+3	3,064908E-2	2,473437E+3	-8,476806E-1	2,473437E+3	-4,151920E-2	2,473437E+3	-8,603139E-1	2,473437E+3	4,821736E-2	2,473437E+3	-8,263126E-1
2,475000E+3	-7,670830E-3	2,475000E+3	-8,229039E-1	2,475000E+3	4,322152E-2	2,475000E+3	-8,487979E-1	2,475000E+3	-2,189314E-2	2,475000E+3	-8,623370E-1	2,475000E+3	6,499191E-3	2,475000E+3	-8,274303E-1
2,476562E+3	1,773870E-2	2,476562E+3	-8,255155E-1	2,476562E+3	3,851202E-2	2,476562E+3	-8,430249E-1	2,476562E+3	9,178406E-3	2,476562E+3	-8,590479E-1	2,476562E+3	-1,542326E-2	2,476562E+3	-8,235932E-1
2,478125E+3	4,458246E-2	2,478125E+3	-8,283278E-1	2,478125E+3	2,534109E-2	2,478125E+3	-8,449321E-1	2,478125E+3	3,785055E-2	2,478125E+3	-8,570509E-1	2,478125E+3	-4,706640E-2	2,478125E+3	-8,217116E-1
2,479687E+3	7,483138E-2	2,479687E+3	-8,299173E-1	2,479687E+3	-3,889599E-2	2,479687E+3	-8,288494E-1	2,479687E+3	6,055132E-2	2,479687E+3	-8,564881E-1	2,479687E+3	-6,907364E-2	2,479687E+3	-8,168633E-1
2,481250E+3	1,062057E-1	2,481250E+3	-8,310432E-1	2,481250E+3	-1,525509E-1	2,481250E+3	-8,312759E-1	2,481250E+3	8,227550E-2	2,481250E+3	-8,569713E-1	2,481250E+3	-9,916705E-2	2,481250E+3	-8,126876E-1
2,482812E+3	1,433660E-1	2,482812E+3	-8,317534E-1	2,482812E+3	-1,902352E-1	2,482812E+3	-8,223802E-1	2,482812E+3	1,075339E-1	2,482812E+3	-8,557574E-1	2,482812E+3	-1,182087E-1	2,482812E+3	-8,074487E-1
2,484375E+3	1,813180E-1	2,484375E+3	-8,309875E-1	2,484375E+3	-2,455224E-1	2,484375E+3	-8,158353E-1	2,484375E+3	1,321359E-1	2,484375E+3	-8,550484E-1	2,484375E+3	-1,455939E-1	2,484375E+3	-8,018012E-1
2,485937E+3	-9,085761E-3	2,485937E+3	-5,736824E-1	2,485937E+3	-2,863288E-1	2,485937E+3	-8,005632E-1	2,485937E+3	1,612126E-1	2,485937E+3	-8,519270E-1	2,485937E+3	-1,642523E-1	2,485937E+3	-7,966263E-1
2,487500E+3	-2,992038E-1	2,487500E+3	-7,350172E-1	2,487500E+3	-3,421818E-1	2,487500E+3	-7,829993E-1	2,487500E+3	1,898552E-1	2,487500E+3	-8,485527E-1	2,487500E+3	-1,881125E-1	2,487500E+3	-7,911517E-1
2,489062E+3	-3,110325E-1	2,489062E+3	-7,223720E-1	2,489062E+3	-3,799429E-1	2,489062E+3	-7,637072E-1	2,489062E+3	5,508656E-2	2,489062E+3	-8,171390E-1	2,489062E+3	-2,107884E-1	2,489062E+3	-7,839150E-1
2,490625E+3	-3,412223E-1	2,490625E+3	-7,124071E-1	2,490625E+3	-4,285326E-1	2,490625E+3	-7,403140E-1	2,490625E+3	-2,463518E-1	2,490625E+3	-8,081107E-1	2,490625E+3	-2,385439E-1	2,490625E+3	-7,758186E-1
2,492187E+3	-3,621293E-1	2,492187E+3	-6,948229E-1	2,492187E+3	-4,375316E-1	2,492187E+3	-7,347426E-1	2,492187E+3	-2,740199E-1	2,492187E+3	-7,989412E-1	2,492187E+3	-2,553136E-1	2,492187E+3	-7,691643E-1
2,493750E+3	-4,013449E-1	2,493750E+3	-6,758389E-1	2,493750E+3	-4,503742E-1	2,493750E+3	-7,279581E-1	2,493750E+3	-3,112344E-1	2,493750E+3	-7,890896E-1	2,493750E+3	-2,756567E-1	2,493750E+3	-7,617505E-1
2,495312E+3	-4,236901E-1	2,495312E+3	-6,573494E-1	2,495312E+3	-4,516889E-1	2,495312E+3	-7,273220E-1	2,495312E+3	-3,353936E-1	2,495312E+3	-7,783828E-1	2,495312E+3	-2,834684E-1	2,495312E+3	-7,579131E-1
2,496875E+3	-4,604802E-1	2,496875E+3	-6,348901E-1	2,496875E+3	-4,554612E-1	2,496875E+3	-7,259457E-1	2,496875E+3	-3,668368E-1	2,496875E+3	-7,660370E-1	2,496875E+3	-2,934739E-1	2,496875E+3	-7,536558E-1
2,498437E+3	-4,750363E-1	2,498437E+3	-6,196674E-1	2,498437E+3	-4,574462E-1	2,498437E+3	-7,262283E-1	2,498437E+3	-3,910287E-1	2,498437E+3	-7,524841E-1	2,498437E+3	-4,788786E-1	2,498437E+3	-6,811120E-1
2,500000E+3	-4,982782E-1	2,500000E+3	-6,002757E-1	2,500000E+3	-4,615221E-1	2,500000E+3	-7,260076E-1	2,500000E+3	-4,213340E-1	2,500000E+3	-7,365459E-1	2,500000E+3	-6,965451E-1	2,500000E+3	-5,465179E-1
2,501562E+3	-5,039296E-1	2,501562E+3	-5,928847E-1	2,501562E+3	-4,640750E-1	2,501562E+3	-7,260044E-1	2,501562E+3	-4,392732E-1	2,501562E+3	-7,249476E-1	2,501562E+3	-7,011319E-1	2,501562E+3	-5,405797E-1
2,503125E+3	-5,144433E-1	2,503125E+3	-5,827147E-1	2,503125E+3	-4,685200E-1	2,503125E+3	-7,255353E-1	2,503125E+3	-4,613931E-1	2,503125E+3	-7,114425E-1	2,503125E+3	-7,064705E-1	2,503125E+3	-5,337883E-1
2,504687E+3	-5,167145E-1	2,504687E+3	-5,791331E-1	2,504687E+3	-6,539524E-1	2,504687E+3	-6,071520E-1	2,504687E+3	-4,696188E-1	2,504687E+3	-7,058781E-1	2,504687E+3	-7,142503E-1	2,504687E+3	-5,238133E-1
2,506250E+3	-5,226469E-1	2,506250E+3	-5,731007E-1	2,506250E+3	-8,582712E-1	2,506250E+3	-4,123827E-1	2,506250E+3	-4,803296E-1	2,506250E+3	-6,993023E-1	2,506250E+3	-7,228117E-1	2,506250E+3	-5,128070E-1
2,507812E+3	-5,272140E-1	2,507812E+3	-5,684262E-1	2,507812E+3	-8,612413E-1	2,507812E+3	-4,051970E-1	2,507812E+3	-6,357039E-1	2,507812E+3	-6,029741E-1	2,507812E+3	-7,297555E-1	2,507812E+3	-5,026494E-1
2,509375E+3	-5,356953E-1	2,509375E+3	-5,607139E-1	2,509375E+3	-8,647781E-1	2,509375E+3	-3,970445E-1	2,509375E+3	-8,098578E-1	2,509375E+3	-4,551515E-1	2,509375E+3	-7,373376E-1	2,509375E+3	-4,915606E-1
2,510937E+3	-5,438964E-1	2,510937E+3	-5,502413E-1	2,510937E+3	-8,660335E-1	2,510937E+3	-3,926537E-1	2,510937E+3	-8,150441E-1	2,510937E+3	-4,440745E-1	2,510937E+3	-7,422408E-1	2,510937E+3	-4,856835E-1
2,512500E+3	-5,561632E-1	2,512500E+3	-5,359424E-1	2,512500E+3	-8,677420E-1	2,512500E+3	-3,875106E-1	2,512500E+3	-8,209255E-1	2,512500E+3	-4,317283E-1	2,512500E+3	-7,476810E-1	2,512500E+3	-4,791668E-1
2,514062E+3	-5,642986E-1	2,514062E+3	-5,240952E-1	2,514062E+3	-8,696872E-1	2,514062E+3	-3,824469E-1	2,514062E+3	-8,273050E-1	2,514062E+3	-4,181998E-1	2,514062E+3	-7,522714E-1	2,514062E+3	-4,726215E-1
2,515625E+3	-5,757575E-1	2,515625E+3	-5,084854E-1	2,515625E+3	-8,720620E-1	2,515625E+3	-3,766783E-1	2,515625E+3	-8,342952E-1	2,515625E+3	-4,033587E-1	2,515625E+3	-7,573292E-1	2,515625E+3	-4,654882E-1
2,517187E+3	-6,854371E-1	2,517187E+3	-3,640486E-1	2,517187E+3	-8,743728E-1	2,517187E+3	-3,710007E-1	2,517187E+3	-8,393187E-1	2,517187E+3	-3,909779E-1	2,517187E+3	-7,626326E-1	2,517187E+3	-4,574880E-1
2,518750E+3	-7,870660E-1	2,518750E+3	-1,775860E-1	2,518750E+3	-8,770758E-1	2,518750E+3	-3,646668E-1	2,518750E+3	-8,448123E-1	2,518750E+3	-3,774560E-1	2,518750E+3	-7,683609E-1	2,518750E+3	-4,489078E-1
2,520312E+3	-7,856468E-1	2,520312E+3	-1,706572E-1	2,520312E+3	-8,801568E-1	2,520312E+3	-3,575231E-1	2,520312E+3	-8,475434E-1	2,520312E+3	-3,713403E-1	2,520312E+3	-7,744501E-1	2,520312E+3	-4,390011E-1
2,521875E+3	-7,843700E-1	2,521875E+3	-1,623221E-1	2,521875E+3	-8,836026E-1	2,521875E+3	-3,497420E-1	2,521875E+3	-8,506722E-1	2,521875E+3	-3,644214E-1	2,521875E+3	-7,809032E-1	2,521875E+3	-4,285043E-1
2,523437E+3	-7,826352E-1	2,523437E+3	-1,614430E-1	2,523437E+3	-8,881630E-1	2,523437E+3	-3,385992E-1	2,523437E+3	-8,525630E-1	2,523437E+3	-3,608014E-1	2,523437E+3	-7,855675E-1	2,523437E+3	-4,225964E-1
2,525000E+3	-7,808917E-1	2,525000E+3	-1,594864E-1	2,525000E+3	-8,930274E-1	2,525000E+3	-3,267545E-1	2,525000E+3	-8,547966E-1	2,525000E+3	-3,565325E-1	2,525000E+3	-7,905634E-1	2,525000E+3	-4,162756E-1
2,526562E+3	-7,792291E-1	2,526562E+3	-1,593266E-1	2,526562E+3	-8,968704E-1	2,526562E+3	-3,160272E-1	2,526562E+3	-8,563268E-1	2,526562E+3	-3,529233E-1	2,526562E+3	-7,943400E-1	2,526562E+3	-4,124641E-1
2,528125E+3	-7,772208E-1	2,528125E+3	-1,578690E-1	2,528125E+3	-9,009561E-1	2,528125E+3	-3,047034E-1	2,528125E+3	-8,581667E-1	2,528125E+3	-3,487312E-1	2,528125E+3	-7,984049E-1	2,528125E+3	-4,083371E-1
2,529687E+3	-7,755581E-1	2,529687E+3	-1,585382E-1	2,529687E+3	-9,028777E-1	2,529687E+3	-3,028776E-1	2,529687E+3	-8,598869E-1	2,529687E+3	-3,445686E-1	2,529687E+3	-8,019189E-1	2,529687E+3	-4,045105E-1
2,531250E+3	-7,727746E-1	2,531250E+3	-1,577207E-1	2,531250E+3	-9,052545E-1	2,531250E+3	-2,936222E-1	2,531250E+3	-8,618919E-1	2,531250E+3	-3,398746E-1	2,531250E+3	-8,056894E-1	2,531250E+3	-4,004058E-1
2,532812E+3	-7,712092E-1	2,532812E+3	-1,557712E-1	2,532812E+3	-9,076401E-1	2,532812E+3	-2,870061E-1	2,532812E+3	-8,640899E-1	2,532812E+3	-3,348046E-1	2,532812E+3	-8,090513E-1	2,532812E+3	-3,963789E-1
2,534375E+3	-7,691946E-1	2,534375E+3	-1,530337E-1	2,534375E+3	-9,101510E-1	2,534375E+3	-2,800782E-1	2,534375E+3	-8,664895E-1	2,534375E+3	-3,288638E-1	2,534375E+3	-8,126443E-1	2,534375E+3	-3,921061E-1
2,535937E+3	-7,677565E-1	2,535937E+3	-1,466586E-1	2,535937E+3	-9,109864E-1	2,535937E+3	-2,784564E-1	2,535937E+3	-8,692131E-1	2,535937E+3	-3,224756E-1	2,535937E+3	-8,175421E-1	2,535937E+3	-3,843269E-1
2,537500E+3	-7,662088E-1	2,537500E+3	-1,397283E-1	2,537500E+3	-9,119448E-1	2,537500E+3	-2,766251E-1	2,537500E+3	-8,719579E-1	2,537500E+3	-3,148378E-1	2,537500E+3	-8,226339E-1	2,537500E+3	-3,762624E-1
2,539062E+3	-7,641384E-1	2,539062E+3	-1,334691E-1	2,539062E+3	-9,128797E-1	2,539062E+3	-2,748088E-1	2,539062E+3	-8,738284E-1	2,539062E+3	-3,086254E-1	2,539062E+3	-8,293484E-1	2,539062E+3	-3,649927E-1
2,540625E+3	-7,620311E-1	2,540625E+3	-1,268157E-1	2,540625E+3	-9,139311E-1	2,540625E+3	-2,728158E-1	2,540625E+3	-8,758563E-1	2,540625E+3	-3,020427E-1	2,540625E+3	-8,361882E-1	2,540625E+3	-3,534069E-1
2,542187E+3	-7,597654E-1	2,542187E+3	-1,238839E-1	2,542187E+3	-9,155694E-1	2,542187E+3	-2,692545E-1	2,542187E+3	-8,770393E-1	2,542187E+3	-2,973085E-1	2,542187E+3	-8,412222E-1	2,542187E+3	-3,459841E-1
2,543750E+3	-7,574236E-1	2,543750E+3	-1,206665E-1	2,543750E+3	-9,173186E-1	2,543750E+3	-2,655314E-1	2,543750E+3	-8,783687E-1	2,543750E+3	-2,923287E-1	2,543750E+3	-8,464034E-1	2,543750E+3	-3,383579E-1
2,545312E+3	-7,552561E-1	2,545312E+3	-1,206202E-1	2,545312E+3	-9,207889E-1	2,545312E+3	-2,562883E-1	2,545312E+3	-8,795662E-1	2,545312E+3	-2,878238E-1	2,545312E+3	-8,456374E-1	2,545312E+3	-3,327081E-1
2,546875E+3	-7,529109E-1	2,546875E+3	-1,203659E-1	2,546875E+3	-9,243055E-1	2,546875E+3	-2,468954E-1	2,546875E+3	-8,808998E-1	2,546875E+3	-2,831381E-1	2,546875E+3	-8,466132E-1	2,546875E+3	-3,270195E-1
2,548437E+3	-7,508412E-1	2,548437E+3	-1,228960E-1	2,548437E+3	-9,270801E-1	2,548437E+3	-2,374321E-1	2,548437E+3	-8,837563E-1	2,548437E+3	-2,741207E-1	2,548437E+3	-8,481190E-1	2,548437E+3	-3,258102E-1
2,550000E+3	-7,482011E-1	2,550000E+3	-1,254545E-1	2,550000E+3	-9,298861E-1	2,550000E+3	-2,278882E-1	2,550000E+3	-8,866993E-1	2,550000E+3	-2,649569E-1	2,550000E+3	-8,497801E-1	2,550000E+3	-3,245911E-1
2,551562E+3	-7,463102E-1	2,551562E+3	-1,261190E-1	2,551562E+3	-9,308298E-1	2,551562E+3	-2,242100E-1	2,551562E+3	-8,898659E-1	2,551562E+3	-2,538902E-1	2,551562E+3	-8,511240E-1	2,551562E+3	-3,240980E-1
2,553125E+3	-7,443376E-1	2,553125E+3	-1,267023E-1	2,553125E+3	-9,318593E-1	2,553125E+3	-2,204983E-1	2,553125E+3	-8,930658E-1	2,553125E+3	-2,427349E-1	2,553125E+3	-8,526111E-1	2,553125E+3	-3,236049E-1
2,554687E+3	-7,421567E-1	2,554687E+3	-1,245717E-1	2,554687E+3	-9,322793E-1	2,554687E+3	-2,191248E-1	2,554687E+3	-8,944370E-1	2,554687E+3	-2,376256E-1	2,554687E+3	-8,542035E-1	2,554687E+3	-3,223914E-1
2,556250E+3	-7,401161E-1	2,556250E+3	-1,223220E-1	2,556250E+3	-9,327896E-1	2,556250E+3	-2,177426E-1	2,556250E+3	-8,959013E-1	2,556250E+3	-2,324744E-1	2,556250E+3	-8,559548E-1	2,556250E+3	-3,212049E-1
2,557812E+3	-7,376497E-1	2,557812E+3	-1,192546E-1	2,557812E+3	-9,335845E-1	2,557812E+3	-2,155518E-1	2,557812E+3	-8,959317E-1	2,557812E+3	-2,298261E-1	2,557812E+3	-8,580440E-1	2,557812E+3	-3,152050E-1
2,559375E+3	-7,353828E-1	2,559375E+3	-1,160941E-1	2,559375E+3	-9,344613E-1	2,559375E+3	-2,133887E-1	2,559375E+3	-8,959505E-1	2,559375E+3	-2,259603E-1	2,559375E+3	-8,605820E-1	2,559375E+3	-3,090753E-1
2,560937E+3	-7,330888E-1	2,560937E+3	-1,151370E-1	2,560937E+3	-9,366711E-1	2,560937E+3	-2,052336E-1	2,560937E+3	-8,963992E-1	2,560937E+3	-2,230302E-1	2,560937E+3	-8,631444E-1	2,560937E+3	-3,000066E-1
2,562500E+3	-7,309774E-1	2,562500E+3	-1,140962E-1	2,562500E+3	-9,389039E-1	2,562500E+3	-1,971908E-1	2,562500E+3	-8,969363E-1	2,562500E+3	-2,201410E-1	2,562500E+3	-8,665428E-1	2,562500E+3	-2,906288E-1
2,564062E+3	-7,291815E-1	2,564062E+3	-1,160485E-1	2,564062E+3	-9,399317E-1	2,564062E+3	-1,892690E-1	2,564062E+3	-8,976331E-1	2,564062E+3	-2,158214E-1	2,564062E+3	-8,684720E-1	2,564062E+3	-2,871460E-1
2,565625E+3	-7,274835E-1	2,565625E+3	-1,179118E-1	2,565625E+3	-9,412055E-1	2,565625E+3	-1,790845E-1	2,565625E+3	-8,984128E-1	2,565625E+3	-2,115989E-1	2,565625E+3	-8,706301E-1	2,565625E+3	-2,836644E-1
2,567187E+3	-7,258242E-1	2,567187E+3	-1,189336E-1	2,567187E+3	-9,414463E-1	2,567187E+3	-1,787794E-1	2,567187E+3	-8,990556E-1	2,567187E+3	-2,080323E-1	2,567187E+3	-8,715248E-1	2,567187E+3	-2,818681E-1
2,568750E+3	-7,242573E-1	2,568750E+3	-1,198694E-1	2,568750E+3	-9,417356E-1	2,568750E+3	-1,785781E-1	2,568750E+3	-8,997785E-1	2,568750E+3	-2,045932E-1	2,568750E+3	-8,726465E-1	2,568750E+3	-2,799657E-1
2,570312E+3	-7,226292E-1	2,570312E+3	-1,190372E-1	2,570312E+3	-9,420591E-1	2,570312E+3	-1,786683E-1	2,570312E+3	-9,001570E-1	2,570312E+3	-2,012240E-1	2,570312E+3	-8,738763E-1	2,570312E+3	-2,734973E-1
2,571875E+3	-7,211728E-1	2,571875E+3	-1,181428E-1	2,571875E+3	-9,424256E-1	2,571875E+3	-1,788674E-1	2,571875E+3	-9,006102E-1	2,571875E+3	-1,980032E-1	2,571875E+3	-8,756633E-1	2,571875E+3	-2,661816E-1
2,573437E+3	-7,192113E-1	2,573437E+3	-1,258196E-1	2,573437E+3	-9,498417E-1	2,573437E+3	-1,260978E-1	2,573437E+3	-9,007731E-1	2,573437E+3	-1,940000E-1	2,573437E+3	-8,774984E-1	2,573437E+3	-2,594275E-1
2,575000E+3	-7,153361E-1	2,575000E+3	-1,341500E-1	2,575000E+3	-9,557581E-1	2,575000E+3	-7,243717E-2	2,575000E+3	-9,009933E-1	2,575000E+3	-1,900303E-1	2,575000E+3	-8,794583E-1	2,575000E+3	-2,526345E-1
2,576562E+3	-7,140600E-1	2,576562E+3	-1,350293E-1	2,576562E+3	-9,544621E-1	2,576562E+3	-8,463429E-2	2,576562E+3	-9,006067E-1	2,576562E+3	-1,824793E-1	2,576562E+3	-8,812263E-1	2,576562E+3	-2,438909E-1
2,578125E+3	-7,129151E-1	2,578125E+3	-1,358539E-1	2,578125E+3	-9,530293E-1	2,578125E+3	-9,667062E-2	2,578125E+3	-9,018270E-1	2,578125E+3	-1,715866E-1	2,578125E+3	-8,829331E-1	2,578125E+3	-2,352473E-1
2,579687E+3	-7,116401E-1	2,579687E+3	-1,365750E-1	2,579687E+3	-9,583653E-1	2,579687E+3	-3,172628E-2	2,579687E+3	-9,016854E-1	2,579687E+3	-1,686425E-1	2,579687E+3	-8,843059E-1	2,579687E+3	-2,131824E-1
2,581250E+3	-7,105030E-1	2,581250E+3	-1,372547E-1	2,581250E+3	-9,600377E-1	2,581250E+3	2,869114E-2	2,581250E+3	-9,016281E-1	2,581250E+3	-1,658161E-1	2,581250E+3	-8,917948E-1	2,581250E+3	-1,824354E-1
2,582812E+3	-7,093172E-1	2,582812E+3	-1,373900E-1	2,582812E+3	-9,599188E-1	2,582812E+3	1,532776E-2	2,582812E+3	-9,050315E-1	2,582812E+3	-1,319618E-1	2,582812E+3	-8,910046E-1	2,582812E+3	-1,863065E-1
2,584375E+3	-7,082807E-1	2,584375E+3	-1,375005E-1	2,584375E+3	-9,596162E-1	2,584375E+3	2,099319E-3	2,584375E+3	-9,075971E-1	2,584375E+3	-9,977622E-2	2,584375E+3	-8,902355E-1	2,584375E+3	-1,901309E-1
2,585937E+3	-7,072361E-1	2,585937E+3	-1,394153E-1	2,585937E+3	-9,589793E-1	2,585937E+3	-1,110542E-2	2,585937E+3	-9,062212E-1	2,585937E+3	-1,060878E-1	2,585937E+3	-8,891252E-1	2,585937E+3	-1,958443E-1
2,587500E+3	-7,062999E-1	2,587500E+3	-1,412867E-1	2,587500E+3	-9,581699E-1	2,587500E+3	-2,412355E-2	2,587500E+3	-9,048532E-1	2,587500E+3	-1,123528E-1	2,587500E+3	-8,880366E-1	2,587500E+3	-2,014656E-1
2,589062E+3	-7,053477E-1	2,589062E+3	-1,434459E-1	2,589062E+3	-9,574505E-1	2,589062E+3	-3,687367E-2	2,589062E+3	-9,031302E-1	2,589062E+3	-1,229555E-1	2,589062E+3	-8,871547E-1	2,589062E+3	-2,053884E-1
2,590625E+3	-7,044959E-1	2,590625E+3	-1,455712E-1	2,590625E+3	-9,565765E-1	2,590625E+3	-4,943383E-2	2,590625E+3	-9,013155E-1	2,590625E+3	-1,334225E-1	2,590625E+3	-8,863547E-1	2,590625E+3	-2,091313E-1
2,592187E+3	-7,036412E-1	2,592187E+3	-1,472188E-1	2,592187E+3	-9,555831E-1	2,592187E+3	-6,181746E-2	2,592187E+3	-8,992553E-1	2,592187E+3	-1,440929E-1	2,592187E+3	-8,989444E-1	2,592187E+3	-1,475670E-1
2,593750E+3	-7,028961E-1	2,593750E+3	-1,488573E-1	2,593750E+3	-9,544554E-1	2,593750E+3	-7,401273E-2	2,593750E+3	-8,971015E-1	2,593750E+3	-1,546497E-1	2,593750E+3	-9,079530E-1	2,593750E+3	-9,076703E-2
2,595312E+3	-7,024197E-1	2,595312E+3	-1,501847E-1	2,595312E+3	-9,532983E-1	2,595312E+3	-8,608941E-2	2,595312E+3	-8,950865E-1	2,595312E+3	-1,643648E-1	2,595312E+3	-9,066057E-1	2,595312E+3	-9,904180E-2
2,596875E+3	-7,020504E-1	2,596875E+3	-1,515310E-1	2,596875E+3	-9,520196E-1	2,596875E+3	-9,799001E-2	2,596875E+3	-8,930055E-1	2,596875E+3	-1,739878E-1	2,596875E+3	-9,052115E-1	2,596875E+3	-1,072058E-1
2,598437E+3	-7,016952E-1	2,598437E+3	-1,530100E-1	2,598437E+3	-9,504428E-1	2,598437E+3	-1,100555E-1	2,598437E+3	-8,978786E-1	2,598437E+3	-9,480777E-2	2,598437E+3	-9,040295E-1	2,598437E+3	-1,144545E-1
2,600000E+3	-7,014390E-1	2,600000E+3	-1,545175E-1	2,600000E+3	-9,487417E-1	2,600000E+3	-1,219531E-1	2,600000E+3	-8,987822E-1	2,600000E+3	-2,405152E-2	2,600000E+3	-9,028196E-1	2,600000E+3	-1,216765E-1
2,601562E+3	-7,010439E-1	2,601562E+3	-1,566801E-1	2,601562E+3	-9,470784E-1	2,601562E+3	-1,337585E-1	2,601562E+3	-8,980025E-1	2,601562E+3	-3,683647E-2	2,601562E+3	-9,079192E-1	2,601562E+3	-7,806780E-2
2,603125E+3	-7,007301E-1	2,603125E+3	-1,588550E-1	2,603125E+3	-9,452946E-1	2,603125E+3	-1,453957E-1	2,603125E+3	-8,970649E-1	2,603125E+3	-4,941190E-2	2,603125E+3	-9,116883E-1	2,603125E+3	-3,874384E-2
2,604687E+3	-7,005029E-1	2,604687E+3	-1,602824E-1	2,604687E+3	-9,615963E-1	2,604687E+3	8,774873E-3	2,604687E+3	-8,958385E-1	2,604687E+3	-6,102982E-2	2,604687E+3	-9,102295E-1	2,604687E+3	-4,421605E-2
2,606250E+3	-7,003675E-1	2,606250E+3	-1,617607E-1	2,606250E+3	-9,600428E-1	2,606250E+3	1,337878E-1	2,606250E+3	-8,944942E-1	2,606250E+3	-7,241900E-2	2,606250E+3	-9,088403E-1	2,606250E+3	-4,930483E-2
2,607812E+3	-7,003256E-1	2,607812E+3	-1,623335E-1	2,607812E+3	-9,619257E-1	2,607812E+3	1,225012E-1	2,607812E+3	-8,930054E-1	2,607812E+3	-8,338535E-2	2,607812E+3	-9,158597E-1	2,607812E+3	-3,963785E-2
2,609375E+3	-7,003901E-1	2,609375E+3	-1,629962E-1	2,609375E+3	-9,636750E-1	2,609375E+3	1,111632E-1	2,609375E+3	-8,914152E-1	2,609375E+3	-9,416451E-2	2,609375E+3	-9,225019E-1	2,609375E+3	-3,099711E-2
2,610937E+3	-7,001030E-1	2,610937E+3	-1,654024E-1	2,610937E+3	-9,647712E-1	2,610937E+3	1,005776E-1	2,610937E+3	-8,896704E-1	2,610937E+3	-1,050193E-1	2,610937E+3	-9,217341E-1	2,610937E+3	-3,487616E-2
2,612500E+3	-6,998893E-1	2,612500E+3	-1,678348E-1	2,612500E+3	-9,657671E-1	2,612500E+3	8,996807E-2	2,612500E+3	-8,878292E-1	2,612500E+3	-1,157361E-1	2,612500E+3	-9,210344E-1	2,612500E+3	-3,893937E-2
2,614062E+3	-6,992122E-1	2,614062E+3	-1,724243E-1	2,614062E+3	-9,664616E-1	2,614062E+3	8,060067E-2	2,614062E+3	-8,861761E-1	2,614062E+3	-1,262175E-1	2,614062E+3	-9,205092E-1	2,614062E+3	-3,941546E-2
2,615625E+3	-6,985584E-1	2,615625E+3	-1,769793E-1	2,615625E+3	-9,670876E-1	2,615625E+3	7,120053E-2	2,615625E+3	-8,844342E-1	2,615625E+3	-1,366041E-1	2,615625E+3	-9,201046E-1	2,615625E+3	-4,028564E-2
