Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,946875E+3	4,973528E-1	1,946875E+3	-1,763077E-1	1,946875E+3	5,535009E-1	1,946875E+3	-1,806857E-1	1,946875E+3	4,928847E-1	1,946875E+3	-1,819704E-1	1,946875E+3	8,077244E-2	1,946875E+3	-6,730393E-1	1,946875E+3	8,234799E-2	1,946875E+3	-6,791781E-1	1,946875E+3	7,808854E-2	1,946875E+3	-6,803889E-1	1,946875E+3	1,160598E-2	1,946875E+3	-5,402129E-1	1,946875E+3	1,067008E-2	1,946875E+3	-6,230370E-1	1,946875E+3	1,038578E-2	1,946875E+3	-6,120884E-1	1,946875E+3	5,770431E-2	1,946875E+3	-5,092755E-1	1,946875E+3	5,892653E-2	1,946875E+3	-5,442814E-1	1,946875E+3	5,831707E-2	1,946875E+3	-6,187585E-1	1,946875E+3	1,049360E-2	1,946875E+3	-5,793047E-1	1,946875E+3	1,087873E-2	1,946875E+3	-5,988079E-1	1,946875E+3	1,210965E-2	1,946875E+3	-6,491107E-1	1,946875E+3	8,389352E-2	1,946875E+3	-8,657444E-1	1,946875E+3	8,121978E-2	1,946875E+3	-8,269844E-1	1,946875E+3	8,845156E-2	1,946875E+3	-9,087489E-1	1,946875E+3	2,087609E-2	1,946875E+3	-6,437585E-1	1,946875E+3	2,029858E-2	1,946875E+3	-5,655572E-1	1,946875E+3	2,436203E-2	1,946875E+3	-6,164941E-1	1,946875E+3	5,855731E-2	1,946875E+3	-5,568230E-1	1,946875E+3	6,008055E-2	1,946875E+3	-5,835824E-1	1,946875E+3	6,223977E-2	1,946875E+3	-5,572432E-1
1,948437E+3	5,084973E-1	1,948437E+3	-1,788010E-1	1,948437E+3	5,633734E-1	1,948437E+3	-1,857081E-1	1,948437E+3	5,034205E-1	1,948437E+3	-1,857209E-1	1,948437E+3	8,086458E-2	1,948437E+3	-6,752517E-1	1,948437E+3	7,982460E-2	1,948437E+3	-6,805683E-1	1,948437E+3	8,031327E-2	1,948437E+3	-6,793327E-1	1,948437E+3	1,071380E-2	1,948437E+3	-5,420490E-1	1,948437E+3	1,027236E-2	1,948437E+3	-6,242062E-1	1,948437E+3	1,054985E-2	1,948437E+3	-6,137131E-1	1,948437E+3	5,777595E-2	1,948437E+3	-5,097370E-1	1,948437E+3	5,928129E-2	1,948437E+3	-5,463189E-1	1,948437E+3	5,880906E-2	1,948437E+3	-6,204322E-1	1,948437E+3	1,104729E-2	1,948437E+3	-5,804106E-1	1,948437E+3	1,184067E-2	1,948437E+3	-6,018461E-1	1,948437E+3	1,310102E-2	1,948437E+3	-6,515183E-1	1,948437E+3	8,451332E-2	1,948437E+3	-8,660370E-1	1,948437E+3	7,855153E-2	1,948437E+3	-8,302220E-1	1,948437E+3	8,718769E-2	1,948437E+3	-9,060563E-1	1,948437E+3	1,922314E-2	1,948437E+3	-6,480854E-1	1,948437E+3	1,885294E-2	1,948437E+3	-5,651701E-1	1,948437E+3	2,378087E-2	1,948437E+3	-6,177318E-1	1,948437E+3	5,889782E-2	1,948437E+3	-5,579207E-1	1,948437E+3	6,112068E-2	1,948437E+3	-5,843111E-1	1,948437E+3	6,209066E-2	1,948437E+3	-5,596870E-1
1,950000E+3	5,172291E-1	1,950000E+3	-1,825630E-1	1,950000E+3	5,741366E-1	1,950000E+3	-1,901962E-1	1,950000E+3	5,127255E-1	1,950000E+3	-1,893492E-1	1,950000E+3	8,172603E-2	1,950000E+3	-6,744327E-1	1,950000E+3	8,100746E-2	1,950000E+3	-6,808452E-1	1,950000E+3	8,223735E-2	1,950000E+3	-6,806648E-1	1,950000E+3	1,077467E-2	1,950000E+3	-5,439725E-1	1,950000E+3	9,410764E-3	1,950000E+3	-6,272885E-1	1,950000E+3	1,090431E-2	1,950000E+3	-6,148092E-1	1,950000E+3	5,840611E-2	1,950000E+3	-5,122246E-1	1,950000E+3	6,010748E-2	1,950000E+3	-5,467129E-1	1,950000E+3	6,029972E-2	1,950000E+3	-6,206281E-1	1,950000E+3	1,141588E-2	1,950000E+3	-5,841836E-1	1,950000E+3	1,155276E-2	1,950000E+3	-6,040374E-1	1,950000E+3	1,221078E-2	1,950000E+3	-6,549393E-1	1,950000E+3	8,480792E-2	1,950000E+3	-8,695512E-1	1,950000E+3	8,164929E-2	1,950000E+3	-8,304897E-1	1,950000E+3	8,802518E-2	1,950000E+3	-9,085518E-1	1,950000E+3	1,941913E-2	1,950000E+3	-6,484318E-1	1,950000E+3	2,010406E-2	1,950000E+3	-5,682459E-1	1,950000E+3	2,343439E-2	1,950000E+3	-6,200604E-1	1,950000E+3	5,905945E-2	1,950000E+3	-5,595119E-1	1,950000E+3	6,123625E-2	1,950000E+3	-5,852792E-1	1,950000E+3	6,269945E-2	1,950000E+3	-5,592707E-1
1,951562E+3	5,284623E-1	1,951562E+3	-1,867460E-1	1,951562E+3	5,856070E-1	1,951562E+3	-1,954320E-1	1,951562E+3	5,233601E-1	1,951562E+3	-1,923435E-1	1,951562E+3	8,066242E-2	1,951562E+3	-6,761502E-1	1,951562E+3	8,117536E-2	1,951562E+3	-6,822242E-1	1,951562E+3	8,158838E-2	1,951562E+3	-6,819608E-1	1,951562E+3	1,111443E-2	1,951562E+3	-5,458809E-1	1,951562E+3	9,089918E-3	1,951562E+3	-6,294220E-1	1,951562E+3	1,072141E-2	1,951562E+3	-6,191544E-1	1,951562E+3	5,916240E-2	1,951562E+3	-5,102497E-1	1,951562E+3	6,008909E-2	1,951562E+3	-5,486821E-1	1,951562E+3	6,018813E-2	1,951562E+3	-6,221071E-1	1,951562E+3	1,087327E-2	1,951562E+3	-5,851992E-1	1,951562E+3	1,144543E-2	1,951562E+3	-6,059972E-1	1,951562E+3	1,192273E-2	1,951562E+3	-6,553005E-1	1,951562E+3	8,302935E-2	1,951562E+3	-8,702725E-1	1,951562E+3	8,058263E-2	1,951562E+3	-8,290362E-1	1,951562E+3	8,726447E-2	1,951562E+3	-9,126315E-1	1,951562E+3	1,987242E-2	1,951562E+3	-6,522755E-1	1,951562E+3	1,951515E-2	1,951562E+3	-5,704843E-1	1,951562E+3	2,387675E-2	1,951562E+3	-6,220003E-1	1,951562E+3	6,054064E-2	1,951562E+3	-5,597895E-1	1,951562E+3	6,178025E-2	1,951562E+3	-5,868212E-1	1,951562E+3	6,344489E-2	1,951562E+3	-5,600434E-1
1,953125E+3	5,387656E-1	1,953125E+3	-1,892769E-1	1,953125E+3	5,967654E-1	1,953125E+3	-2,011743E-1	1,953125E+3	5,335357E-1	1,953125E+3	-1,960238E-1	1,953125E+3	7,996509E-2	1,953125E+3	-6,770903E-1	1,953125E+3	8,030785E-2	1,953125E+3	-6,840394E-1	1,953125E+3	7,980678E-2	1,953125E+3	-6,835709E-1	1,953125E+3	1,128347E-2	1,953125E+3	-5,470591E-1	1,953125E+3	1,135901E-2	1,953125E+3	-6,325698E-1	1,953125E+3	1,204139E-2	1,953125E+3	-6,204927E-1	1,953125E+3	5,995201E-2	1,953125E+3	-5,134943E-1	1,953125E+3	6,064570E-2	1,953125E+3	-5,502443E-1	1,953125E+3	6,075371E-2	1,953125E+3	-6,243781E-1	1,953125E+3	1,151294E-2	1,953125E+3	-5,875059E-1	1,953125E+3	1,182163E-2	1,953125E+3	-6,084639E-1	1,953125E+3	1,193693E-2	1,953125E+3	-6,590723E-1	1,953125E+3	8,424517E-2	1,953125E+3	-8,725443E-1	1,953125E+3	7,889939E-2	1,953125E+3	-8,332701E-1	1,953125E+3	8,833678E-2	1,953125E+3	-9,115661E-1	1,953125E+3	1,894836E-2	1,953125E+3	-6,544831E-1	1,953125E+3	2,000900E-2	1,953125E+3	-5,734040E-1	1,953125E+3	2,500340E-2	1,953125E+3	-6,262410E-1	1,953125E+3	5,996076E-2	1,953125E+3	-5,609474E-1	1,953125E+3	6,132150E-2	1,953125E+3	-5,890274E-1	1,953125E+3	6,425324E-2	1,953125E+3	-5,618225E-1
1,954687E+3	5,496987E-1	1,954687E+3	-1,946419E-1	1,954687E+3	6,091068E-1	1,954687E+3	-2,087020E-1	1,954687E+3	5,439473E-1	1,954687E+3	-2,002146E-1	1,954687E+3	8,050286E-2	1,954687E+3	-6,793436E-1	1,954687E+3	8,069749E-2	1,954687E+3	-6,834954E-1	1,954687E+3	8,048340E-2	1,954687E+3	-6,848411E-1	1,954687E+3	1,164177E-2	1,954687E+3	-5,500118E-1	1,954687E+3	1,113719E-2	1,954687E+3	-6,342252E-1	1,954687E+3	1,164772E-2	1,954687E+3	-6,230715E-1	1,954687E+3	6,123985E-2	1,954687E+3	-5,146384E-1	1,954687E+3	6,128692E-2	1,954687E+3	-5,502211E-1	1,954687E+3	6,040388E-2	1,954687E+3	-6,242925E-1	1,954687E+3	1,234482E-2	1,954687E+3	-5,892547E-1	1,954687E+3	1,158669E-2	1,954687E+3	-6,112512E-1	1,954687E+3	1,257685E-2	1,954687E+3	-6,604160E-1	1,954687E+3	8,485268E-2	1,954687E+3	-8,733377E-1	1,954687E+3	7,749923E-2	1,954687E+3	-8,352218E-1	1,954687E+3	8,762647E-2	1,954687E+3	-9,133268E-1	1,954687E+3	1,914838E-2	1,954687E+3	-6,572923E-1	1,954687E+3	2,028712E-2	1,954687E+3	-5,747226E-1	1,954687E+3	2,447004E-2	1,954687E+3	-6,263798E-1	1,954687E+3	6,051055E-2	1,954687E+3	-5,637895E-1	1,954687E+3	6,117043E-2	1,954687E+3	-5,898705E-1	1,954687E+3	6,374657E-2	1,954687E+3	-5,642268E-1
1,956250E+3	5,603727E-1	1,956250E+3	-2,003217E-1	1,956250E+3	6,205385E-1	1,956250E+3	-2,153786E-1	1,956250E+3	5,555602E-1	1,956250E+3	-2,046077E-1	1,956250E+3	8,066720E-2	1,956250E+3	-6,798073E-1	1,956250E+3	8,093479E-2	1,956250E+3	-6,862528E-1	1,956250E+3	8,180449E-2	1,956250E+3	-6,850634E-1	1,956250E+3	1,267773E-2	1,956250E+3	-5,526513E-1	1,956250E+3	1,173566E-2	1,956250E+3	-6,357715E-1	1,956250E+3	1,158846E-2	1,956250E+3	-6,252612E-1	1,956250E+3	6,137214E-2	1,956250E+3	-5,157725E-1	1,956250E+3	6,114460E-2	1,956250E+3	-5,527257E-1	1,956250E+3	6,112287E-2	1,956250E+3	-6,270311E-1	1,956250E+3	1,232572E-2	1,956250E+3	-5,929296E-1	1,956250E+3	1,203976E-2	1,956250E+3	-6,135120E-1	1,956250E+3	1,385965E-2	1,956250E+3	-6,631888E-1	1,956250E+3	8,563366E-2	1,956250E+3	-8,740730E-1	1,956250E+3	7,760997E-2	1,956250E+3	-8,381486E-1	1,956250E+3	8,934506E-2	1,956250E+3	-9,159064E-1	1,956250E+3	1,975141E-2	1,956250E+3	-6,570643E-1	1,956250E+3	2,032827E-2	1,956250E+3	-5,762175E-1	1,956250E+3	2,471451E-2	1,956250E+3	-6,289271E-1	1,956250E+3	6,102571E-2	1,956250E+3	-5,628399E-1	1,956250E+3	6,184826E-2	1,956250E+3	-5,913388E-1	1,956250E+3	6,522208E-2	1,956250E+3	-5,626120E-1
1,957812E+3	5,709712E-1	1,957812E+3	-2,047310E-1	1,957812E+3	6,312072E-1	1,957812E+3	-2,222653E-1	1,957812E+3	5,659864E-1	1,957812E+3	-2,084946E-1	1,957812E+3	7,954843E-2	1,957812E+3	-6,805287E-1	1,957812E+3	8,110592E-2	1,957812E+3	-6,868845E-1	1,957812E+3	8,238177E-2	1,957812E+3	-6,852506E-1	1,957812E+3	1,218051E-2	1,957812E+3	-5,538167E-1	1,957812E+3	1,153599E-2	1,957812E+3	-6,383606E-1	1,957812E+3	1,250008E-2	1,957812E+3	-6,259959E-1	1,957812E+3	5,998464E-2	1,957812E+3	-5,173386E-1	1,957812E+3	6,220697E-2	1,957812E+3	-5,542756E-1	1,957812E+3	6,224032E-2	1,957812E+3	-6,283965E-1	1,957812E+3	1,109032E-2	1,957812E+3	-5,934749E-1	1,957812E+3	1,183686E-2	1,957812E+3	-6,139055E-1	1,957812E+3	1,390525E-2	1,957812E+3	-6,658621E-1	1,957812E+3	8,311245E-2	1,957812E+3	-8,761231E-1	1,957812E+3	7,835480E-2	1,957812E+3	-8,368315E-1	1,957812E+3	8,705483E-2	1,957812E+3	-9,161883E-1	1,957812E+3	1,991822E-2	1,957812E+3	-6,607571E-1	1,957812E+3	2,052391E-2	1,957812E+3	-5,794037E-1	1,957812E+3	2,487704E-2	1,957812E+3	-6,324758E-1	1,957812E+3	6,043895E-2	1,957812E+3	-5,643012E-1	1,957812E+3	6,291472E-2	1,957812E+3	-5,934966E-1	1,957812E+3	6,455734E-2	1,957812E+3	-5,659854E-1
1,959375E+3	5,817951E-1	1,959375E+3	-2,105327E-1	1,959375E+3	6,417927E-1	1,959375E+3	-2,298962E-1	1,959375E+3	5,763281E-1	1,959375E+3	-2,130395E-1	1,959375E+3	7,956848E-2	1,959375E+3	-6,830235E-1	1,959375E+3	8,095506E-2	1,959375E+3	-6,874267E-1	1,959375E+3	8,042880E-2	1,959375E+3	-6,868194E-1	1,959375E+3	1,200251E-2	1,959375E+3	-5,563917E-1	1,959375E+3	1,150064E-2	1,959375E+3	-6,403433E-1	1,959375E+3	1,204764E-2	1,959375E+3	-6,299836E-1	1,959375E+3	6,097162E-2	1,959375E+3	-5,165049E-1	1,959375E+3	6,243178E-2	1,959375E+3	-5,544690E-1	1,959375E+3	6,175875E-2	1,959375E+3	-6,298284E-1	1,959375E+3	1,037589E-2	1,959375E+3	-5,959759E-1	1,959375E+3	1,204241E-2	1,959375E+3	-6,166847E-1	1,959375E+3	1,435892E-2	1,959375E+3	-6,693477E-1	1,959375E+3	8,125313E-2	1,959375E+3	-8,774800E-1	1,959375E+3	7,664799E-2	1,959375E+3	-8,376643E-1	1,959375E+3	8,602209E-2	1,959375E+3	-9,178670E-1	1,959375E+3	2,057611E-2	1,959375E+3	-6,631535E-1	1,959375E+3	2,103133E-2	1,959375E+3	-5,810603E-1	1,959375E+3	2,575905E-2	1,959375E+3	-6,325900E-1	1,959375E+3	6,183857E-2	1,959375E+3	-5,664960E-1	1,959375E+3	6,306321E-2	1,959375E+3	-5,935307E-1	1,959375E+3	6,453638E-2	1,959375E+3	-5,670831E-1
1,960937E+3	5,927492E-1	1,960937E+3	-2,174950E-1	1,960937E+3	6,532127E-1	1,960937E+3	-2,383233E-1	1,960937E+3	5,873902E-1	1,960937E+3	-2,193951E-1	1,960937E+3	7,978336E-2	1,960937E+3	-6,835877E-1	1,960937E+3	8,046927E-2	1,960937E+3	-6,895316E-1	1,960937E+3	8,029507E-2	1,960937E+3	-6,894778E-1	1,960937E+3	1,245954E-2	1,960937E+3	-5,588593E-1	1,960937E+3	1,140812E-2	1,960937E+3	-6,422391E-1	1,960937E+3	1,255029E-2	1,960937E+3	-6,315384E-1	1,960937E+3	6,167682E-2	1,960937E+3	-5,194493E-1	1,960937E+3	6,404986E-2	1,960937E+3	-5,559220E-1	1,960937E+3	6,214690E-2	1,960937E+3	-6,306776E-1	1,960937E+3	1,116129E-2	1,960937E+3	-5,977159E-1	1,960937E+3	1,210762E-2	1,960937E+3	-6,189927E-1	1,960937E+3	1,371479E-2	1,960937E+3	-6,696334E-1	1,960937E+3	8,098749E-2	1,960937E+3	-8,785470E-1	1,960937E+3	7,725702E-2	1,960937E+3	-8,426299E-1	1,960937E+3	8,583669E-2	1,960937E+3	-9,206060E-1	1,960937E+3	1,986191E-2	1,960937E+3	-6,652228E-1	1,960937E+3	2,134205E-2	1,960937E+3	-5,839177E-1	1,960937E+3	2,517312E-2	1,960937E+3	-6,355548E-1	1,960937E+3	6,198062E-2	1,960937E+3	-5,669566E-1	1,960937E+3	6,300124E-2	1,960937E+3	-5,947350E-1	1,960937E+3	6,517984E-2	1,960937E+3	-5,689351E-1
1,962500E+3	6,039085E-1	1,962500E+3	-2,231336E-1	1,962500E+3	6,642690E-1	1,962500E+3	-2,470778E-1	1,962500E+3	6,002499E-1	1,962500E+3	-2,246543E-1	1,962500E+3	8,078342E-2	1,962500E+3	-6,839655E-1	1,962500E+3	8,064082E-2	1,962500E+3	-6,920936E-1	1,962500E+3	8,006361E-2	1,962500E+3	-6,905137E-1	1,962500E+3	1,299589E-2	1,962500E+3	-5,595360E-1	1,962500E+3	1,044916E-2	1,962500E+3	-6,449393E-1	1,962500E+3	1,224015E-2	1,962500E+3	-6,354130E-1	1,962500E+3	6,275524E-2	1,962500E+3	-5,203537E-1	1,962500E+3	6,363082E-2	1,962500E+3	-5,583963E-1	1,962500E+3	6,317785E-2	1,962500E+3	-6,335821E-1	1,962500E+3	1,181197E-2	1,962500E+3	-6,007346E-1	1,962500E+3	1,210343E-2	1,962500E+3	-6,219762E-1	1,962500E+3	1,421457E-2	1,962500E+3	-6,720812E-1	1,962500E+3	8,003514E-2	1,962500E+3	-8,811993E-1	1,962500E+3	7,497189E-2	1,962500E+3	-8,410101E-1	1,962500E+3	8,245116E-2	1,962500E+3	-9,211918E-1	1,962500E+3	2,060727E-2	1,962500E+3	-6,676845E-1	1,962500E+3	1,967948E-2	1,962500E+3	-5,860199E-1	1,962500E+3	2,463525E-2	1,962500E+3	-6,373175E-1	1,962500E+3	6,222527E-2	1,962500E+3	-5,686175E-1	1,962500E+3	6,383879E-2	1,962500E+3	-5,959040E-1	1,962500E+3	6,700079E-2	1,962500E+3	-5,700692E-1
1,964062E+3	6,155483E-1	1,964062E+3	-2,297834E-1	1,964062E+3	6,772658E-1	1,964062E+3	-2,565159E-1	1,964062E+3	6,107005E-1	1,964062E+3	-2,308350E-1	1,964062E+3	7,919635E-2	1,964062E+3	-6,847240E-1	1,964062E+3	8,050965E-2	1,964062E+3	-6,914878E-1	1,964062E+3	8,033007E-2	1,964062E+3	-6,909140E-1	1,964062E+3	1,165862E-2	1,964062E+3	-5,621699E-1	1,964062E+3	1,110950E-2	1,964062E+3	-6,465340E-1	1,964062E+3	1,079432E-2	1,964062E+3	-6,357049E-1	1,964062E+3	6,321542E-2	1,964062E+3	-5,206324E-1	1,964062E+3	6,440961E-2	1,964062E+3	-5,592470E-1	1,964062E+3	6,327436E-2	1,964062E+3	-6,336628E-1	1,964062E+3	1,132101E-2	1,964062E+3	-6,025895E-1	1,964062E+3	1,328616E-2	1,964062E+3	-6,237000E-1	1,964062E+3	1,402957E-2	1,964062E+3	-6,755219E-1	1,964062E+3	8,007826E-2	1,964062E+3	-8,827668E-1	1,964062E+3	7,500016E-2	1,964062E+3	-8,441884E-1	1,964062E+3	8,359258E-2	1,964062E+3	-9,232052E-1	1,964062E+3	2,095581E-2	1,964062E+3	-6,694413E-1	1,964062E+3	2,010229E-2	1,964062E+3	-5,873126E-1	1,964062E+3	2,448641E-2	1,964062E+3	-6,398975E-1	1,964062E+3	6,151559E-2	1,964062E+3	-5,697779E-1	1,964062E+3	6,434859E-2	1,964062E+3	-5,980878E-1	1,964062E+3	6,693417E-2	1,964062E+3	-5,708888E-1
1,965625E+3	6,277699E-1	1,965625E+3	-2,369087E-1	1,965625E+3	6,878677E-1	1,965625E+3	-2,651674E-1	1,965625E+3	6,216650E-1	1,965625E+3	-2,388507E-1	1,965625E+3	7,997651E-2	1,965625E+3	-6,865976E-1	1,965625E+3	8,070136E-2	1,965625E+3	-6,917907E-1	1,965625E+3	8,038158E-2	1,965625E+3	-6,915280E-1	1,965625E+3	1,258170E-2	1,965625E+3	-5,642154E-1	1,965625E+3	1,215194E-2	1,965625E+3	-6,495695E-1	1,965625E+3	1,226226E-2	1,965625E+3	-6,374279E-1	1,965625E+3	6,396338E-2	1,965625E+3	-5,225401E-1	1,965625E+3	6,502716E-2	1,965625E+3	-5,590930E-1	1,965625E+3	6,369494E-2	1,965625E+3	-6,350603E-1	1,965625E+3	1,207528E-2	1,965625E+3	-6,041200E-1	1,965625E+3	1,290610E-2	1,965625E+3	-6,251704E-1	1,965625E+3	1,377039E-2	1,965625E+3	-6,782766E-1	1,965625E+3	8,149800E-2	1,965625E+3	-8,845847E-1	1,965625E+3	7,615263E-2	1,965625E+3	-8,467622E-1	1,965625E+3	8,535066E-2	1,965625E+3	-9,243764E-1	1,965625E+3	2,103973E-2	1,965625E+3	-6,714299E-1	1,965625E+3	2,132212E-2	1,965625E+3	-5,891888E-1	1,965625E+3	2,470963E-2	1,965625E+3	-6,433925E-1	1,965625E+3	6,240546E-2	1,965625E+3	-5,707416E-1	1,965625E+3	6,552342E-2	1,965625E+3	-5,993598E-1	1,965625E+3	6,829468E-2	1,965625E+3	-5,712053E-1
1,967187E+3	6,392064E-1	1,967187E+3	-2,447880E-1	1,967187E+3	6,983765E-1	1,967187E+3	-2,747170E-1	1,967187E+3	6,341383E-1	1,967187E+3	-2,444908E-1	1,967187E+3	8,146394E-2	1,967187E+3	-6,898588E-1	1,967187E+3	8,096164E-2	1,967187E+3	-6,956000E-1	1,967187E+3	8,024812E-2	1,967187E+3	-6,933681E-1	1,967187E+3	1,289788E-2	1,967187E+3	-5,659878E-1	1,967187E+3	1,077911E-2	1,967187E+3	-6,529812E-1	1,967187E+3	1,208494E-2	1,967187E+3	-6,421564E-1	1,967187E+3	6,522978E-2	1,967187E+3	-5,239728E-1	1,967187E+3	6,568046E-2	1,967187E+3	-5,608835E-1	1,967187E+3	6,367066E-2	1,967187E+3	-6,357368E-1	1,967187E+3	1,235125E-2	1,967187E+3	-6,067284E-1	1,967187E+3	1,295430E-2	1,967187E+3	-6,279057E-1	1,967187E+3	1,398690E-2	1,967187E+3	-6,813111E-1	1,967187E+3	8,250667E-2	1,967187E+3	-8,872528E-1	1,967187E+3	7,643776E-2	1,967187E+3	-8,479522E-1	1,967187E+3	8,460501E-2	1,967187E+3	-9,265933E-1	1,967187E+3	2,057676E-2	1,967187E+3	-6,748728E-1	1,967187E+3	2,065135E-2	1,967187E+3	-5,908083E-1	1,967187E+3	2,464953E-2	1,967187E+3	-6,448014E-1	1,967187E+3	6,439648E-2	1,967187E+3	-5,723859E-1	1,967187E+3	6,494666E-2	1,967187E+3	-5,993669E-1	1,967187E+3	6,893929E-2	1,967187E+3	-5,727747E-1
1,968750E+3	6,498437E-1	1,968750E+3	-2,532560E-1	1,968750E+3	7,113852E-1	1,968750E+3	-2,859481E-1	1,968750E+3	6,456109E-1	1,968750E+3	-2,507028E-1	1,968750E+3	8,123747E-2	1,968750E+3	-6,894816E-1	1,968750E+3	7,821027E-2	1,968750E+3	-6,957318E-1	1,968750E+3	7,984487E-2	1,968750E+3	-6,950282E-1	1,968750E+3	1,294408E-2	1,968750E+3	-5,679848E-1	1,968750E+3	1,203132E-2	1,968750E+3	-6,529080E-1	1,968750E+3	1,292505E-2	1,968750E+3	-6,426031E-1	1,968750E+3	6,495293E-2	1,968750E+3	-5,243836E-1	1,968750E+3	6,616811E-2	1,968750E+3	-5,621983E-1	1,968750E+3	6,485939E-2	1,968750E+3	-6,383085E-1	1,968750E+3	1,194959E-2	1,968750E+3	-6,091802E-1	1,968750E+3	1,272304E-2	1,968750E+3	-6,300484E-1	1,968750E+3	1,378951E-2	1,968750E+3	-6,825197E-1	1,968750E+3	8,169117E-2	1,968750E+3	-8,884609E-1	1,968750E+3	7,421972E-2	1,968750E+3	-8,500396E-1	1,968750E+3	8,534782E-2	1,968750E+3	-9,297202E-1	1,968750E+3	2,030642E-2	1,968750E+3	-6,772801E-1	1,968750E+3	1,962495E-2	1,968750E+3	-5,945194E-1	1,968750E+3	2,606530E-2	1,968750E+3	-6,477230E-1	1,968750E+3	6,512526E-2	1,968750E+3	-5,734386E-1	1,968750E+3	6,600594E-2	1,968750E+3	-6,020231E-1	1,968750E+3	6,973745E-2	1,968750E+3	-5,747595E-1
