Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 14_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 15_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 16_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 17_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 18_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 19_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 20_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 21_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 22_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 23_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 24_Frequency [Hz]	Absorption Coefficient on Cavity	
2,873437E+3	2,168436E-1	2,873437E+3	2,343891E-1	2,873437E+3	2,523588E-1	2,873437E+3	2,325124E-1	2,873437E+3	2,460620E-1	2,873437E+3	2,458936E-1	2,873437E+3	1,588526E-1	2,873437E+3	1,488163E-1	2,873437E+3	1,491686E-1	2,873437E+3	2,436136E-1	2,873437E+3	2,674625E-1	2,873437E+3	2,805309E-1	2,873437E+3	1,529534E-1	2,873437E+3	1,405056E-1	2,873437E+3	6,787717E-2	2,873437E+3	2,784899E-1	2,873437E+3	3,111086E-1	2,873437E+3	3,031319E-1	2,873437E+3	1,388002E-1	2,873437E+3	9,868274E-2	2,873437E+3	1,325311E-1	2,873437E+3	7,395802E-1	2,873437E+3	7,252308E-1	2,873437E+3	6,404577E-1
2,875000E+3	2,145380E-1	2,875000E+3	2,363527E-1	2,875000E+3	2,521908E-1	2,875000E+3	2,313089E-1	2,875000E+3	2,458349E-1	2,875000E+3	2,463249E-1	2,875000E+3	1,571795E-1	2,875000E+3	1,526733E-1	2,875000E+3	1,473990E-1	2,875000E+3	2,438099E-1	2,875000E+3	2,671692E-1	2,875000E+3	2,798323E-1	2,875000E+3	1,549802E-1	2,875000E+3	1,388904E-1	2,875000E+3	6,813078E-2	2,875000E+3	2,830231E-1	2,875000E+3	3,108626E-1	2,875000E+3	3,037832E-1	2,875000E+3	1,387137E-1	2,875000E+3	1,015071E-1	2,875000E+3	1,312796E-1	2,875000E+3	7,348967E-1	2,875000E+3	7,187644E-1	2,875000E+3	6,342394E-1
2,876562E+3	2,155488E-1	2,876562E+3	2,390619E-1	2,876562E+3	2,526091E-1	2,876562E+3	2,319567E-1	2,876562E+3	2,455401E-1	2,876562E+3	2,463531E-1	2,876562E+3	1,553742E-1	2,876562E+3	1,548377E-1	2,876562E+3	1,495927E-1	2,876562E+3	2,454172E-1	2,876562E+3	2,653006E-1	2,876562E+3	2,796456E-1	2,876562E+3	1,562490E-1	2,876562E+3	1,391279E-1	2,876562E+3	6,985597E-2	2,876562E+3	2,804963E-1	2,876562E+3	3,143112E-1	2,876562E+3	3,041330E-1	2,876562E+3	1,409696E-1	2,876562E+3	1,003678E-1	2,876562E+3	1,326673E-1	2,876562E+3	7,299859E-1	2,876562E+3	7,122819E-1	2,876562E+3	6,285852E-1
2,878125E+3	2,165313E-1	2,878125E+3	2,381917E-1	2,878125E+3	2,551225E-1	2,878125E+3	2,349450E-1	2,878125E+3	2,457315E-1	2,878125E+3	2,444382E-1	2,878125E+3	1,556865E-1	2,878125E+3	1,539030E-1	2,878125E+3	1,482101E-1	2,878125E+3	2,446088E-1	2,878125E+3	2,678096E-1	2,878125E+3	2,784543E-1	2,878125E+3	1,536316E-1	2,878125E+3	1,414006E-1	2,878125E+3	6,917441E-2	2,878125E+3	2,805112E-1	2,878125E+3	3,139797E-1	2,878125E+3	3,055348E-1	2,878125E+3	1,400160E-1	2,878125E+3	9,943999E-2	2,878125E+3	1,325190E-1	2,878125E+3	7,260090E-1	2,878125E+3	7,054474E-1	2,878125E+3	6,221678E-1
2,879687E+3	2,174762E-1	2,879687E+3	2,386430E-1	2,879687E+3	2,558634E-1	2,879687E+3	2,332887E-1	2,879687E+3	2,442159E-1	2,879687E+3	2,430451E-1	2,879687E+3	1,589602E-1	2,879687E+3	1,529037E-1	2,879687E+3	1,472128E-1	2,879687E+3	2,427349E-1	2,879687E+3	2,662213E-1	2,879687E+3	2,770723E-1	2,879687E+3	1,558673E-1	2,879687E+3	1,413547E-1	2,879687E+3	6,803965E-2	2,879687E+3	2,826208E-1	2,879687E+3	3,145621E-1	2,879687E+3	3,043086E-1	2,879687E+3	1,395941E-1	2,879687E+3	1,006388E-1	2,879687E+3	1,326567E-1	2,879687E+3	7,197272E-1	2,879687E+3	7,009360E-1	2,879687E+3	6,187174E-1
2,881250E+3	2,187836E-1	2,881250E+3	2,413687E-1	2,881250E+3	2,552435E-1	2,881250E+3	2,316342E-1	2,881250E+3	2,473515E-1	2,881250E+3	2,449194E-1	2,881250E+3	1,598343E-1	2,881250E+3	1,520236E-1	2,881250E+3	1,477672E-1	2,881250E+3	2,405231E-1	2,881250E+3	2,646480E-1	2,881250E+3	2,772182E-1	2,881250E+3	1,562024E-1	2,881250E+3	1,382309E-1	2,881250E+3	6,981419E-2	2,881250E+3	2,838382E-1	2,881250E+3	3,157414E-1	2,881250E+3	3,052647E-1	2,881250E+3	1,387627E-1	2,881250E+3	9,920635E-2	2,881250E+3	1,325279E-1	2,881250E+3	7,151181E-1	2,881250E+3	6,940704E-1	2,881250E+3	6,140228E-1
2,882812E+3	2,230113E-1	2,882812E+3	2,409688E-1	2,882812E+3	2,543419E-1	2,882812E+3	2,307052E-1	2,882812E+3	2,474199E-1	2,882812E+3	2,457986E-1	2,882812E+3	1,610756E-1	2,882812E+3	1,538454E-1	2,882812E+3	1,470496E-1	2,882812E+3	2,429003E-1	2,882812E+3	2,633596E-1	2,882812E+3	2,753565E-1	2,882812E+3	1,550000E-1	2,882812E+3	1,391740E-1	2,882812E+3	7,035248E-2	2,882812E+3	2,849604E-1	2,882812E+3	3,171254E-1	2,882812E+3	3,081764E-1	2,882812E+3	1,388413E-1	2,882812E+3	9,955847E-2	2,882812E+3	1,340037E-1	2,882812E+3	7,113846E-1	2,882812E+3	6,881443E-1	2,882812E+3	6,071575E-1
2,884375E+3	2,205811E-1	2,884375E+3	2,416126E-1	2,884375E+3	2,549253E-1	2,884375E+3	2,324722E-1	2,884375E+3	2,453021E-1	2,884375E+3	2,464998E-1	2,884375E+3	1,616776E-1	2,884375E+3	1,522498E-1	2,884375E+3	1,471083E-1	2,884375E+3	2,433955E-1	2,884375E+3	2,658499E-1	2,884375E+3	2,735993E-1	2,884375E+3	1,522037E-1	2,884375E+3	1,401008E-1	2,884375E+3	6,897128E-2	2,884375E+3	2,852386E-1	2,884375E+3	3,200160E-1	2,884375E+3	3,100070E-1	2,884375E+3	1,399573E-1	2,884375E+3	9,939611E-2	2,884375E+3	1,341887E-1	2,884375E+3	7,057155E-1	2,884375E+3	6,822473E-1	2,884375E+3	6,017891E-1
2,885937E+3	2,204827E-1	2,885937E+3	2,415583E-1	2,885937E+3	2,563627E-1	2,885937E+3	2,313194E-1	2,885937E+3	2,456617E-1	2,885937E+3	2,456303E-1	2,885937E+3	1,616584E-1	2,885937E+3	1,523552E-1	2,885937E+3	1,482319E-1	2,885937E+3	2,431042E-1	2,885937E+3	2,636124E-1	2,885937E+3	2,740173E-1	2,885937E+3	1,518939E-1	2,885937E+3	1,393837E-1	2,885937E+3	6,664803E-2	2,885937E+3	2,844180E-1	2,885937E+3	3,184596E-1	2,885937E+3	3,075112E-1	2,885937E+3	1,396028E-1	2,885937E+3	1,008891E-1	2,885937E+3	1,314775E-1	2,885937E+3	7,018728E-1	2,885937E+3	6,753904E-1	2,885937E+3	5,968854E-1
2,887500E+3	2,223611E-1	2,887500E+3	2,410232E-1	2,887500E+3	2,591850E-1	2,887500E+3	2,307312E-1	2,887500E+3	2,458290E-1	2,887500E+3	2,439405E-1	2,887500E+3	1,595188E-1	2,887500E+3	1,529557E-1	2,887500E+3	1,487166E-1	2,887500E+3	2,420373E-1	2,887500E+3	2,637465E-1	2,887500E+3	2,727255E-1	2,887500E+3	1,539919E-1	2,887500E+3	1,382576E-1	2,887500E+3	6,672899E-2	2,887500E+3	2,878615E-1	2,887500E+3	3,213028E-1	2,887500E+3	3,074294E-1	2,887500E+3	1,386626E-1	2,887500E+3	9,949339E-2	2,887500E+3	1,309283E-1	2,887500E+3	6,969692E-1	2,887500E+3	6,702874E-1	2,887500E+3	5,926635E-1
2,889062E+3	2,216052E-1	2,889062E+3	2,442708E-1	2,889062E+3	2,587054E-1	2,889062E+3	2,322016E-1	2,889062E+3	2,443475E-1	2,889062E+3	2,454879E-1	2,889062E+3	1,587809E-1	2,889062E+3	1,536530E-1	2,889062E+3	1,485767E-1	2,889062E+3	2,417149E-1	2,889062E+3	2,635705E-1	2,889062E+3	2,719022E-1	2,889062E+3	1,536716E-1	2,889062E+3	1,403389E-1	2,889062E+3	6,841016E-2	2,889062E+3	2,882237E-1	2,889062E+3	3,203290E-1	2,889062E+3	3,112503E-1	2,889062E+3	1,359250E-1	2,889062E+3	9,951606E-2	2,889062E+3	1,319855E-1	2,889062E+3	6,907496E-1	2,889062E+3	6,651213E-1	2,889062E+3	5,866923E-1
2,890625E+3	2,246446E-1	2,890625E+3	2,439508E-1	2,890625E+3	2,596900E-1	2,890625E+3	2,323774E-1	2,890625E+3	2,459737E-1	2,890625E+3	2,481116E-1	2,890625E+3	1,582527E-1	2,890625E+3	1,542973E-1	2,890625E+3	1,462715E-1	2,890625E+3	2,408479E-1	2,890625E+3	2,625628E-1	2,890625E+3	2,712025E-1	2,890625E+3	1,539637E-1	2,890625E+3	1,384845E-1	2,890625E+3	6,878414E-2	2,890625E+3	2,904139E-1	2,890625E+3	3,222151E-1	2,890625E+3	3,146147E-1	2,890625E+3	1,366660E-1	2,890625E+3	1,008008E-1	2,890625E+3	1,323099E-1	2,890625E+3	6,859650E-1	2,890625E+3	6,585582E-1	2,890625E+3	5,829280E-1
2,892187E+3	2,252394E-1	2,892187E+3	2,441420E-1	2,892187E+3	2,603174E-1	2,892187E+3	2,312082E-1	2,892187E+3	2,463846E-1	2,892187E+3	2,452898E-1	2,892187E+3	1,600384E-1	2,892187E+3	1,541037E-1	2,892187E+3	1,489273E-1	2,892187E+3	2,396262E-1	2,892187E+3	2,613204E-1	2,892187E+3	2,706780E-1	2,892187E+3	1,554197E-1	2,892187E+3	1,376559E-1	2,892187E+3	6,802241E-2	2,892187E+3	2,911109E-1	2,892187E+3	3,246694E-1	2,892187E+3	3,135942E-1	2,892187E+3	1,379899E-1	2,892187E+3	9,897910E-2	2,892187E+3	1,289645E-1	2,892187E+3	6,823676E-1	2,892187E+3	6,512183E-1	2,892187E+3	5,774975E-1
2,893750E+3	2,249944E-1	2,893750E+3	2,457525E-1	2,893750E+3	2,585214E-1	2,893750E+3	2,347766E-1	2,893750E+3	2,474837E-1	2,893750E+3	2,452713E-1	2,893750E+3	1,612277E-1	2,893750E+3	1,544471E-1	2,893750E+3	1,490456E-1	2,893750E+3	2,389486E-1	2,893750E+3	2,604342E-1	2,893750E+3	2,714100E-1	2,893750E+3	1,564608E-1	2,893750E+3	1,363292E-1	2,893750E+3	6,904531E-2	2,893750E+3	2,915211E-1	2,893750E+3	3,238166E-1	2,893750E+3	3,137668E-1	2,893750E+3	1,387780E-1	2,893750E+3	9,758961E-2	2,893750E+3	1,305580E-1	2,893750E+3	6,787246E-1	2,893750E+3	6,458404E-1	2,893750E+3	5,717549E-1
2,895312E+3	2,226432E-1	2,895312E+3	2,481635E-1	2,895312E+3	2,601350E-1	2,895312E+3	2,307852E-1	2,895312E+3	2,452337E-1	2,895312E+3	2,445040E-1	2,895312E+3	1,578541E-1	2,895312E+3	1,558146E-1	2,895312E+3	1,482477E-1	2,895312E+3	2,392138E-1	2,895312E+3	2,618836E-1	2,895312E+3	2,720297E-1	2,895312E+3	1,560238E-1	2,895312E+3	1,368157E-1	2,895312E+3	6,698207E-2	2,895312E+3	2,923351E-1	2,895312E+3	3,268111E-1	2,895312E+3	3,147669E-1	2,895312E+3	1,365417E-1	2,895312E+3	9,835392E-2	2,895312E+3	1,323833E-1	2,895312E+3	6,730685E-1	2,895312E+3	6,418465E-1	2,895312E+3	5,660123E-1
2,896875E+3	2,243337E-1	2,896875E+3	2,474005E-1	2,896875E+3	2,607677E-1	2,896875E+3	2,314274E-1	2,896875E+3	2,457122E-1	2,896875E+3	2,447179E-1	2,896875E+3	1,587974E-1	2,896875E+3	1,558262E-1	2,896875E+3	1,513360E-1	2,896875E+3	2,413266E-1	2,896875E+3	2,610289E-1	2,896875E+3	2,698153E-1	2,896875E+3	1,551173E-1	2,896875E+3	1,381011E-1	2,896875E+3	6,639846E-2	2,896875E+3	2,935997E-1	2,896875E+3	3,257745E-1	2,896875E+3	3,176735E-1	2,896875E+3	1,373567E-1	2,896875E+3	1,000019E-1	2,896875E+3	1,323190E-1	2,896875E+3	6,682320E-1	2,896875E+3	6,365736E-1	2,896875E+3	5,622400E-1
2,898437E+3	2,267172E-1	2,898437E+3	2,486289E-1	2,898437E+3	2,631762E-1	2,898437E+3	2,326150E-1	2,898437E+3	2,462613E-1	2,898437E+3	2,445001E-1	2,898437E+3	1,601523E-1	2,898437E+3	1,562497E-1	2,898437E+3	1,505412E-1	2,898437E+3	2,401666E-1	2,898437E+3	2,611785E-1	2,898437E+3	2,684159E-1	2,898437E+3	1,566599E-1	2,898437E+3	1,393625E-1	2,898437E+3	6,698874E-2	2,898437E+3	2,963675E-1	2,898437E+3	3,274006E-1	2,898437E+3	3,196451E-1	2,898437E+3	1,355766E-1	2,898437E+3	9,796785E-2	2,898437E+3	1,313342E-1	2,898437E+3	6,651121E-1	2,898437E+3	6,294457E-1	2,898437E+3	5,587193E-1
2,900000E+3	2,277218E-1	2,900000E+3	2,488722E-1	2,900000E+3	2,627594E-1	2,900000E+3	2,312400E-1	2,900000E+3	2,455965E-1	2,900000E+3	2,449000E-1	2,900000E+3	1,595482E-1	2,900000E+3	1,564819E-1	2,900000E+3	1,501140E-1	2,900000E+3	2,366423E-1	2,900000E+3	2,588931E-1	2,900000E+3	2,699430E-1	2,900000E+3	1,561156E-1	2,900000E+3	1,375400E-1	2,900000E+3	6,956588E-2	2,900000E+3	2,971812E-1	2,900000E+3	3,293855E-1	2,900000E+3	3,204507E-1	2,900000E+3	1,369729E-1	2,900000E+3	9,725810E-2	2,900000E+3	1,351987E-1	2,900000E+3	6,605593E-1	2,900000E+3	6,244012E-1	2,900000E+3	5,533988E-1
2,901562E+3	2,271981E-1	2,901562E+3	2,496820E-1	2,901562E+3	2,626051E-1	2,901562E+3	2,312328E-1	2,901562E+3	2,438820E-1	2,901562E+3	2,453041E-1	2,901562E+3	1,562478E-1	2,901562E+3	1,564521E-1	2,901562E+3	1,478699E-1	2,901562E+3	2,383208E-1	2,901562E+3	2,574508E-1	2,901562E+3	2,691988E-1	2,901562E+3	1,570836E-1	2,901562E+3	1,348133E-1	2,901562E+3	6,945354E-2	2,901562E+3	2,988246E-1	2,901562E+3	3,310905E-1	2,901562E+3	3,205413E-1	2,901562E+3	1,377224E-1	2,901562E+3	9,764542E-2	2,901562E+3	1,334539E-1	2,901562E+3	6,553255E-1	2,901562E+3	6,197918E-1	2,901562E+3	5,485169E-1
2,903125E+3	2,285711E-1	2,903125E+3	2,516167E-1	2,903125E+3	2,613557E-1	2,903125E+3	2,291359E-1	2,903125E+3	2,461850E-1	2,903125E+3	2,447477E-1	2,903125E+3	1,588334E-1	2,903125E+3	1,558520E-1	2,903125E+3	1,469094E-1	2,903125E+3	2,387200E-1	2,903125E+3	2,582434E-1	2,903125E+3	2,690369E-1	2,903125E+3	1,558398E-1	2,903125E+3	1,361170E-1	2,903125E+3	6,783516E-2	2,903125E+3	3,004276E-1	2,903125E+3	3,309433E-1	2,903125E+3	3,213908E-1	2,903125E+3	1,377271E-1	2,903125E+3	9,827688E-2	2,903125E+3	1,299206E-1	2,903125E+3	6,514865E-1	2,903125E+3	6,141347E-1	2,903125E+3	5,442731E-1
2,904687E+3	2,322958E-1	2,904687E+3	2,529364E-1	2,904687E+3	2,634616E-1	2,904687E+3	2,297073E-1	2,904687E+3	2,442959E-1	2,904687E+3	2,419634E-1	2,904687E+3	1,604568E-1	2,904687E+3	1,577270E-1	2,904687E+3	1,501296E-1	2,904687E+3	2,376326E-1	2,904687E+3	2,568990E-1	2,904687E+3	2,646721E-1	2,904687E+3	1,562928E-1	2,904687E+3	1,358711E-1	2,904687E+3	6,825727E-2	2,904687E+3	3,015713E-1	2,904687E+3	3,332234E-1	2,904687E+3	3,228050E-1	2,904687E+3	1,358691E-1	2,904687E+3	9,986073E-2	2,904687E+3	1,314632E-1	2,904687E+3	6,455665E-1	2,904687E+3	6,075091E-1	2,904687E+3	5,421581E-1
2,906250E+3	2,296991E-1	2,906250E+3	2,509694E-1	2,906250E+3	2,656940E-1	2,906250E+3	2,328973E-1	2,906250E+3	2,453162E-1	2,906250E+3	2,443608E-1	2,906250E+3	1,586252E-1	2,906250E+3	1,574483E-1	2,906250E+3	1,512003E-1	2,906250E+3	2,345878E-1	2,906250E+3	2,579546E-1	2,906250E+3	2,642226E-1	2,906250E+3	1,570486E-1	2,906250E+3	1,349945E-1	2,906250E+3	6,683995E-2	2,906250E+3	3,023681E-1	2,906250E+3	3,325125E-1	2,906250E+3	3,239339E-1	2,906250E+3	1,371677E-1	2,906250E+3	9,829688E-2	2,906250E+3	1,303290E-1	2,906250E+3	6,420607E-1	2,906250E+3	6,016137E-1	2,906250E+3	5,353776E-1
2,907812E+3	2,285813E-1	2,907812E+3	2,558564E-1	2,907812E+3	2,673690E-1	2,907812E+3	2,327244E-1	2,907812E+3	2,460344E-1	2,907812E+3	2,446530E-1	2,907812E+3	1,583725E-1	2,907812E+3	1,594638E-1	2,907812E+3	1,478620E-1	2,907812E+3	2,350676E-1	2,907812E+3	2,571173E-1	2,907812E+3	2,668026E-1	2,907812E+3	1,577439E-1	2,907812E+3	1,347110E-1	2,907812E+3	6,873722E-2	2,907812E+3	3,034022E-1	2,907812E+3	3,330670E-1	2,907812E+3	3,257686E-1	2,907812E+3	1,340395E-1	2,907812E+3	9,590572E-2	2,907812E+3	1,300514E-1	2,907812E+3	6,382095E-1	2,907812E+3	5,940181E-1	2,907812E+3	5,280845E-1
2,909375E+3	2,315323E-1	2,909375E+3	2,562888E-1	2,909375E+3	2,664697E-1	2,909375E+3	2,330927E-1	2,909375E+3	2,451892E-1	2,909375E+3	2,464933E-1	2,909375E+3	1,558192E-1	2,909375E+3	1,557715E-1	2,909375E+3	1,472534E-1	2,909375E+3	2,343485E-1	2,909375E+3	2,554741E-1	2,909375E+3	2,649131E-1	2,909375E+3	1,557817E-1	2,909375E+3	1,359342E-1	2,909375E+3	6,527140E-2	2,909375E+3	3,061165E-1	2,909375E+3	3,358761E-1	2,909375E+3	3,268117E-1	2,909375E+3	1,332752E-1	2,909375E+3	9,639457E-2	2,909375E+3	1,332717E-1	2,909375E+3	6,355173E-1	2,909375E+3	5,909669E-1	2,909375E+3	5,262699E-1
2,910937E+3	2,343407E-1	2,910937E+3	2,544617E-1	2,910937E+3	2,682390E-1	2,910937E+3	2,319013E-1	2,910937E+3	2,441422E-1	2,910937E+3	2,458369E-1	2,910937E+3	1,604729E-1	2,910937E+3	1,546576E-1	2,910937E+3	1,492557E-1	2,910937E+3	2,368606E-1	2,910937E+3	2,567033E-1	2,910937E+3	2,647603E-1	2,910937E+3	1,576564E-1	2,910937E+3	1,349859E-1	2,910937E+3	6,512583E-2	2,910937E+3	3,063840E-1	2,910937E+3	3,372949E-1	2,910937E+3	3,268088E-1	2,910937E+3	1,358552E-1	2,910937E+3	9,911217E-2	2,910937E+3	1,335690E-1	2,910937E+3	6,302515E-1	2,910937E+3	5,862074E-1	2,910937E+3	5,226636E-1
2,912500E+3	2,341746E-1	2,912500E+3	2,592433E-1	2,912500E+3	2,704014E-1	2,912500E+3	2,326734E-1	2,912500E+3	2,451399E-1	2,912500E+3	2,447412E-1	2,912500E+3	1,608845E-1	2,912500E+3	1,564257E-1	2,912500E+3	1,493503E-1	2,912500E+3	2,361100E-1	2,912500E+3	2,560105E-1	2,912500E+3	2,629128E-1	2,912500E+3	1,563575E-1	2,912500E+3	1,366307E-1	2,912500E+3	6,605588E-2	2,912500E+3	3,079834E-1	2,912500E+3	3,386281E-1	2,912500E+3	3,299662E-1	2,912500E+3	1,352289E-1	2,912500E+3	1,002511E-1	2,912500E+3	1,309515E-1	2,912500E+3	6,238399E-1	2,912500E+3	5,798496E-1	2,912500E+3	5,197055E-1
2,914062E+3	2,350823E-1	2,914062E+3	2,614259E-1	2,914062E+3	2,701101E-1	2,914062E+3	2,312324E-1	2,914062E+3	2,473218E-1	2,914062E+3	2,453173E-1	2,914062E+3	1,589164E-1	2,914062E+3	1,560237E-1	2,914062E+3	1,503837E-1	2,914062E+3	2,340377E-1	2,914062E+3	2,562006E-1	2,914062E+3	2,615977E-1	2,914062E+3	1,559467E-1	2,914062E+3	1,348997E-1	2,914062E+3	6,726797E-2	2,914062E+3	3,103096E-1	2,914062E+3	3,370938E-1	2,914062E+3	3,311876E-1	2,914062E+3	1,340415E-1	2,914062E+3	9,630085E-2	2,914062E+3	1,298004E-1	2,914062E+3	6,221333E-1	2,914062E+3	5,759440E-1	2,914062E+3	5,153175E-1
2,915625E+3	2,360303E-1	2,915625E+3	2,587422E-1	2,915625E+3	2,724366E-1	2,915625E+3	2,310451E-1	2,915625E+3	2,457016E-1	2,915625E+3	2,446280E-1	2,915625E+3	1,609702E-1	2,915625E+3	1,552392E-1	2,915625E+3	1,520770E-1	2,915625E+3	2,332560E-1	2,915625E+3	2,561396E-1	2,915625E+3	2,622222E-1	2,915625E+3	1,544753E-1	2,915625E+3	1,362615E-1	2,915625E+3	6,469813E-2	2,915625E+3	3,116626E-1	2,915625E+3	3,406421E-1	2,915625E+3	3,320186E-1	2,915625E+3	1,365212E-1	2,915625E+3	9,609050E-2	2,915625E+3	1,304965E-1	2,915625E+3	6,185746E-1	2,915625E+3	5,695122E-1	2,915625E+3	5,103676E-1
2,917187E+3	2,360685E-1	2,917187E+3	2,604343E-1	2,917187E+3	2,717328E-1	2,917187E+3	2,313206E-1	2,917187E+3	2,456756E-1	2,917187E+3	2,456958E-1	2,917187E+3	1,625590E-1	2,917187E+3	1,539030E-1	2,917187E+3	1,503748E-1	2,917187E+3	2,337056E-1	2,917187E+3	2,536439E-1	2,917187E+3	2,626601E-1	2,917187E+3	1,580129E-1	2,917187E+3	1,339532E-1	2,917187E+3	6,390107E-2	2,917187E+3	3,132456E-1	2,917187E+3	3,442458E-1	2,917187E+3	3,328491E-1	2,917187E+3	1,360028E-1	2,917187E+3	9,831648E-2	2,917187E+3	1,320362E-1	2,917187E+3	6,145516E-1	2,917187E+3	5,663992E-1	2,917187E+3	5,077872E-1
2,918750E+3	2,367806E-1	2,918750E+3	2,634192E-1	2,918750E+3	2,737952E-1	2,918750E+3	2,314126E-1	2,918750E+3	2,468867E-1	2,918750E+3	2,471125E-1	2,918750E+3	1,596268E-1	2,918750E+3	1,571930E-1	2,918750E+3	1,495824E-1	2,918750E+3	2,344641E-1	2,918750E+3	2,522101E-1	2,918750E+3	2,640821E-1	2,918750E+3	1,561840E-1	2,918750E+3	1,338543E-1	2,918750E+3	6,524881E-2	2,918750E+3	3,145902E-1	2,918750E+3	3,465456E-1	2,918750E+3	3,330262E-1	2,918750E+3	1,343523E-1	2,918750E+3	9,792384E-2	2,918750E+3	1,320078E-1	2,918750E+3	6,113865E-1	2,918750E+3	5,628586E-1	2,918750E+3	5,015035E-1
2,920312E+3	2,395150E-1	2,920312E+3	2,641808E-1	2,920312E+3	2,739126E-1	2,920312E+3	2,299434E-1	2,920312E+3	2,457476E-1	2,920312E+3	2,457972E-1	2,920312E+3	1,602871E-1	2,920312E+3	1,570050E-1	2,920312E+3	1,499788E-1	2,920312E+3	2,349761E-1	2,920312E+3	2,508890E-1	2,920312E+3	2,615869E-1	2,920312E+3	1,555444E-1	2,920312E+3	1,326386E-1	2,920312E+3	6,553119E-2	2,920312E+3	3,147813E-1	2,920312E+3	3,480648E-1	2,920312E+3	3,353708E-1	2,920312E+3	1,340341E-1	2,920312E+3	9,722751E-2	2,920312E+3	1,311710E-1	2,920312E+3	6,074222E-1	2,920312E+3	5,571322E-1	2,920312E+3	4,992793E-1
2,921875E+3	2,391670E-1	2,921875E+3	2,638853E-1	2,921875E+3	2,747907E-1	2,921875E+3	2,329039E-1	2,921875E+3	2,459652E-1	2,921875E+3	2,441719E-1	2,921875E+3	1,631935E-1	2,921875E+3	1,573512E-1	2,921875E+3	1,497707E-1	2,921875E+3	2,358812E-1	2,921875E+3	2,512393E-1	2,921875E+3	2,601812E-1	2,921875E+3	1,565882E-1	2,921875E+3	1,329219E-1	2,921875E+3	6,544815E-2	2,921875E+3	3,174152E-1	2,921875E+3	3,477325E-1	2,921875E+3	3,363900E-1	2,921875E+3	1,363424E-1	2,921875E+3	9,641515E-2	2,921875E+3	1,306744E-1	2,921875E+3	6,021861E-1	2,921875E+3	5,525736E-1	2,921875E+3	4,968947E-1
2,923437E+3	2,414032E-1	2,923437E+3	2,641141E-1	2,923437E+3	2,753501E-1	2,923437E+3	2,324609E-1	2,923437E+3	2,462896E-1	2,923437E+3	2,456790E-1	2,923437E+3	1,616901E-1	2,923437E+3	1,560994E-1	2,923437E+3	1,511107E-1	2,923437E+3	2,318811E-1	2,923437E+3	2,527413E-1	2,923437E+3	2,605544E-1	2,923437E+3	1,564142E-1	2,923437E+3	1,346673E-1	2,923437E+3	6,661857E-2	2,923437E+3	3,175443E-1	2,923437E+3	3,488684E-1	2,923437E+3	3,415370E-1	2,923437E+3	1,347076E-1	2,923437E+3	9,786975E-2	2,923437E+3	1,331987E-1	2,923437E+3	5,987721E-1	2,923437E+3	5,485726E-1	2,923437E+3	4,920506E-1
2,925000E+3	2,422616E-1	2,925000E+3	2,674692E-1	2,925000E+3	2,734502E-1	2,925000E+3	2,322689E-1	2,925000E+3	2,451983E-1	2,925000E+3	2,446909E-1	2,925000E+3	1,609731E-1	2,925000E+3	1,554041E-1	2,925000E+3	1,487328E-1	2,925000E+3	2,303147E-1	2,925000E+3	2,535119E-1	2,925000E+3	2,589002E-1	2,925000E+3	1,550568E-1	2,925000E+3	1,340507E-1	2,925000E+3	6,763190E-2	2,925000E+3	3,200330E-1	2,925000E+3	3,506407E-1	2,925000E+3	3,415677E-1	2,925000E+3	1,330601E-1	2,925000E+3	9,851312E-2	2,925000E+3	1,339071E-1	2,925000E+3	5,958841E-1	2,925000E+3	5,443969E-1	2,925000E+3	4,870273E-1
