Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
3,367187E+3	3,529170E-1	3,367187E+3	-3,303043E-1	3,367187E+3	3,233571E-1	3,367187E+3	-3,771690E-1	3,367187E+3	3,601594E-1	3,367187E+3	-3,120618E-1	3,367187E+3	3,113704E-2	3,367187E+3	3,280717E-1	3,367187E+3	1,688384E-2	3,367187E+3	3,232683E-1	3,367187E+3	1,679345E-2	3,367187E+3	3,200664E-1	3,367187E+3	-5,670744E-1	3,367187E+3	5,819032E-1	3,367187E+3	-8,800876E-1	3,367187E+3	-1,810019E-2	3,367187E+3	-8,833148E-1	3,367187E+3	3,625508E-2	3,367187E+3	-7,825012E-1	3,367187E+3	4,866173E-2	3,367187E+3	-7,744994E-1	3,367187E+3	-2,547709E-1	3,367187E+3	-5,640942E-1	3,367187E+3	-6,338413E-1	3,367187E+3	-6,618179E-1	3,367187E+3	5,080699E-1	3,367187E+3	-7,915740E-1	3,367187E+3	3,600502E-1	3,367187E+3	-8,942988E-1	3,367187E+3	-1,381758E-1	3,367187E+3	3,040568E-1	3,367187E+3	-5,548164E-1	3,367187E+3	2,568206E-1	3,367187E+3	-5,566206E-1	3,367187E+3	3,437643E-1	3,367187E+3	-5,554583E-1	3,367187E+3	-8,953771E-1	3,367187E+3	-1,110662E-1	3,367187E+3	-5,910553E-1	3,367187E+3	6,394095E-1	3,367187E+3	-7,842248E-1	3,367187E+3	3,250033E-1	3,367187E+3	-3,218689E-1	3,367187E+3	-2,642454E-2	3,367187E+3	-3,506469E-1	3,367187E+3	-1,038624E-1	3,367187E+3	-2,967580E-1	3,367187E+3	-4,114179E-2
3,368750E+3	3,523484E-1	3,368750E+3	-3,336888E-1	3,368750E+3	3,238689E-1	3,368750E+3	-3,794067E-1	3,368750E+3	3,609353E-1	3,368750E+3	-3,139990E-1	3,368750E+3	3,766476E-2	3,368750E+3	3,257035E-1	3,368750E+3	2,374256E-2	3,368750E+3	3,221289E-1	3,368750E+3	2,866592E-2	3,368750E+3	3,201689E-1	3,368750E+3	-5,603461E-1	3,368750E+3	5,873275E-1	3,368750E+3	-8,800827E-1	3,368750E+3	-4,633714E-4	3,368750E+3	-8,787654E-1	3,368750E+3	3,893376E-2	3,368750E+3	-7,788027E-1	3,368750E+3	6,245605E-2	3,368750E+3	-7,754621E-1	3,368750E+3	-2,512770E-1	3,368750E+3	-5,665961E-1	3,368750E+3	-6,314852E-1	3,368750E+3	-6,547945E-1	3,368750E+3	5,141826E-1	3,368750E+3	-7,855990E-1	3,368750E+3	3,664892E-1	3,368750E+3	-8,932488E-1	3,368750E+3	-1,318385E-1	3,368750E+3	3,022395E-1	3,368750E+3	-5,566653E-1	3,368750E+3	2,554880E-1	3,368750E+3	-5,572118E-1	3,368750E+3	3,440534E-1	3,368750E+3	-5,566002E-1	3,368750E+3	-8,930564E-1	3,368750E+3	-1,072162E-1	3,368750E+3	-5,807026E-1	3,368750E+3	6,482306E-1	3,368750E+3	-7,810770E-1	3,368750E+3	3,367023E-1	3,368750E+3	-3,159716E-1	3,368750E+3	-1,894046E-2	3,368750E+3	-3,466338E-1	3,368750E+3	-9,479350E-2	3,368750E+3	-2,927195E-1	3,368750E+3	-3,287745E-2
3,370312E+3	3,520907E-1	3,370312E+3	-3,342445E-1	3,370312E+3	3,225771E-1	3,370312E+3	-3,796054E-1	3,370312E+3	3,615360E-1	3,370312E+3	-3,166578E-1	3,370312E+3	4,489762E-2	3,370312E+3	3,243653E-1	3,370312E+3	3,362038E-2	3,370312E+3	3,213874E-1	3,370312E+3	3,523811E-2	3,370312E+3	3,188475E-1	3,370312E+3	-5,517583E-1	3,370312E+3	5,955854E-1	3,370312E+3	-8,750411E-1	3,370312E+3	2,645531E-3	3,370312E+3	-8,808178E-1	3,370312E+3	5,425308E-2	3,370312E+3	-7,745014E-1	3,370312E+3	7,406250E-2	3,370312E+3	-7,767847E-1	3,370312E+3	-2,393273E-1	3,370312E+3	-5,698367E-1	3,370312E+3	-6,233833E-1	3,370312E+3	-6,462186E-1	3,370312E+3	5,231718E-1	3,370312E+3	-7,797228E-1	3,370312E+3	3,848340E-1	3,370312E+3	-8,934387E-1	3,370312E+3	-1,238350E-1	3,370312E+3	3,022112E-1	3,370312E+3	-5,579744E-1	3,370312E+3	2,543708E-1	3,370312E+3	-5,579307E-1	3,370312E+3	3,434659E-1	3,370312E+3	-5,567116E-1	3,370312E+3	-8,929059E-1	3,370312E+3	-9,180809E-2	3,370312E+3	-5,704343E-1	3,370312E+3	6,506342E-1	3,370312E+3	-7,727249E-1	3,370312E+3	3,468578E-1	3,370312E+3	-3,082579E-1	3,370312E+3	-1,071672E-2	3,370312E+3	-3,386549E-1	3,370312E+3	-8,581003E-2	3,370312E+3	-2,847975E-1	3,370312E+3	-2,447875E-2
3,371875E+3	3,521369E-1	3,371875E+3	-3,349395E-1	3,371875E+3	3,225856E-1	3,371875E+3	-3,808843E-1	3,371875E+3	3,625832E-1	3,371875E+3	-3,189574E-1	3,371875E+3	5,160627E-2	3,371875E+3	3,231799E-1	3,371875E+3	3,878592E-2	3,371875E+3	3,206623E-1	3,371875E+3	3,859999E-2	3,371875E+3	3,174595E-1	3,371875E+3	-5,440975E-1	3,371875E+3	6,044986E-1	3,371875E+3	-8,729253E-1	3,371875E+3	1,124846E-2	3,371875E+3	-8,732759E-1	3,371875E+3	6,501040E-2	3,371875E+3	-7,695127E-1	3,371875E+3	8,258261E-2	3,371875E+3	-7,807294E-1	3,371875E+3	-2,345902E-1	3,371875E+3	-5,720405E-1	3,371875E+3	-6,172570E-1	3,371875E+3	-6,322888E-1	3,371875E+3	5,324016E-1	3,371875E+3	-7,751135E-1	3,371875E+3	3,904489E-1	3,371875E+3	-8,939962E-1	3,371875E+3	-1,146003E-1	3,371875E+3	3,016989E-1	3,371875E+3	-5,588280E-1	3,371875E+3	2,528578E-1	3,371875E+3	-5,578355E-1	3,371875E+3	3,423743E-1	3,371875E+3	-5,584846E-1	3,371875E+3	-8,957521E-1	3,371875E+3	-8,600472E-2	3,371875E+3	-5,557579E-1	3,371875E+3	6,566666E-1	3,371875E+3	-7,682086E-1	3,371875E+3	3,557860E-1	3,371875E+3	-3,032213E-1	3,371875E+3	-6,902372E-3	3,371875E+3	-3,348432E-1	3,371875E+3	-7,735220E-2	3,371875E+3	-2,791539E-1	3,371875E+3	-2,060659E-2
3,373437E+3	3,531313E-1	3,373437E+3	-3,367585E-1	3,373437E+3	3,208982E-1	3,373437E+3	-3,825999E-1	3,373437E+3	3,620157E-1	3,373437E+3	-3,210000E-1	3,373437E+3	5,802619E-2	3,373437E+3	3,227112E-1	3,373437E+3	4,461454E-2	3,373437E+3	3,204309E-1	3,373437E+3	4,716446E-2	3,373437E+3	3,168936E-1	3,373437E+3	-5,352521E-1	3,373437E+3	6,082853E-1	3,373437E+3	-8,707505E-1	3,373437E+3	2,505219E-2	3,373437E+3	-8,683746E-1	3,373437E+3	7,460665E-2	3,373437E+3	-7,668642E-1	3,373437E+3	9,144981E-2	3,373437E+3	-7,798990E-1	3,373437E+3	-2,220184E-1	3,373437E+3	-5,748955E-1	3,373437E+3	-6,154775E-1	3,373437E+3	-6,259163E-1	3,373437E+3	5,354240E-1	3,373437E+3	-7,703762E-1	3,373437E+3	3,975530E-1	3,373437E+3	-8,948330E-1	3,373437E+3	-1,009077E-1	3,373437E+3	3,009069E-1	3,373437E+3	-5,600286E-1	3,373437E+3	2,518803E-1	3,373437E+3	-5,603135E-1	3,373437E+3	3,419981E-1	3,373437E+3	-5,599535E-1	3,373437E+3	-8,942478E-1	3,373437E+3	-7,150697E-2	3,373437E+3	-5,473088E-1	3,373437E+3	6,643453E-1	3,373437E+3	-7,628409E-1	3,373437E+3	3,670670E-1	3,373437E+3	-2,964961E-1	3,373437E+3	2,912768E-3	3,373437E+3	-3,293744E-1	3,373437E+3	-7,047993E-2	3,373437E+3	-2,732364E-1	3,373437E+3	-1,572945E-2
3,375000E+3	3,513160E-1	3,375000E+3	-3,378763E-1	3,375000E+3	3,201841E-1	3,375000E+3	-3,819642E-1	3,375000E+3	3,621472E-1	3,375000E+3	-3,205462E-1	3,375000E+3	6,454303E-2	3,375000E+3	3,226583E-1	3,375000E+3	5,209479E-2	3,375000E+3	3,199469E-1	3,375000E+3	5,264471E-2	3,375000E+3	3,172012E-1	3,375000E+3	-5,258517E-1	3,375000E+3	6,206351E-1	3,375000E+3	-8,719715E-1	3,375000E+3	3,455171E-2	3,375000E+3	-8,662294E-1	3,375000E+3	8,162840E-2	3,375000E+3	-7,633648E-1	3,375000E+3	1,016019E-1	3,375000E+3	-7,788782E-1	3,375000E+3	-2,117289E-1	3,375000E+3	-5,751503E-1	3,375000E+3	-6,105820E-1	3,375000E+3	-6,211875E-1	3,375000E+3	5,427453E-1	3,375000E+3	-7,622122E-1	3,375000E+3	4,070508E-1	3,375000E+3	-8,950658E-1	3,375000E+3	-8,985429E-2	3,375000E+3	2,980246E-1	3,375000E+3	-5,597565E-1	3,375000E+3	2,490295E-1	3,375000E+3	-5,605424E-1	3,375000E+3	3,418679E-1	3,375000E+3	-5,580542E-1	3,375000E+3	-8,933127E-1	3,375000E+3	-6,744658E-2	3,375000E+3	-5,459078E-1	3,375000E+3	6,710609E-1	3,375000E+3	-7,597310E-1	3,375000E+3	3,749278E-1	3,375000E+3	-2,900569E-1	3,375000E+3	1,053986E-2	3,375000E+3	-3,240233E-1	3,375000E+3	-6,157303E-2	3,375000E+3	-2,680538E-1	3,375000E+3	-6,076340E-3
3,376562E+3	3,508901E-1	3,376562E+3	-3,387541E-1	3,376562E+3	3,177652E-1	3,376562E+3	-3,830312E-1	3,376562E+3	3,612244E-1	3,376562E+3	-3,230970E-1	3,376562E+3	7,022465E-2	3,376562E+3	3,229068E-1	3,376562E+3	5,861091E-2	3,376562E+3	3,216197E-1	3,376562E+3	5,893152E-2	3,376562E+3	3,163751E-1	3,376562E+3	-5,227207E-1	3,376562E+3	6,208204E-1	3,376562E+3	-8,695219E-1	3,376562E+3	4,476307E-2	3,376562E+3	-8,634799E-1	3,376562E+3	9,183816E-2	3,376562E+3	-7,611457E-1	3,376562E+3	1,129621E-1	3,376562E+3	-7,802376E-1	3,376562E+3	-2,050265E-1	3,376562E+3	-5,798430E-1	3,376562E+3	-6,019967E-1	3,376562E+3	-6,143531E-1	3,376562E+3	5,518389E-1	3,376562E+3	-7,541620E-1	3,376562E+3	4,196552E-1	3,376562E+3	-8,926033E-1	3,376562E+3	-8,115958E-2	3,376562E+3	2,964316E-1	3,376562E+3	-5,604210E-1	3,376562E+3	2,477312E-1	3,376562E+3	-5,602897E-1	3,376562E+3	3,392362E-1	3,376562E+3	-5,595063E-1	3,376562E+3	-8,957473E-1	3,376562E+3	-5,078622E-2	3,376562E+3	-5,309643E-1	3,376562E+3	6,815924E-1	3,376562E+3	-7,506214E-1	3,376562E+3	3,862533E-1	3,376562E+3	-2,849137E-1	3,376562E+3	1,606173E-2	3,376562E+3	-3,217185E-1	3,376562E+3	-5,450823E-2	3,376562E+3	-2,614072E-1	3,376562E+3	5,229362E-4
3,378125E+3	3,502033E-1	3,378125E+3	-3,399578E-1	3,378125E+3	3,173938E-1	3,378125E+3	-3,848877E-1	3,378125E+3	3,605782E-1	3,378125E+3	-3,245234E-1	3,378125E+3	7,582789E-2	3,378125E+3	3,219893E-1	3,378125E+3	6,305247E-2	3,378125E+3	3,215804E-1	3,378125E+3	6,578416E-2	3,378125E+3	3,170951E-1	3,378125E+3	-5,128527E-1	3,378125E+3	6,302587E-1	3,378125E+3	-8,696178E-1	3,378125E+3	5,469872E-2	3,378125E+3	-8,632017E-1	3,378125E+3	1,031935E-1	3,378125E+3	-7,582534E-1	3,378125E+3	1,203142E-1	3,378125E+3	-7,824759E-1	3,378125E+3	-1,917337E-1	3,378125E+3	-5,812142E-1	3,378125E+3	-5,962283E-1	3,378125E+3	-6,073030E-1	3,378125E+3	5,612892E-1	3,378125E+3	-7,508635E-1	3,378125E+3	4,244514E-1	3,378125E+3	-8,951431E-1	3,378125E+3	-7,463071E-2	3,378125E+3	2,962094E-1	3,378125E+3	-5,615998E-1	3,378125E+3	2,441014E-1	3,378125E+3	-5,607555E-1	3,378125E+3	3,388448E-1	3,378125E+3	-5,603543E-1	3,378125E+3	-8,933503E-1	3,378125E+3	-4,291990E-2	3,378125E+3	-5,252179E-1	3,378125E+3	6,861786E-1	3,378125E+3	-7,482326E-1	3,378125E+3	3,932678E-1	3,378125E+3	-2,782509E-1	3,378125E+3	2,523309E-2	3,378125E+3	-3,149796E-1	3,378125E+3	-4,387392E-2	3,378125E+3	-2,560288E-1	3,378125E+3	5,509672E-3
3,379687E+3	3,493981E-1	3,379687E+3	-3,412231E-1	3,379687E+3	3,154534E-1	3,379687E+3	-3,853228E-1	3,379687E+3	3,609738E-1	3,379687E+3	-3,253605E-1	3,379687E+3	8,270728E-2	3,379687E+3	3,211447E-1	3,379687E+3	6,928723E-2	3,379687E+3	3,171096E-1	3,379687E+3	6,953789E-2	3,379687E+3	3,175002E-1	3,379687E+3	-5,036148E-1	3,379687E+3	6,318462E-1	3,379687E+3	-8,667627E-1	3,379687E+3	6,328208E-2	3,379687E+3	-8,636072E-1	3,379687E+3	1,134280E-1	3,379687E+3	-7,530409E-1	3,379687E+3	1,290516E-1	3,379687E+3	-7,805367E-1	3,379687E+3	-1,863082E-1	3,379687E+3	-5,843596E-1	3,379687E+3	-5,917317E-1	3,379687E+3	-5,996288E-1	3,379687E+3	5,666309E-1	3,379687E+3	-7,450713E-1	3,379687E+3	4,361604E-1	3,379687E+3	-8,949606E-1	3,379687E+3	-5,675026E-2	3,379687E+3	2,942615E-1	3,379687E+3	-5,623207E-1	3,379687E+3	2,429657E-1	3,379687E+3	-5,605281E-1	3,379687E+3	3,382131E-1	3,379687E+3	-5,618092E-1	3,379687E+3	-8,919098E-1	3,379687E+3	-3,142958E-2	3,379687E+3	-5,200399E-1	3,379687E+3	6,930477E-1	3,379687E+3	-7,407867E-1	3,379687E+3	4,054533E-1	3,379687E+3	-2,736286E-1	3,379687E+3	3,031235E-2	3,379687E+3	-3,102013E-1	3,379687E+3	-3,686832E-2	3,379687E+3	-2,478821E-1	3,379687E+3	1,325767E-2
3,381250E+3	3,503250E-1	3,381250E+3	-3,406045E-1	3,381250E+3	3,149732E-1	3,381250E+3	-3,851802E-1	3,381250E+3	3,622525E-1	3,381250E+3	-3,270940E-1	3,381250E+3	8,939297E-2	3,381250E+3	3,206789E-1	3,381250E+3	7,740761E-2	3,381250E+3	3,169549E-1	3,381250E+3	7,880994E-2	3,381250E+3	3,161025E-1	3,381250E+3	-4,962435E-1	3,381250E+3	6,333084E-1	3,381250E+3	-8,601500E-1	3,381250E+3	7,359543E-2	3,381250E+3	-8,577070E-1	3,381250E+3	1,232199E-1	3,381250E+3	-7,506154E-1	3,381250E+3	1,439128E-1	3,381250E+3	-7,782870E-1	3,381250E+3	-1,801683E-1	3,381250E+3	-5,868599E-1	3,381250E+3	-5,851617E-1	3,381250E+3	-5,877851E-1	3,381250E+3	5,730697E-1	3,381250E+3	-7,374098E-1	3,381250E+3	4,487974E-1	3,381250E+3	-8,913380E-1	3,381250E+3	-4,402834E-2	3,381250E+3	2,923651E-1	3,381250E+3	-5,629816E-1	3,381250E+3	2,397025E-1	3,381250E+3	-5,612902E-1	3,381250E+3	3,380816E-1	3,381250E+3	-5,628128E-1	3,381250E+3	-8,885947E-1	3,381250E+3	-2,362469E-2	3,381250E+3	-5,078523E-1	3,381250E+3	7,011666E-1	3,381250E+3	-7,315287E-1	3,381250E+3	4,126678E-1	3,381250E+3	-2,668813E-1	3,381250E+3	3,868968E-2	3,381250E+3	-3,052411E-1	3,381250E+3	-2,830602E-2	3,381250E+3	-2,422797E-1	3,381250E+3	1,857399E-2
3,382812E+3	3,480600E-1	3,382812E+3	-3,439610E-1	3,382812E+3	3,130590E-1	3,382812E+3	-3,859378E-1	3,382812E+3	3,612257E-1	3,382812E+3	-3,292369E-1	3,382812E+3	9,526640E-2	3,382812E+3	3,205389E-1	3,382812E+3	8,113334E-2	3,382812E+3	3,163791E-1	3,382812E+3	8,336255E-2	3,382812E+3	3,154686E-1	3,382812E+3	-4,858769E-1	3,382812E+3	6,452678E-1	3,382812E+3	-8,595000E-1	3,382812E+3	8,771556E-2	3,382812E+3	-8,584441E-1	3,382812E+3	1,310688E-1	3,382812E+3	-7,467746E-1	3,382812E+3	1,496833E-1	3,382812E+3	-7,814095E-1	3,382812E+3	-1,593216E-1	3,382812E+3	-5,870705E-1	3,382812E+3	-5,790940E-1	3,382812E+3	-5,793793E-1	3,382812E+3	5,807221E-1	3,382812E+3	-7,312793E-1	3,382812E+3	4,546288E-1	3,382812E+3	-8,906028E-1	3,382812E+3	-3,190748E-2	3,382812E+3	2,917017E-1	3,382812E+3	-5,636342E-1	3,382812E+3	2,360911E-1	3,382812E+3	-5,622476E-1	3,382812E+3	3,365945E-1	3,382812E+3	-5,632096E-1	3,382812E+3	-8,904679E-1	3,382812E+3	-1,467930E-2	3,382812E+3	-5,036026E-1	3,382812E+3	7,077369E-1	3,382812E+3	-7,291184E-1	3,382812E+3	4,251497E-1	3,382812E+3	-2,595574E-1	3,382812E+3	4,423117E-2	3,382812E+3	-2,982384E-1	3,382812E+3	-2,131873E-2	3,382812E+3	-2,366368E-1	3,382812E+3	2,535633E-2
3,384375E+3	3,476350E-1	3,384375E+3	-3,447011E-1	3,384375E+3	3,128054E-1	3,384375E+3	-3,878147E-1	3,384375E+3	3,585835E-1	3,384375E+3	-3,294527E-1	3,384375E+3	9,982560E-2	3,384375E+3	3,185688E-1	3,384375E+3	8,825794E-2	3,384375E+3	3,164415E-1	3,384375E+3	8,841026E-2	3,384375E+3	3,127944E-1	3,384375E+3	-4,770902E-1	3,384375E+3	6,505838E-1	3,384375E+3	-8,562037E-1	3,384375E+3	9,780933E-2	3,384375E+3	-8,530737E-1	3,384375E+3	1,503456E-1	3,384375E+3	-7,446734E-1	3,384375E+3	1,593380E-1	3,384375E+3	-7,801562E-1	3,384375E+3	-1,574283E-1	3,384375E+3	-5,942624E-1	3,384375E+3	-5,691921E-1	3,384375E+3	-5,760054E-1	3,384375E+3	5,889316E-1	3,384375E+3	-7,234170E-1	3,384375E+3	4,620732E-1	3,384375E+3	-8,940108E-1	3,384375E+3	-2,854541E-2	3,384375E+3	2,897236E-1	3,384375E+3	-5,641301E-1	3,384375E+3	2,360331E-1	3,384375E+3	-5,623924E-1	3,384375E+3	3,350033E-1	3,384375E+3	-5,656818E-1	3,384375E+3	-8,915086E-1	3,384375E+3	2,564936E-4	3,384375E+3	-4,903993E-1	3,384375E+3	7,146219E-1	3,384375E+3	-7,219379E-1	3,384375E+3	4,333967E-1	3,384375E+3	-2,555710E-1	3,384375E+3	5,001299E-2	3,384375E+3	-2,916960E-1	3,384375E+3	-1,655531E-2	3,384375E+3	-2,291994E-1	3,384375E+3	3,221033E-2
3,385937E+3	3,462165E-1	3,385937E+3	-3,445156E-1	3,385937E+3	3,097799E-1	3,385937E+3	-3,879833E-1	3,385937E+3	3,591119E-1	3,385937E+3	-3,306098E-1	3,385937E+3	1,069836E-1	3,385937E+3	3,179620E-1	3,385937E+3	9,275140E-2	3,385937E+3	3,162319E-1	3,385937E+3	9,379290E-2	3,385937E+3	3,127833E-1	3,385937E+3	-4,744640E-1	3,385937E+3	6,559686E-1	3,385937E+3	-8,552783E-1	3,385937E+3	1,047255E-1	3,385937E+3	-8,478914E-1	3,385937E+3	1,532874E-1	3,385937E+3	-7,431784E-1	3,385937E+3	1,713183E-1	3,385937E+3	-7,794268E-1	3,385937E+3	-1,499872E-1	3,385937E+3	-5,924426E-1	3,385937E+3	-5,649466E-1	3,385937E+3	-5,690158E-1	3,385937E+3	5,978306E-1	3,385937E+3	-7,168415E-1	3,385937E+3	4,745735E-1	3,385937E+3	-8,916582E-1	3,385937E+3	-1,222617E-2	3,385937E+3	2,866592E-1	3,385937E+3	-5,658482E-1	3,385937E+3	2,353612E-1	3,385937E+3	-5,632177E-1	3,385937E+3	3,347138E-1	3,385937E+3	-5,645356E-1	3,385937E+3	-8,885384E-1	3,385937E+3	1,184935E-2	3,385937E+3	-4,848814E-1	3,385937E+3	7,203120E-1	3,385937E+3	-7,129567E-1	3,385937E+3	4,433178E-1	3,385937E+3	-2,477990E-1	3,385937E+3	5,690333E-2	3,385937E+3	-2,875071E-1	3,385937E+3	-6,930265E-3	3,385937E+3	-2,228652E-1	3,385937E+3	3,711711E-2
3,387500E+3	3,452475E-1	3,387500E+3	-3,450825E-1	3,387500E+3	3,076058E-1	3,387500E+3	-3,884768E-1	3,387500E+3	3,581407E-1	3,387500E+3	-3,323665E-1	3,387500E+3	1,114321E-1	3,387500E+3	3,181268E-1	3,387500E+3	9,725967E-2	3,387500E+3	3,153224E-1	3,387500E+3	9,761762E-2	3,387500E+3	3,136465E-1	3,387500E+3	-4,671607E-1	3,387500E+3	6,570566E-1	3,387500E+3	-8,547107E-1	3,387500E+3	1,182883E-1	3,387500E+3	-8,478933E-1	3,387500E+3	1,651212E-1	3,387500E+3	-7,390452E-1	3,387500E+3	1,828157E-1	3,387500E+3	-7,838110E-1	3,387500E+3	-1,405365E-1	3,387500E+3	-5,949360E-1	3,387500E+3	-5,600820E-1	3,387500E+3	-5,635271E-1	3,387500E+3	6,023397E-1	3,387500E+3	-7,158131E-1	3,387500E+3	4,816445E-1	3,387500E+3	-8,911306E-1	3,387500E+3	-8,240330E-3	3,387500E+3	2,863189E-1	3,387500E+3	-5,645887E-1	3,387500E+3	2,316300E-1	3,387500E+3	-5,633133E-1	3,387500E+3	3,327160E-1	3,387500E+3	-5,657769E-1	3,387500E+3	-8,859459E-1	3,387500E+3	1,536109E-2	3,387500E+3	-4,801206E-1	3,387500E+3	7,251013E-1	3,387500E+3	-7,114262E-1	3,387500E+3	4,498564E-1	3,387500E+3	-2,416920E-1	3,387500E+3	6,298504E-2	3,387500E+3	-2,818274E-1	3,387500E+3	3,938962E-4	3,387500E+3	-2,179056E-1	3,387500E+3	4,031157E-2
3,389062E+3	3,433151E-1	3,389062E+3	-3,458246E-1	3,389062E+3	3,060682E-1	3,389062E+3	-3,880386E-1	3,389062E+3	3,577721E-1	3,389062E+3	-3,332331E-1	3,389062E+3	1,169806E-1	3,389062E+3	3,180351E-1	3,389062E+3	1,037472E-1	3,389062E+3	3,147610E-1	3,389062E+3	1,068537E-1	3,389062E+3	3,135772E-1	3,389062E+3	-4,557006E-1	3,389062E+3	6,626072E-1	3,389062E+3	-8,508981E-1	3,389062E+3	1,243391E-1	3,389062E+3	-8,470852E-1	3,389062E+3	1,717154E-1	3,389062E+3	-7,351249E-1	3,389062E+3	1,901503E-1	3,389062E+3	-7,816109E-1	3,389062E+3	-1,289174E-1	3,389062E+3	-5,986813E-1	3,389062E+3	-5,552246E-1	3,389062E+3	-5,541155E-1	3,389062E+3	6,132016E-1	3,389062E+3	-7,082867E-1	3,389062E+3	4,915997E-1	3,389062E+3	-8,889377E-1	3,389062E+3	3,187392E-3	3,389062E+3	2,835352E-1	3,389062E+3	-5,669368E-1	3,389062E+3	2,272025E-1	3,389062E+3	-5,641463E-1	3,389062E+3	3,333044E-1	3,389062E+3	-5,659608E-1	3,389062E+3	-8,863072E-1	3,389062E+3	2,672764E-2	3,389062E+3	-4,686541E-1	3,389062E+3	7,318565E-1	3,389062E+3	-7,024889E-1	3,389062E+3	4,576536E-1	3,389062E+3	-2,347467E-1	3,389062E+3	6,952415E-2	3,389062E+3	-2,766164E-1	3,389062E+3	8,361096E-3	3,389062E+3	-2,114440E-1	3,389062E+3	4,921103E-2
