Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 14_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 15_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 16_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 17_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 18_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 19_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 20_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 21_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 22_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 23_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 24_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
2,731250E+3	4,415889E+1	2,731250E+3	4,393975E+1	2,731250E+3	4,503456E+1	2,731250E+3	4,562015E+1	2,731250E+3	4,648583E+1	2,731250E+3	4,781797E+1	2,731250E+3	4,397755E+1	2,731250E+3	4,633036E+1	2,731250E+3	4,766783E+1	2,731250E+3	5,082371E+1	2,731250E+3	5,255987E+1	2,731250E+3	5,672967E+1	2,731250E+3	4,506989E+1	2,731250E+3	4,617374E+1	2,731250E+3	4,767352E+1	2,731250E+3	4,689617E+1	2,731250E+3	4,452482E+1	2,731250E+3	4,878410E+1	2,731250E+3	4,866872E+1	2,731250E+3	4,091310E+1	2,731250E+3	4,724325E+1	2,731250E+3	4,481491E+1	2,731250E+3	4,377396E+1	2,731250E+3	4,565200E+1
2,732812E+3	4,410872E+1	2,732812E+3	4,530441E+1	2,732812E+3	4,396299E+1	2,732812E+3	4,550732E+1	2,732812E+3	4,553230E+1	2,732812E+3	4,766764E+1	2,732812E+3	4,347373E+1	2,732812E+3	4,730318E+1	2,732812E+3	4,695648E+1	2,732812E+3	5,165851E+1	2,732812E+3	5,247293E+1	2,732812E+3	5,593441E+1	2,732812E+3	4,563455E+1	2,732812E+3	4,527105E+1	2,732812E+3	4,846629E+1	2,732812E+3	4,720472E+1	2,732812E+3	4,503137E+1	2,732812E+3	4,739674E+1	2,732812E+3	4,914705E+1	2,732812E+3	4,137149E+1	2,732812E+3	4,515309E+1	2,732812E+3	4,417882E+1	2,732812E+3	4,407467E+1	2,732812E+3	4,568146E+1
2,734375E+3	4,319765E+1	2,734375E+3	4,275114E+1	2,734375E+3	4,445823E+1	2,734375E+3	4,542788E+1	2,734375E+3	4,459536E+1	2,734375E+3	4,666880E+1	2,734375E+3	4,296526E+1	2,734375E+3	4,720251E+1	2,734375E+3	4,555522E+1	2,734375E+3	5,028755E+1	2,734375E+3	5,116265E+1	2,734375E+3	5,558148E+1	2,734375E+3	4,506206E+1	2,734375E+3	4,586468E+1	2,734375E+3	4,740133E+1	2,734375E+3	4,614346E+1	2,734375E+3	4,395286E+1	2,734375E+3	4,631193E+1	2,734375E+3	4,787872E+1	2,734375E+3	4,366594E+1	2,734375E+3	4,569709E+1	2,734375E+3	4,459330E+1	2,734375E+3	4,524562E+1	2,734375E+3	4,670884E+1
2,735937E+3	4,229790E+1	2,735937E+3	4,336584E+1	2,735937E+3	4,424329E+1	2,735937E+3	4,582363E+1	2,735937E+3	4,642843E+1	2,735937E+3	4,725079E+1	2,735937E+3	4,156788E+1	2,735937E+3	4,532267E+1	2,735937E+3	4,480249E+1	2,735937E+3	4,943716E+1	2,735937E+3	5,105074E+1	2,735937E+3	5,446441E+1	2,735937E+3	4,375332E+1	2,735937E+3	4,521365E+1	2,735937E+3	4,723015E+1	2,735937E+3	4,559507E+1	2,735937E+3	4,291647E+1	2,735937E+3	4,615958E+1	2,735937E+3	4,689202E+1	2,735937E+3	4,219129E+1	2,735937E+3	4,534337E+1	2,735937E+3	4,547911E+1	2,735937E+3	4,628376E+1	2,735937E+3	4,711042E+1
2,737500E+3	4,096552E+1	2,737500E+3	4,334436E+1	2,737500E+3	4,433882E+1	2,737500E+3	4,579676E+1	2,737500E+3	4,549074E+1	2,737500E+3	4,651444E+1	2,737500E+3	4,246119E+1	2,737500E+3	4,507149E+1	2,737500E+3	4,495819E+1	2,737500E+3	4,971680E+1	2,737500E+3	5,134255E+1	2,737500E+3	5,458232E+1	2,737500E+3	4,238874E+1	2,737500E+3	4,454677E+1	2,737500E+3	4,775729E+1	2,737500E+3	4,498997E+1	2,737500E+3	4,396273E+1	2,737500E+3	4,674354E+1	2,737500E+3	4,688781E+1	2,737500E+3	4,142488E+1	2,737500E+3	4,495282E+1	2,737500E+3	4,549591E+1	2,737500E+3	4,567906E+1	2,737500E+3	4,638231E+1
2,739062E+3	4,091496E+1	2,739062E+3	4,217515E+1	2,739062E+3	4,554230E+1	2,739062E+3	4,450617E+1	2,739062E+3	4,590076E+1	2,739062E+3	4,618366E+1	2,739062E+3	4,174992E+1	2,739062E+3	4,571447E+1	2,739062E+3	4,477683E+1	2,739062E+3	4,973961E+1	2,739062E+3	5,125779E+1	2,739062E+3	5,414734E+1	2,739062E+3	4,248004E+1	2,739062E+3	4,488114E+1	2,739062E+3	4,737753E+1	2,739062E+3	4,496933E+1	2,739062E+3	4,397335E+1	2,739062E+3	4,592139E+1	2,739062E+3	4,739587E+1	2,739062E+3	4,264840E+1	2,739062E+3	4,390054E+1	2,739062E+3	4,514977E+1	2,739062E+3	4,540019E+1	2,739062E+3	4,646646E+1
2,740625E+3	4,186762E+1	2,740625E+3	4,277070E+1	2,740625E+3	4,469999E+1	2,740625E+3	4,422101E+1	2,740625E+3	4,646403E+1	2,740625E+3	4,649071E+1	2,740625E+3	4,090544E+1	2,740625E+3	4,526396E+1	2,740625E+3	4,513578E+1	2,740625E+3	4,898181E+1	2,740625E+3	5,103076E+1	2,740625E+3	5,304843E+1	2,740625E+3	4,257390E+1	2,740625E+3	4,449559E+1	2,740625E+3	4,637631E+1	2,740625E+3	4,440985E+1	2,740625E+3	4,364102E+1	2,740625E+3	4,499088E+1	2,740625E+3	4,710205E+1	2,740625E+3	4,237754E+1	2,740625E+3	4,439884E+1	2,740625E+3	4,473105E+1	2,740625E+3	4,599402E+1	2,740625E+3	4,634189E+1
2,742187E+3	4,220215E+1	2,742187E+3	4,252435E+1	2,742187E+3	4,295820E+1	2,742187E+3	4,394012E+1	2,742187E+3	4,649992E+1	2,742187E+3	4,607262E+1	2,742187E+3	4,142508E+1	2,742187E+3	4,469907E+1	2,742187E+3	4,507938E+1	2,742187E+3	4,901216E+1	2,742187E+3	5,048499E+1	2,742187E+3	5,356288E+1	2,742187E+3	4,294372E+1	2,742187E+3	4,350919E+1	2,742187E+3	4,662858E+1	2,742187E+3	4,477070E+1	2,742187E+3	4,245065E+1	2,742187E+3	4,474555E+1	2,742187E+3	4,651313E+1	2,742187E+3	4,249854E+1	2,742187E+3	4,431542E+1	2,742187E+3	4,491724E+1	2,742187E+3	4,508873E+1	2,742187E+3	4,602392E+1
2,743750E+3	4,168336E+1	2,743750E+3	4,125332E+1	2,743750E+3	4,274894E+1	2,743750E+3	4,383879E+1	2,743750E+3	4,468305E+1	2,743750E+3	4,553761E+1	2,743750E+3	4,162286E+1	2,743750E+3	4,416855E+1	2,743750E+3	4,434890E+1	2,743750E+3	5,002392E+1	2,743750E+3	4,923878E+1	2,743750E+3	5,315272E+1	2,743750E+3	4,243720E+1	2,743750E+3	4,377099E+1	2,743750E+3	4,691236E+1	2,743750E+3	4,436193E+1	2,743750E+3	4,103126E+1	2,743750E+3	4,503976E+1	2,743750E+3	4,679958E+1	2,743750E+3	4,219094E+1	2,743750E+3	4,365379E+1	2,743750E+3	4,592617E+1	2,743750E+3	4,548450E+1	2,743750E+3	4,712669E+1
2,745312E+3	4,255167E+1	2,745312E+3	4,181677E+1	2,745312E+3	4,315906E+1	2,745312E+3	4,372654E+1	2,745312E+3	4,489941E+1	2,745312E+3	4,573827E+1	2,745312E+3	4,136000E+1	2,745312E+3	4,327926E+1	2,745312E+3	4,345498E+1	2,745312E+3	4,871585E+1	2,745312E+3	4,912703E+1	2,745312E+3	5,263605E+1	2,745312E+3	3,948070E+1	2,745312E+3	4,339369E+1	2,745312E+3	4,481029E+1	2,745312E+3	4,316094E+1	2,745312E+3	4,153817E+1	2,745312E+3	4,451626E+1	2,745312E+3	4,628139E+1	2,745312E+3	4,058580E+1	2,745312E+3	4,443629E+1	2,745312E+3	4,413071E+1	2,745312E+3	4,529015E+1	2,745312E+3	4,684773E+1
2,746875E+3	4,239571E+1	2,746875E+3	4,145723E+1	2,746875E+3	4,352084E+1	2,746875E+3	4,349340E+1	2,746875E+3	4,450452E+1	2,746875E+3	4,512522E+1	2,746875E+3	4,053550E+1	2,746875E+3	4,319317E+1	2,746875E+3	4,350978E+1	2,746875E+3	4,836800E+1	2,746875E+3	4,953080E+1	2,746875E+3	5,195936E+1	2,746875E+3	4,156680E+1	2,746875E+3	4,238284E+1	2,746875E+3	4,499746E+1	2,746875E+3	4,296266E+1	2,746875E+3	4,079794E+1	2,746875E+3	4,440826E+1	2,746875E+3	4,635782E+1	2,746875E+3	4,137650E+1	2,746875E+3	4,391749E+1	2,746875E+3	4,445418E+1	2,746875E+3	4,510467E+1	2,746875E+3	4,690046E+1
2,748437E+3	4,093822E+1	2,748437E+3	4,055843E+1	2,748437E+3	4,376859E+1	2,748437E+3	4,379192E+1	2,748437E+3	4,503235E+1	2,748437E+3	4,512831E+1	2,748437E+3	4,095446E+1	2,748437E+3	4,365748E+1	2,748437E+3	4,525902E+1	2,748437E+3	4,844939E+1	2,748437E+3	4,954843E+1	2,748437E+3	5,110437E+1	2,748437E+3	4,223238E+1	2,748437E+3	4,277415E+1	2,748437E+3	4,622452E+1	2,748437E+3	4,312325E+1	2,748437E+3	4,101032E+1	2,748437E+3	4,453845E+1	2,748437E+3	4,575157E+1	2,748437E+3	4,133341E+1	2,748437E+3	4,341182E+1	2,748437E+3	4,481869E+1	2,748437E+3	4,532153E+1	2,748437E+3	4,692888E+1
2,750000E+3	4,033450E+1	2,750000E+3	3,967681E+1	2,750000E+3	4,220159E+1	2,750000E+3	4,336502E+1	2,750000E+3	4,365706E+1	2,750000E+3	4,493830E+1	2,750000E+3	4,169059E+1	2,750000E+3	4,408358E+1	2,750000E+3	4,481080E+1	2,750000E+3	4,785791E+1	2,750000E+3	4,933231E+1	2,750000E+3	5,140362E+1	2,750000E+3	4,111149E+1	2,750000E+3	4,195576E+1	2,750000E+3	4,547414E+1	2,750000E+3	4,378994E+1	2,750000E+3	4,097171E+1	2,750000E+3	4,446932E+1	2,750000E+3	4,541544E+1	2,750000E+3	4,003920E+1	2,750000E+3	4,342112E+1	2,750000E+3	4,486029E+1	2,750000E+3	4,418401E+1	2,750000E+3	4,739941E+1
2,751562E+3	4,105490E+1	2,751562E+3	4,022093E+1	2,751562E+3	4,120460E+1	2,751562E+3	4,246320E+1	2,751562E+3	4,369025E+1	2,751562E+3	4,507881E+1	2,751562E+3	4,060400E+1	2,751562E+3	4,331406E+1	2,751562E+3	4,358881E+1	2,751562E+3	4,856964E+1	2,751562E+3	4,706348E+1	2,751562E+3	5,163222E+1	2,751562E+3	4,141531E+1	2,751562E+3	4,250243E+1	2,751562E+3	4,530424E+1	2,751562E+3	4,403781E+1	2,751562E+3	4,196483E+1	2,751562E+3	4,427241E+1	2,751562E+3	4,499824E+1	2,751562E+3	3,955828E+1	2,751562E+3	4,261103E+1	2,751562E+3	4,492271E+1	2,751562E+3	4,471689E+1	2,751562E+3	4,627600E+1
2,753125E+3	4,005405E+1	2,753125E+3	4,121784E+1	2,753125E+3	4,113730E+1	2,753125E+3	4,210532E+1	2,753125E+3	4,361794E+1	2,753125E+3	4,493041E+1	2,753125E+3	3,949160E+1	2,753125E+3	4,260545E+1	2,753125E+3	4,283691E+1	2,753125E+3	4,843813E+1	2,753125E+3	4,758215E+1	2,753125E+3	4,970744E+1	2,753125E+3	4,137763E+1	2,753125E+3	4,250437E+1	2,753125E+3	4,554388E+1	2,753125E+3	4,331518E+1	2,753125E+3	4,028165E+1	2,753125E+3	4,405046E+1	2,753125E+3	4,470970E+1	2,753125E+3	3,849007E+1	2,753125E+3	4,261313E+1	2,753125E+3	4,484150E+1	2,753125E+3	4,609268E+1	2,753125E+3	4,663972E+1
2,754687E+3	4,006960E+1	2,754687E+3	4,105222E+1	2,754687E+3	4,112376E+1	2,754687E+3	4,235397E+1	2,754687E+3	4,310979E+1	2,754687E+3	4,376264E+1	2,754687E+3	3,861003E+1	2,754687E+3	4,156492E+1	2,754687E+3	4,293447E+1	2,754687E+3	4,714540E+1	2,754687E+3	4,729580E+1	2,754687E+3	5,019659E+1	2,754687E+3	4,081118E+1	2,754687E+3	4,257146E+1	2,754687E+3	4,446597E+1	2,754687E+3	4,389792E+1	2,754687E+3	4,035517E+1	2,754687E+3	4,379362E+1	2,754687E+3	4,518741E+1	2,754687E+3	3,821467E+1	2,754687E+3	4,326182E+1	2,754687E+3	4,543899E+1	2,754687E+3	4,582703E+1	2,754687E+3	4,610236E+1
2,756250E+3	3,946438E+1	2,756250E+3	3,999040E+1	2,756250E+3	4,077794E+1	2,756250E+3	4,273799E+1	2,756250E+3	4,239641E+1	2,756250E+3	4,401041E+1	2,756250E+3	3,987688E+1	2,756250E+3	4,110379E+1	2,756250E+3	4,378661E+1	2,756250E+3	4,689019E+1	2,756250E+3	4,697554E+1	2,756250E+3	5,086450E+1	2,756250E+3	4,054757E+1	2,756250E+3	4,188863E+1	2,756250E+3	4,483309E+1	2,756250E+3	4,268329E+1	2,756250E+3	4,078539E+1	2,756250E+3	4,270806E+1	2,756250E+3	4,434101E+1	2,756250E+3	3,872463E+1	2,756250E+3	4,348183E+1	2,756250E+3	4,331135E+1	2,756250E+3	4,697846E+1	2,756250E+3	4,697694E+1
2,757812E+3	3,980444E+1	2,757812E+3	3,906460E+1	2,757812E+3	3,949202E+1	2,757812E+3	4,174097E+1	2,757812E+3	4,296409E+1	2,757812E+3	4,421485E+1	2,757812E+3	3,857381E+1	2,757812E+3	4,253915E+1	2,757812E+3	4,247264E+1	2,757812E+3	4,497420E+1	2,757812E+3	4,588145E+1	2,757812E+3	5,040637E+1	2,757812E+3	4,035314E+1	2,757812E+3	4,102282E+1	2,757812E+3	4,453357E+1	2,757812E+3	4,093057E+1	2,757812E+3	4,015027E+1	2,757812E+3	4,110646E+1	2,757812E+3	4,476638E+1	2,757812E+3	3,919575E+1	2,757812E+3	4,359993E+1	2,757812E+3	4,446403E+1	2,757812E+3	4,679634E+1	2,757812E+3	4,620988E+1
2,759375E+3	3,933506E+1	2,759375E+3	3,892062E+1	2,759375E+3	3,985237E+1	2,759375E+3	4,143476E+1	2,759375E+3	4,268216E+1	2,759375E+3	4,357864E+1	2,759375E+3	3,803822E+1	2,759375E+3	4,231340E+1	2,759375E+3	4,118853E+1	2,759375E+3	4,527417E+1	2,759375E+3	4,541777E+1	2,759375E+3	5,045294E+1	2,759375E+3	3,858287E+1	2,759375E+3	4,102922E+1	2,759375E+3	4,420890E+1	2,759375E+3	4,126173E+1	2,759375E+3	4,027940E+1	2,759375E+3	4,104448E+1	2,759375E+3	4,378951E+1	2,759375E+3	3,774574E+1	2,759375E+3	4,295200E+1	2,759375E+3	4,522844E+1	2,759375E+3	4,685216E+1	2,759375E+3	4,710424E+1
2,760937E+3	3,901493E+1	2,760937E+3	3,970677E+1	2,760937E+3	4,061491E+1	2,760937E+3	4,129256E+1	2,760937E+3	4,229854E+1	2,760937E+3	4,371821E+1	2,760937E+3	3,812924E+1	2,760937E+3	4,108775E+1	2,760937E+3	4,171339E+1	2,760937E+3	4,506921E+1	2,760937E+3	4,585173E+1	2,760937E+3	5,109220E+1	2,760937E+3	3,973207E+1	2,760937E+3	4,117226E+1	2,760937E+3	4,392467E+1	2,760937E+3	4,144622E+1	2,760937E+3	3,978939E+1	2,760937E+3	4,182766E+1	2,760937E+3	4,377707E+1	2,760937E+3	3,712203E+1	2,760937E+3	4,202297E+1	2,760937E+3	4,542931E+1	2,760937E+3	4,661746E+1	2,760937E+3	4,842396E+1
2,762500E+3	3,798928E+1	2,762500E+3	4,048889E+1	2,762500E+3	4,039849E+1	2,762500E+3	4,078426E+1	2,762500E+3	4,253185E+1	2,762500E+3	4,282085E+1	2,762500E+3	3,868903E+1	2,762500E+3	4,044280E+1	2,762500E+3	4,137172E+1	2,762500E+3	4,439421E+1	2,762500E+3	4,620729E+1	2,762500E+3	4,962479E+1	2,762500E+3	3,974618E+1	2,762500E+3	4,062601E+1	2,762500E+3	4,306326E+1	2,762500E+3	4,221926E+1	2,762500E+3	3,795129E+1	2,762500E+3	4,221589E+1	2,762500E+3	4,390253E+1	2,762500E+3	3,876062E+1	2,762500E+3	4,138240E+1	2,762500E+3	4,485306E+1	2,762500E+3	4,668152E+1	2,762500E+3	4,810103E+1
2,764062E+3	3,714960E+1	2,764062E+3	3,865681E+1	2,764062E+3	3,927494E+1	2,764062E+3	4,056751E+1	2,764062E+3	4,132473E+1	2,764062E+3	4,201660E+1	2,764062E+3	3,876549E+1	2,764062E+3	4,135620E+1	2,764062E+3	4,135452E+1	2,764062E+3	4,411630E+1	2,764062E+3	4,642101E+1	2,764062E+3	4,796268E+1	2,764062E+3	3,880692E+1	2,764062E+3	4,010444E+1	2,764062E+3	4,230512E+1	2,764062E+3	4,049014E+1	2,764062E+3	3,838911E+1	2,764062E+3	4,148981E+1	2,764062E+3	4,394408E+1	2,764062E+3	3,718713E+1	2,764062E+3	4,165494E+1	2,764062E+3	4,548098E+1	2,764062E+3	4,621019E+1	2,764062E+3	4,748934E+1
2,765625E+3	3,734669E+1	2,765625E+3	3,722991E+1	2,765625E+3	3,779757E+1	2,765625E+3	3,974848E+1	2,765625E+3	4,141604E+1	2,765625E+3	4,365793E+1	2,765625E+3	3,745089E+1	2,765625E+3	4,086606E+1	2,765625E+3	4,098259E+1	2,765625E+3	4,424524E+1	2,765625E+3	4,683853E+1	2,765625E+3	4,834931E+1	2,765625E+3	3,928624E+1	2,765625E+3	3,945330E+1	2,765625E+3	4,320003E+1	2,765625E+3	3,974474E+1	2,765625E+3	3,893086E+1	2,765625E+3	4,201750E+1	2,765625E+3	4,300112E+1	2,765625E+3	3,651956E+1	2,765625E+3	4,211215E+1	2,765625E+3	4,677608E+1	2,765625E+3	4,630073E+1	2,765625E+3	4,608559E+1
2,767187E+3	3,808178E+1	2,767187E+3	3,751723E+1	2,767187E+3	3,800531E+1	2,767187E+3	3,964069E+1	2,767187E+3	4,179705E+1	2,767187E+3	4,308346E+1	2,767187E+3	3,725872E+1	2,767187E+3	4,040654E+1	2,767187E+3	4,118316E+1	2,767187E+3	4,514782E+1	2,767187E+3	4,587938E+1	2,767187E+3	4,855081E+1	2,767187E+3	3,850225E+1	2,767187E+3	4,029473E+1	2,767187E+3	4,245107E+1	2,767187E+3	4,000574E+1	2,767187E+3	3,851391E+1	2,767187E+3	4,301030E+1	2,767187E+3	4,277814E+1	2,767187E+3	3,697116E+1	2,767187E+3	4,151797E+1	2,767187E+3	4,630690E+1	2,767187E+3	4,625002E+1	2,767187E+3	4,777631E+1
2,768750E+3	3,714888E+1	2,768750E+3	3,706217E+1	2,768750E+3	3,835578E+1	2,768750E+3	3,969457E+1	2,768750E+3	4,081250E+1	2,768750E+3	4,230440E+1	2,768750E+3	3,649828E+1	2,768750E+3	4,081511E+1	2,768750E+3	4,026909E+1	2,768750E+3	4,462989E+1	2,768750E+3	4,555473E+1	2,768750E+3	4,819283E+1	2,768750E+3	3,799739E+1	2,768750E+3	3,984882E+1	2,768750E+3	4,132957E+1	2,768750E+3	3,955253E+1	2,768750E+3	3,735022E+1	2,768750E+3	4,167969E+1	2,768750E+3	4,222383E+1	2,768750E+3	3,777467E+1	2,768750E+3	4,017950E+1	2,768750E+3	4,620978E+1	2,768750E+3	4,595716E+1	2,768750E+3	4,821011E+1
2,770312E+3	3,655110E+1	2,770312E+3	3,573777E+1	2,770312E+3	3,946131E+1	2,770312E+3	3,916857E+1	2,770312E+3	4,064646E+1	2,770312E+3	4,281902E+1	2,770312E+3	3,721521E+1	2,770312E+3	4,038666E+1	2,770312E+3	3,911746E+1	2,770312E+3	4,416966E+1	2,770312E+3	4,566339E+1	2,770312E+3	4,756454E+1	2,770312E+3	3,796595E+1	2,770312E+3	3,927405E+1	2,770312E+3	4,075661E+1	2,770312E+3	3,934863E+1	2,770312E+3	3,799042E+1	2,770312E+3	4,161465E+1	2,770312E+3	4,134455E+1	2,770312E+3	3,684503E+1	2,770312E+3	3,972687E+1	2,770312E+3	4,428396E+1	2,770312E+3	4,511390E+1	2,770312E+3	4,637744E+1
2,771875E+3	3,673157E+1	2,771875E+3	3,578772E+1	2,771875E+3	3,840183E+1	2,771875E+3	3,951904E+1	2,771875E+3	4,049105E+1	2,771875E+3	4,201004E+1	2,771875E+3	3,712993E+1	2,771875E+3	3,918079E+1	2,771875E+3	4,029218E+1	2,771875E+3	4,281716E+1	2,771875E+3	4,493865E+1	2,771875E+3	4,744181E+1	2,771875E+3	3,686910E+1	2,771875E+3	3,940335E+1	2,771875E+3	4,048735E+1	2,771875E+3	3,947627E+1	2,771875E+3	3,852724E+1	2,771875E+3	4,020255E+1	2,771875E+3	4,219390E+1	2,771875E+3	3,584296E+1	2,771875E+3	4,075255E+1	2,771875E+3	4,509323E+1	2,771875E+3	4,447485E+1	2,771875E+3	4,636212E+1
2,773437E+3	3,611415E+1	2,773437E+3	3,669749E+1	2,773437E+3	3,832342E+1	2,773437E+3	3,934044E+1	2,773437E+3	4,073201E+1	2,773437E+3	4,088535E+1	2,773437E+3	3,622055E+1	2,773437E+3	3,832628E+1	2,773437E+3	4,022224E+1	2,773437E+3	4,299954E+1	2,773437E+3	4,578984E+1	2,773437E+3	4,783768E+1	2,773437E+3	3,669056E+1	2,773437E+3	3,979730E+1	2,773437E+3	4,208054E+1	2,773437E+3	3,917636E+1	2,773437E+3	3,748500E+1	2,773437E+3	4,039413E+1	2,773437E+3	4,147735E+1	2,773437E+3	3,516483E+1	2,773437E+3	4,072371E+1	2,773437E+3	4,596650E+1	2,773437E+3	4,599994E+1	2,773437E+3	4,707602E+1
2,775000E+3	3,569725E+1	2,775000E+3	3,567672E+1	2,775000E+3	3,750811E+1	2,775000E+3	3,830451E+1	2,775000E+3	3,932207E+1	2,775000E+3	4,122692E+1	2,775000E+3	3,568209E+1	2,775000E+3	3,904751E+1	2,775000E+3	3,913364E+1	2,775000E+3	4,369451E+1	2,775000E+3	4,520658E+1	2,775000E+3	4,851508E+1	2,775000E+3	3,600032E+1	2,775000E+3	4,110786E+1	2,775000E+3	4,212829E+1	2,775000E+3	3,942665E+1	2,775000E+3	3,719843E+1	2,775000E+3	4,030033E+1	2,775000E+3	4,157981E+1	2,775000E+3	3,526443E+1	2,775000E+3	3,906031E+1	2,775000E+3	4,623176E+1	2,775000E+3	4,739262E+1	2,775000E+3	4,796037E+1
2,776562E+3	3,594033E+1	2,776562E+3	3,436557E+1	2,776562E+3	3,765116E+1	2,776562E+3	3,888789E+1	2,776562E+3	3,918306E+1	2,776562E+3	4,065563E+1	2,776562E+3	3,585041E+1	2,776562E+3	3,998563E+1	2,776562E+3	3,866404E+1	2,776562E+3	4,447552E+1	2,776562E+3	4,305210E+1	2,776562E+3	4,627988E+1	2,776562E+3	3,650661E+1	2,776562E+3	3,963116E+1	2,776562E+3	4,200367E+1	2,776562E+3	3,841984E+1	2,776562E+3	3,682434E+1	2,776562E+3	4,028924E+1	2,776562E+3	4,183231E+1	2,776562E+3	3,503398E+1	2,776562E+3	3,929241E+1	2,776562E+3	4,653140E+1	2,776562E+3	4,759538E+1	2,776562E+3	4,816638E+1
2,778125E+3	3,566548E+1	2,778125E+3	3,411325E+1	2,778125E+3	3,690795E+1	2,778125E+3	3,860005E+1	2,778125E+3	4,012630E+1	2,778125E+3	3,970811E+1	2,778125E+3	3,605273E+1	2,778125E+3	3,871243E+1	2,778125E+3	3,870329E+1	2,778125E+3	4,365975E+1	2,778125E+3	4,293577E+1	2,778125E+3	4,642436E+1	2,778125E+3	3,657341E+1	2,778125E+3	3,902122E+1	2,778125E+3	4,101187E+1	2,778125E+3	3,717736E+1	2,778125E+3	3,632186E+1	2,778125E+3	3,875430E+1	2,778125E+3	4,181512E+1	2,778125E+3	3,572749E+1	2,778125E+3	3,978501E+1	2,778125E+3	4,580657E+1	2,778125E+3	4,734687E+1	2,778125E+3	4,746268E+1
2,779687E+3	3,474790E+1	2,779687E+3	3,548126E+1	2,779687E+3	3,681915E+1	2,779687E+3	3,870279E+1	2,779687E+3	4,022946E+1	2,779687E+3	4,017718E+1	2,779687E+3	3,499512E+1	2,779687E+3	3,889265E+1	2,779687E+3	3,966053E+1	2,779687E+3	4,288479E+1	2,779687E+3	4,281478E+1	2,779687E+3	4,676983E+1	2,779687E+3	3,679535E+1	2,779687E+3	3,854335E+1	2,779687E+3	4,131094E+1	2,779687E+3	3,726903E+1	2,779687E+3	3,601641E+1	2,779687E+3	3,904039E+1	2,779687E+3	4,168596E+1	2,779687E+3	3,576485E+1	2,779687E+3	3,811337E+1	2,779687E+3	4,662577E+1	2,779687E+3	4,759164E+1	2,779687E+3	4,779755E+1
2,781250E+3	3,468063E+1	2,781250E+3	3,503174E+1	2,781250E+3	3,665841E+1	2,781250E+3	3,868147E+1	2,781250E+3	3,796851E+1	2,781250E+3	3,967766E+1	2,781250E+3	3,359017E+1	2,781250E+3	3,985746E+1	2,781250E+3	3,800016E+1	2,781250E+3	4,228210E+1	2,781250E+3	4,327033E+1	2,781250E+3	4,754352E+1	2,781250E+3	3,600430E+1	2,781250E+3	3,819919E+1	2,781250E+3	4,094237E+1	2,781250E+3	3,848714E+1	2,781250E+3	3,516784E+1	2,781250E+3	4,008964E+1	2,781250E+3	4,122757E+1	2,781250E+3	3,543006E+1	2,781250E+3	3,795254E+1	2,781250E+3	4,709164E+1	2,781250E+3	4,814407E+1	2,781250E+3	4,811311E+1
2,782812E+3	3,416487E+1	2,782812E+3	3,440485E+1	2,782812E+3	3,636362E+1	2,782812E+3	3,813372E+1	2,782812E+3	3,787757E+1	2,782812E+3	4,045557E+1	2,782812E+3	3,340643E+1	2,782812E+3	3,944739E+1	2,782812E+3	3,826674E+1	2,782812E+3	4,280578E+1	2,782812E+3	4,387294E+1	2,782812E+3	4,742935E+1	2,782812E+3	3,543514E+1	2,782812E+3	3,843332E+1	2,782812E+3	4,080900E+1	2,782812E+3	3,826420E+1	2,782812E+3	3,573435E+1	2,782812E+3	3,853279E+1	2,782812E+3	3,948148E+1	2,782812E+3	3,412247E+1	2,782812E+3	3,870592E+1	2,782812E+3	4,586377E+1	2,782812E+3	4,757403E+1	2,782812E+3	4,788270E+1
