Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
4,292187E+3	1,081201E-1	4,292187E+3	1,146811E+0
4,293750E+3	1,102790E-1	4,293750E+3	1,159914E+0
4,295312E+3	1,120295E-1	4,295312E+3	1,167058E+0
4,296875E+3	1,138265E-1	4,296875E+3	1,175227E+0
4,298437E+3	1,151603E-1	4,298437E+3	1,178239E+0
4,300000E+3	1,165288E-1	4,300000E+3	1,181991E+0
4,301562E+3	1,174955E-1	4,301562E+3	1,185685E+0
4,303125E+3	1,184766E-1	4,303125E+3	1,190126E+0
4,304687E+3	1,194881E-1	4,304687E+3	1,194326E+0
4,306250E+3	1,205145E-1	4,306250E+3	1,199275E+0
4,307812E+3	1,218005E-1	4,307812E+3	1,208195E+0
4,309375E+3	1,230957E-1	4,309375E+3	1,218109E+0
4,310937E+3	1,246097E-1	4,310937E+3	1,229680E+0
4,312500E+3	1,261350E-1	4,312500E+3	1,242386E+0
4,314062E+3	1,277253E-1	4,314062E+3	1,252907E+0
4,315625E+3	1,293377E-1	4,315625E+3	1,264451E+0
4,317187E+3	1,316152E-1	4,317187E+3	1,275108E+0
4,318750E+3	1,339558E-1	4,318750E+3	1,286759E+0
4,320312E+3	1,363978E-1	4,320312E+3	1,298596E+0
4,321875E+3	1,389073E-1	4,321875E+3	1,311461E+0
4,323437E+3	1,404917E-1	4,323437E+3	1,322368E+0
