Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
2,509375E+3	6,755590E+1	2,509375E+3	7,596034E+1	2,509375E+3	8,564201E+1	2,509375E+3	9,709406E+1
2,510937E+3	6,713884E+1	2,510937E+3	7,646852E+1	2,510937E+3	8,735582E+1	2,510937E+3	9,883235E+1
2,512500E+3	6,762547E+1	2,512500E+3	7,648400E+1	2,512500E+3	8,810153E+1	2,512500E+3	9,825882E+1
2,514062E+3	6,775631E+1	2,514062E+3	7,722759E+1	2,514062E+3	8,815304E+1	2,514062E+3	9,731344E+1
2,515625E+3	6,827118E+1	2,515625E+3	7,807162E+1	2,515625E+3	8,784095E+1	2,515625E+3	9,667595E+1
2,517187E+3	7,093252E+1	2,517187E+3	7,827571E+1	2,517187E+3	8,716684E+1	2,517187E+3	9,708910E+1
2,518750E+3	7,577660E+1	2,518750E+3	7,858014E+1	2,518750E+3	8,760438E+1	2,518750E+3	9,667655E+1
2,520312E+3	7,503293E+1	2,520312E+3	8,011089E+1	2,520312E+3	8,822094E+1	2,520312E+3	9,817235E+1
2,521875E+3	6,992549E+1	2,521875E+3	7,920718E+1	2,521875E+3	8,825834E+1	2,521875E+3	9,859515E+1
2,523437E+3	6,767648E+1	2,523437E+3	7,869207E+1	2,523437E+3	8,850161E+1	2,523437E+3	9,912036E+1
2,525000E+3	6,844950E+1	2,525000E+3	7,803175E+1	2,525000E+3	8,855604E+1	2,525000E+3	9,968818E+1
2,526562E+3	6,798592E+1	2,526562E+3	7,865000E+1	2,526562E+3	8,795860E+1	2,526562E+3	9,870083E+1
2,528125E+3	6,836136E+1	2,528125E+3	7,865888E+1	2,528125E+3	8,765964E+1	2,528125E+3	9,877004E+1
2,529687E+3	6,766419E+1	2,529687E+3	7,850667E+1	2,529687E+3	8,759050E+1	2,529687E+3	9,814386E+1
2,531250E+3	6,676260E+1	2,531250E+3	7,793326E+1	2,531250E+3	8,762094E+1	2,531250E+3	9,750764E+1
2,532812E+3	6,658855E+1	2,532812E+3	7,736070E+1	2,532812E+3	8,798533E+1	2,532812E+3	9,817167E+1
2,534375E+3	6,708448E+1	2,534375E+3	7,765407E+1	2,534375E+3	8,857285E+1	2,534375E+3	9,864786E+1
2,535937E+3	6,716537E+1	2,535937E+3	7,819354E+1	2,535937E+3	8,820632E+1	2,535937E+3	9,812149E+1
2,537500E+3	6,744169E+1	2,537500E+3	7,737030E+1	2,537500E+3	8,771707E+1	2,537500E+3	9,808029E+1
2,539062E+3	6,764521E+1	2,539062E+3	7,702681E+1	2,539062E+3	8,704551E+1	2,539062E+3	9,747085E+1
2,540625E+3	6,780561E+1	2,540625E+3	7,573609E+1	2,540625E+3	8,677937E+1	2,540625E+3	9,730769E+1
2,542187E+3	6,754198E+1	2,542187E+3	7,598351E+1	2,542187E+3	8,747267E+1	2,542187E+3	9,676510E+1
2,543750E+3	6,728195E+1	2,543750E+3	7,599600E+1	2,543750E+3	8,713178E+1	2,543750E+3	9,680918E+1
2,545312E+3	6,707814E+1	2,545312E+3	7,664279E+1	2,545312E+3	8,741282E+1	2,545312E+3	9,714070E+1
2,546875E+3	6,621392E+1	2,546875E+3	7,569740E+1	2,546875E+3	8,633250E+1	2,546875E+3	9,691953E+1
2,548437E+3	6,668943E+1	2,548437E+3	7,606803E+1	2,548437E+3	8,646287E+1	2,548437E+3	9,740132E+1
2,550000E+3	6,799079E+1	2,550000E+3	7,703156E+1	2,550000E+3	8,615000E+1	2,550000E+3	9,673526E+1
2,551562E+3	6,674323E+1	2,551562E+3	7,635779E+1	2,551562E+3	8,618061E+1	2,551562E+3	9,686866E+1
2,553125E+3	6,643227E+1	2,553125E+3	7,706313E+1	2,553125E+3	8,682897E+1	2,553125E+3	9,618995E+1
2,554687E+3	6,629305E+1	2,554687E+3	7,612125E+1	2,554687E+3	8,741829E+1	2,554687E+3	9,595646E+1
2,556250E+3	6,617360E+1	2,556250E+3	7,585718E+1	2,556250E+3	8,706354E+1	2,556250E+3	9,612545E+1
2,557812E+3	6,654938E+1	2,557812E+3	7,710369E+1	2,557812E+3	8,657246E+1	2,557812E+3	9,746427E+1
2,559375E+3	6,712768E+1	2,559375E+3	7,753138E+1	2,559375E+3	8,642313E+1	2,559375E+3	9,721269E+1
2,560937E+3	6,697309E+1	2,560937E+3	7,743580E+1	2,560937E+3	8,619274E+1	2,560937E+3	9,689438E+1
2,562500E+3	6,695647E+1	2,562500E+3	7,742364E+1	2,562500E+3	8,519053E+1	2,562500E+3	9,671990E+1
2,564062E+3	6,647363E+1	2,564062E+3	7,698328E+1	2,564062E+3	8,558735E+1	2,564062E+3	9,793657E+1
2,565625E+3	6,728636E+1	2,565625E+3	7,794150E+1	2,565625E+3	8,641405E+1	2,565625E+3	9,656615E+1
2,567187E+3	6,684708E+1	2,567187E+3	7,786496E+1	2,567187E+3	8,775453E+1	2,567187E+3	9,741919E+1
2,568750E+3	6,591170E+1	2,568750E+3	7,615280E+1	2,568750E+3	8,762339E+1	2,568750E+3	9,698120E+1
2,570312E+3	6,603936E+1	2,570312E+3	7,689671E+1	2,570312E+3	8,706216E+1	2,570312E+3	9,636884E+1
2,571875E+3	6,615863E+1	2,571875E+3	7,660861E+1	2,571875E+3	8,688032E+1	2,571875E+3	9,746254E+1
2,573437E+3	6,734202E+1	2,573437E+3	7,678350E+1	2,573437E+3	8,679169E+1	2,573437E+3	9,787252E+1
2,575000E+3	6,730262E+1	2,575000E+3	7,645545E+1	2,575000E+3	8,808808E+1	2,575000E+3	9,830503E+1
2,576562E+3	7,014634E+1	2,576562E+3	7,632374E+1	2,576562E+3	8,723324E+1	2,576562E+3	9,748276E+1
2,578125E+3	7,816588E+1	2,578125E+3	7,744932E+1	2,578125E+3	8,635748E+1	2,578125E+3	9,712280E+1
2,579687E+3	7,995592E+1	2,579687E+3	8,263158E+1	2,579687E+3	8,618151E+1	2,579687E+3	9,721336E+1
2,581250E+3	7,414417E+1	2,581250E+3	8,156047E+1	2,581250E+3	8,600248E+1	2,581250E+3	9,778488E+1
2,582812E+3	6,677035E+1	2,582812E+3	7,773404E+1	2,582812E+3	8,702391E+1	2,582812E+3	9,714846E+1
2,584375E+3	6,695569E+1	2,584375E+3	7,762201E+1	2,584375E+3	8,693655E+1	2,584375E+3	9,682433E+1
2,585937E+3	6,735972E+1	2,585937E+3	7,701872E+1	2,585937E+3	8,678975E+1	2,585937E+3	9,690237E+1
2,587500E+3	6,657901E+1	2,587500E+3	7,658374E+1	2,587500E+3	8,628079E+1	2,587500E+3	9,539952E+1
2,589062E+3	6,737267E+1	2,589062E+3	7,600163E+1	2,589062E+3	8,638787E+1	2,589062E+3	9,737719E+1
2,590625E+3	6,657356E+1	2,590625E+3	7,612862E+1	2,590625E+3	8,722949E+1	2,590625E+3	9,757528E+1
2,592187E+3	6,619914E+1	2,592187E+3	7,592659E+1	2,592187E+3	8,683486E+1	2,592187E+3	9,672947E+1
2,593750E+3	6,646875E+1	2,593750E+3	7,702027E+1	2,593750E+3	8,639732E+1	2,593750E+3	9,587225E+1
2,595312E+3	6,631079E+1	2,595312E+3	7,667679E+1	2,595312E+3	8,579243E+1	2,595312E+3	9,562911E+1
2,596875E+3	6,715160E+1	2,596875E+3	7,618368E+1	2,596875E+3	8,585123E+1	2,596875E+3	9,712516E+1
2,598437E+3	6,628551E+1	2,598437E+3	7,596252E+1	2,598437E+3	8,703551E+1	2,598437E+3	9,672890E+1
2,600000E+3	6,603017E+1	2,600000E+3	7,434443E+1	2,600000E+3	8,624024E+1	2,600000E+3	9,665534E+1
2,601562E+3	6,527794E+1	2,601562E+3	7,590293E+1	2,601562E+3	8,602564E+1	2,601562E+3	9,630290E+1
2,603125E+3	6,600699E+1	2,603125E+3	7,665858E+1	2,603125E+3	8,654082E+1	2,603125E+3	9,703593E+1
2,604687E+3	6,638002E+1	2,604687E+3	7,644156E+1	2,604687E+3	8,620568E+1	2,604687E+3	9,746853E+1
2,606250E+3	6,590598E+1	2,606250E+3	7,625412E+1	2,606250E+3	8,626247E+1	2,606250E+3	9,764435E+1
2,607812E+3	6,648359E+1	2,607812E+3	7,580140E+1	2,607812E+3	8,745541E+1	2,607812E+3	9,693777E+1
2,609375E+3	6,678976E+1	2,609375E+3	7,599861E+1	2,609375E+3	8,779064E+1	2,609375E+3	9,572815E+1
2,610937E+3	6,717470E+1	2,610937E+3	7,584345E+1	2,610937E+3	8,784163E+1	2,610937E+3	9,564906E+1
2,612500E+3	6,695765E+1	2,612500E+3	7,784341E+1	2,612500E+3	8,708210E+1	2,612500E+3	9,675301E+1
2,614062E+3	6,649870E+1	2,614062E+3	7,710951E+1	2,614062E+3	8,678796E+1	2,614062E+3	9,703766E+1
2,615625E+3	6,561729E+1	2,615625E+3	7,735615E+1	2,615625E+3	8,680572E+1	2,615625E+3	9,678489E+1
2,617187E+3	6,501388E+1	2,617187E+3	7,671605E+1	2,617187E+3	8,763190E+1	2,617187E+3	9,626448E+1
2,618750E+3	6,721741E+1	2,618750E+3	7,740848E+1	2,618750E+3	8,708440E+1	2,618750E+3	9,631095E+1
2,620312E+3	6,652756E+1	2,620312E+3	7,771475E+1	2,620312E+3	8,725076E+1	2,620312E+3	9,666444E+1
2,621875E+3	6,673678E+1	2,621875E+3	7,705624E+1	2,621875E+3	8,654593E+1	2,621875E+3	9,686728E+1
2,623437E+3	6,743404E+1	2,623437E+3	7,786303E+1	2,623437E+3	8,646338E+1	2,623437E+3	9,785366E+1
2,625000E+3	6,726682E+1	2,625000E+3	7,754133E+1	2,625000E+3	8,651447E+1	2,625000E+3	9,726871E+1
2,626562E+3	6,697550E+1	2,626562E+3	7,770169E+1	2,626562E+3	8,623652E+1	2,626562E+3	9,790026E+1
2,628125E+3	6,725382E+1	2,628125E+3	7,687884E+1	2,628125E+3	8,672800E+1	2,628125E+3	9,771314E+1
2,629687E+3	6,745316E+1	2,629687E+3	7,726587E+1	2,629687E+3	8,660854E+1	2,629687E+3	9,692938E+1
2,631250E+3	6,704691E+1	2,631250E+3	7,731786E+1	2,631250E+3	8,761778E+1	2,631250E+3	9,749108E+1
2,632812E+3	6,663381E+1	2,632812E+3	7,689093E+1	2,632812E+3	8,746405E+1	2,632812E+3	9,904711E+1
2,634375E+3	6,794355E+1	2,634375E+3	7,714032E+1	2,634375E+3	8,642697E+1	2,634375E+3	9,916971E+1
2,635937E+3	6,755654E+1	2,635937E+3	7,711083E+1	2,635937E+3	8,615408E+1	2,635937E+3	9,846351E+1
2,637500E+3	7,140440E+1	2,637500E+3	7,838205E+1	2,637500E+3	8,852917E+1	2,637500E+3	9,732475E+1
2,639062E+3	7,473122E+1	2,639062E+3	7,905101E+1	2,639062E+3	8,861215E+1	2,639062E+3	9,763780E+1
2,640625E+3	7,254056E+1	2,640625E+3	7,947307E+1	2,640625E+3	8,864118E+1	2,640625E+3	9,792788E+1
2,642187E+3	6,788739E+1	2,642187E+3	7,806983E+1	2,642187E+3	8,784697E+1	2,642187E+3	9,865422E+1
2,643750E+3	6,756614E+1	2,643750E+3	7,768963E+1	2,643750E+3	8,851115E+1	2,643750E+3	9,894325E+1
2,645312E+3	6,861267E+1	2,645312E+3	7,823305E+1	2,645312E+3	8,902894E+1	2,645312E+3	9,911905E+1
2,646875E+3	6,946540E+1	2,646875E+3	7,753631E+1	2,646875E+3	8,797608E+1	2,646875E+3	9,801355E+1
2,648437E+3	6,934972E+1	2,648437E+3	7,826529E+1	2,648437E+3	8,838249E+1	2,648437E+3	9,770756E+1
2,650000E+3	6,861268E+1	2,650000E+3	7,832410E+1	2,650000E+3	8,836630E+1	2,650000E+3	9,859696E+1
2,651562E+3	6,813114E+1	2,651562E+3	7,816133E+1	2,651562E+3	8,886435E+1	2,651562E+3	9,782550E+1
2,653125E+3	6,859737E+1	2,653125E+3	7,773137E+1	2,653125E+3	8,818239E+1	2,653125E+3	9,716409E+1
2,654687E+3	6,900988E+1	2,654687E+3	7,942865E+1	2,654687E+3	8,830770E+1	2,654687E+3	9,754520E+1
2,656250E+3	6,955698E+1	2,656250E+3	7,890791E+1	2,656250E+3	8,814412E+1	2,656250E+3	9,758216E+1
2,657812E+3	6,940432E+1	2,657812E+3	7,780938E+1	2,657812E+3	8,845427E+1	2,657812E+3	9,953640E+1
2,659375E+3	6,819420E+1	2,659375E+3	7,868884E+1	2,659375E+3	8,889591E+1	2,659375E+3	9,965680E+1
2,660937E+3	6,875475E+1	2,660937E+3	7,911460E+1	2,660937E+3	8,913381E+1	2,660937E+3	9,997840E+1
2,662500E+3	6,865889E+1	2,662500E+3	7,911875E+1	2,662500E+3	8,863413E+1	2,662500E+3	9,941741E+1
2,664062E+3	6,905637E+1	2,664062E+3	7,916471E+1	2,664062E+3	8,850965E+1	2,664062E+3	9,822364E+1
2,665625E+3	6,973788E+1	2,665625E+3	7,910819E+1	2,665625E+3	8,805651E+1	2,665625E+3	9,850698E+1
2,667187E+3	6,974310E+1	2,667187E+3	7,897438E+1	2,667187E+3	8,913147E+1	2,667187E+3	9,907224E+1
2,668750E+3	7,038644E+1	2,668750E+3	7,946048E+1	2,668750E+3	8,873168E+1	2,668750E+3	9,965139E+1
2,670312E+3	7,109693E+1	2,670312E+3	8,064328E+1	2,670312E+3	8,997331E+1	2,670312E+3	9,903037E+1
2,671875E+3	7,091333E+1	2,671875E+3	8,011867E+1	2,671875E+3	8,977793E+1	2,671875E+3	9,947327E+1
2,673437E+3	7,055026E+1	2,673437E+3	7,907993E+1	2,673437E+3	8,925357E+1	2,673437E+3	1,006050E+2
2,675000E+3	7,250423E+1	2,675000E+3	7,888873E+1	2,675000E+3	9,011513E+1	2,675000E+3	1,016459E+2
2,676562E+3	7,224787E+1	2,676562E+3	8,091577E+1	2,676562E+3	9,001480E+1	2,676562E+3	1,003294E+2
2,678125E+3	7,123481E+1	2,678125E+3	8,079200E+1	2,678125E+3	9,088538E+1	2,678125E+3	1,007552E+2
2,679687E+3	7,072043E+1	2,679687E+3	8,158497E+1	2,679687E+3	9,049807E+1	2,679687E+3	1,010561E+2
2,681250E+3	6,973343E+1	2,681250E+3	8,061241E+1	2,681250E+3	9,005521E+1	2,681250E+3	1,009958E+2
2,682812E+3	7,085660E+1	2,682812E+3	8,095190E+1	2,682812E+3	9,016331E+1	2,682812E+3	1,003258E+2
2,684375E+3	7,151292E+1	2,684375E+3	8,206791E+1	2,684375E+3	9,106064E+1	2,684375E+3	1,004294E+2
2,685937E+3	7,181501E+1	2,685937E+3	8,196452E+1	2,685937E+3	9,147112E+1	2,685937E+3	1,020085E+2
2,687500E+3	7,213505E+1	2,687500E+3	8,041430E+1	2,687500E+3	9,191152E+1	2,687500E+3	1,013271E+2
2,689062E+3	7,166882E+1	2,689062E+3	8,145982E+1	2,689062E+3	9,097094E+1	2,689062E+3	1,008619E+2
2,690625E+3	7,215169E+1	2,690625E+3	8,122540E+1	2,690625E+3	9,147091E+1	2,690625E+3	1,006813E+2
2,692187E+3	7,131229E+1	2,692187E+3	8,138064E+1	2,692187E+3	9,139505E+1	2,692187E+3	1,003005E+2
2,693750E+3	7,247447E+1	2,693750E+3	8,101265E+1	2,693750E+3	9,141764E+1	2,693750E+3	1,016542E+2
2,695312E+3	7,338421E+1	2,695312E+3	7,958091E+1	2,695312E+3	9,189166E+1	2,695312E+3	1,019305E+2
2,696875E+3	8,030184E+1	2,696875E+3	8,184706E+1	2,696875E+3	9,216928E+1	2,696875E+3	1,010647E+2
2,698437E+3	8,771792E+1	2,698437E+3	8,485702E+1	2,698437E+3	9,170794E+1	2,698437E+3	1,015404E+2
2,700000E+3	8,731749E+1	2,700000E+3	8,980382E+1	2,700000E+3	9,279966E+1	2,700000E+3	1,016902E+2
2,701562E+3	7,926355E+1	2,701562E+3	8,489076E+1	2,701562E+3	9,219658E+1	2,701562E+3	1,010973E+2
2,703125E+3	7,077653E+1	2,703125E+3	7,921564E+1	2,703125E+3	9,116972E+1	2,703125E+3	1,009808E+2
2,704687E+3	7,114665E+1	2,704687E+3	7,855708E+1	2,704687E+3	9,075858E+1	2,704687E+3	1,002808E+2
2,706250E+3	7,128599E+1	2,706250E+3	7,938239E+1	2,706250E+3	9,041921E+1	2,706250E+3	1,011094E+2
2,707812E+3	6,937588E+1	2,707812E+3	8,072824E+1	2,707812E+3	9,094205E+1	2,707812E+3	1,006875E+2
2,709375E+3	6,955610E+1	2,709375E+3	8,020936E+1	2,709375E+3	9,075037E+1	2,709375E+3	1,001648E+2
2,710937E+3	7,127528E+1	2,710937E+3	8,054906E+1	2,710937E+3	9,043869E+1	2,710937E+3	1,005099E+2
2,712500E+3	7,155567E+1	2,712500E+3	8,077639E+1	2,712500E+3	9,063931E+1	2,712500E+3	1,006865E+2
2,714062E+3	7,132276E+1	2,714062E+3	8,033034E+1	2,714062E+3	9,060490E+1	2,714062E+3	1,006382E+2
2,715625E+3	7,071734E+1	2,715625E+3	7,897721E+1	2,715625E+3	9,022883E+1	2,715625E+3	1,010853E+2
2,717187E+3	6,907067E+1	2,717187E+3	7,915250E+1	2,717187E+3	9,085944E+1	2,717187E+3	1,002318E+2
2,718750E+3	6,835486E+1	2,718750E+3	7,946555E+1	2,718750E+3	8,964960E+1	2,718750E+3	1,009510E+2
2,720312E+3	6,880510E+1	2,720312E+3	7,859671E+1	2,720312E+3	8,853497E+1	2,720312E+3	9,991054E+1
2,721875E+3	6,935072E+1	2,721875E+3	7,817105E+1	2,721875E+3	8,998752E+1	2,721875E+3	9,915202E+1
2,723437E+3	6,901393E+1	2,723437E+3	7,745703E+1	2,723437E+3	8,917622E+1	2,723437E+3	9,913774E+1
2,725000E+3	6,795219E+1	2,725000E+3	7,791246E+1	2,725000E+3	8,954688E+1	2,725000E+3	9,907639E+1
2,726562E+3	6,879990E+1	2,726562E+3	7,805761E+1	2,726562E+3	8,866367E+1	2,726562E+3	9,950183E+1
2,728125E+3	6,927573E+1	2,728125E+3	7,828915E+1	2,728125E+3	8,818573E+1	2,728125E+3	9,911386E+1
2,729687E+3	6,891522E+1	2,729687E+3	7,890140E+1	2,729687E+3	8,782372E+1	2,729687E+3	9,944227E+1
2,731250E+3	6,922645E+1	2,731250E+3	7,823530E+1	2,731250E+3	8,766120E+1	2,731250E+3	9,872447E+1
2,732812E+3	6,834052E+1	2,732812E+3	7,736234E+1	2,732812E+3	8,694403E+1	2,732812E+3	9,812517E+1
2,734375E+3	6,860782E+1	2,734375E+3	7,785877E+1	2,734375E+3	8,782641E+1	2,734375E+3	9,822426E+1
2,735937E+3	6,836641E+1	2,735937E+3	7,718792E+1	2,735937E+3	8,830381E+1	2,735937E+3	9,855988E+1
2,737500E+3	6,631298E+1	2,737500E+3	7,762151E+1	2,737500E+3	8,736351E+1	2,737500E+3	9,849870E+1
2,739062E+3	6,746504E+1	2,739062E+3	7,765005E+1	2,739062E+3	8,742478E+1	2,739062E+3	9,731041E+1
2,740625E+3	6,771880E+1	2,740625E+3	7,764428E+1	2,740625E+3	8,654217E+1	2,740625E+3	9,761243E+1
2,742187E+3	6,794415E+1	2,742187E+3	7,691645E+1	2,742187E+3	8,650327E+1	2,742187E+3	9,709033E+1
2,743750E+3	6,710953E+1	2,743750E+3	7,662525E+1	2,743750E+3	8,629103E+1	2,743750E+3	9,692498E+1
2,745312E+3	6,668919E+1	2,745312E+3	7,575142E+1	2,745312E+3	8,684999E+1	2,745312E+3	9,582941E+1
2,746875E+3	6,632900E+1	2,746875E+3	7,769697E+1	2,746875E+3	8,718636E+1	2,746875E+3	9,590542E+1
2,748437E+3	6,599852E+1	2,748437E+3	7,811001E+1	2,748437E+3	8,684166E+1	2,748437E+3	9,562862E+1
2,750000E+3	6,685499E+1	2,750000E+3	7,668084E+1	2,750000E+3	8,632399E+1	2,750000E+3	9,619817E+1
2,751562E+3	6,690445E+1	2,751562E+3	7,567731E+1	2,751562E+3	8,555987E+1	2,751562E+3	9,606664E+1
2,753125E+3	6,648995E+1	2,753125E+3	7,613868E+1	2,753125E+3	8,666047E+1	2,753125E+3	9,677000E+1
2,754687E+3	6,515325E+1	2,754687E+3	7,625924E+1	2,754687E+3	8,659476E+1	2,754687E+3	9,744807E+1
2,756250E+3	6,610165E+1	2,756250E+3	7,701490E+1	2,756250E+3	8,681201E+1	2,756250E+3	9,588348E+1
2,757812E+3	7,022946E+1	2,757812E+3	7,762607E+1	2,757812E+3	8,727332E+1	2,757812E+3	9,596537E+1
2,759375E+3	7,147773E+1	2,759375E+3	7,837987E+1	2,759375E+3	8,493283E+1	2,759375E+3	9,549844E+1
2,760937E+3	6,868849E+1	2,760937E+3	7,755320E+1	2,760937E+3	8,640232E+1	2,760937E+3	9,501951E+1
2,762500E+3	6,560274E+1	2,762500E+3	7,520886E+1	2,762500E+3	8,752932E+1	2,762500E+3	9,590386E+1
2,764062E+3	6,554707E+1	2,764062E+3	7,548863E+1	2,764062E+3	8,356066E+1	2,764062E+3	9,681138E+1
2,765625E+3	6,611706E+1	2,765625E+3	7,663129E+1	2,765625E+3	8,521442E+1	2,765625E+3	9,683821E+1
2,767187E+3	6,557067E+1	2,767187E+3	7,596120E+1	2,767187E+3	8,642181E+1	2,767187E+3	9,587625E+1
2,768750E+3	6,587092E+1	2,768750E+3	7,574245E+1	2,768750E+3	8,791321E+1	2,768750E+3	9,515348E+1
2,770312E+3	6,602534E+1	2,770312E+3	7,483031E+1	2,770312E+3	8,728679E+1	2,770312E+3	9,485058E+1
2,771875E+3	6,584202E+1	2,771875E+3	7,543487E+1	2,771875E+3	8,703029E+1	2,771875E+3	9,557588E+1
2,773437E+3	6,655218E+1	2,773437E+3	7,572656E+1	2,773437E+3	8,640407E+1	2,773437E+3	9,480632E+1
2,775000E+3	6,703433E+1	2,775000E+3	7,529964E+1	2,775000E+3	8,674686E+1	2,775000E+3	9,541745E+1
2,776562E+3	6,588669E+1	2,776562E+3	7,539733E+1	2,776562E+3	8,651318E+1	2,776562E+3	9,609324E+1
2,778125E+3	6,503720E+1	2,778125E+3	7,569024E+1	2,778125E+3	8,599294E+1	2,778125E+3	9,554581E+1
2,779687E+3	6,671156E+1	2,779687E+3	7,589716E+1	2,779687E+3	8,639258E+1	2,779687E+3	9,453404E+1
2,781250E+3	6,752858E+1	2,781250E+3	7,600757E+1	2,781250E+3	8,633787E+1	2,781250E+3	9,574283E+1
2,782812E+3	6,696275E+1	2,782812E+3	7,622616E+1	2,782812E+3	8,629613E+1	2,782812E+3	9,638999E+1
2,784375E+3	6,608911E+1	2,784375E+3	7,567765E+1	2,784375E+3	8,624676E+1	2,784375E+3	9,668069E+1
2,785937E+3	6,607939E+1	2,785937E+3	7,622891E+1	2,785937E+3	8,474505E+1	2,785937E+3	9,664524E+1
2,787500E+3	6,646619E+1	2,787500E+3	7,706136E+1	2,787500E+3	8,554673E+1	2,787500E+3	9,607738E+1
2,789062E+3	6,702946E+1	2,789062E+3	7,661849E+1	2,789062E+3	8,541781E+1	2,789062E+3	9,729819E+1
2,790625E+3	6,724743E+1	2,790625E+3	7,712299E+1	2,790625E+3	8,635623E+1	2,790625E+3	9,647236E+1
2,792187E+3	6,638562E+1	2,792187E+3	7,691096E+1	2,792187E+3	8,649752E+1	2,792187E+3	9,554771E+1
2,793750E+3	6,672558E+1	2,793750E+3	7,580118E+1	2,793750E+3	8,660716E+1	2,793750E+3	9,666420E+1
2,795312E+3	6,656172E+1	2,795312E+3	7,609551E+1	2,795312E+3	8,530161E+1	2,795312E+3	9,641271E+1
2,796875E+3	6,684629E+1	2,796875E+3	7,561814E+1	2,796875E+3	8,664751E+1	2,796875E+3	9,647308E+1
2,798437E+3	6,695535E+1	2,798437E+3	7,633572E+1	2,798437E+3	8,750564E+1	2,798437E+3	9,661115E+1
2,800000E+3	6,640286E+1	2,800000E+3	7,667125E+1	2,800000E+3	8,736012E+1	2,800000E+3	9,693684E+1
2,801562E+3	6,607964E+1	2,801562E+3	7,662943E+1	2,801562E+3	8,672738E+1	2,801562E+3	9,649904E+1
2,803125E+3	6,678183E+1	2,803125E+3	7,710498E+1	2,803125E+3	8,743184E+1	2,803125E+3	9,665031E+1
2,804687E+3	6,809039E+1	2,804687E+3	7,744343E+1	2,804687E+3	8,635028E+1	2,804687E+3	9,733930E+1
2,806250E+3	6,758426E+1	2,806250E+3	7,785637E+1	2,806250E+3	8,560632E+1	2,806250E+3	9,602035E+1
2,807812E+3	6,702327E+1	2,807812E+3	7,663228E+1	2,807812E+3	8,631713E+1	2,807812E+3	9,570000E+1
2,809375E+3	6,749046E+1	2,809375E+3	7,693006E+1	2,809375E+3	8,704134E+1	2,809375E+3	9,761530E+1
2,810937E+3	6,772652E+1	2,810937E+3	7,797935E+1	2,810937E+3	8,670399E+1	2,810937E+3	9,737143E+1
2,812500E+3	6,836787E+1	2,812500E+3	7,778578E+1	2,812500E+3	8,771997E+1	2,812500E+3	9,734877E+1
2,814062E+3	6,741184E+1	2,814062E+3	7,786127E+1	2,814062E+3	8,794913E+1	2,814062E+3	9,748409E+1
2,815625E+3	6,916413E+1	2,815625E+3	7,763877E+1	2,815625E+3	8,729993E+1	2,815625E+3	9,695068E+1
2,817187E+3	7,792851E+1	2,817187E+3	7,649946E+1	2,817187E+3	8,673245E+1	2,817187E+3	9,764537E+1
2,818750E+3	8,350972E+1	2,818750E+3	8,185938E+1	2,818750E+3	8,777521E+1	2,818750E+3	9,867427E+1
2,820312E+3	8,154978E+1	2,820312E+3	8,598611E+1	2,820312E+3	8,854948E+1	2,820312E+3	9,813688E+1
2,821875E+3	7,248375E+1	2,821875E+3	8,083283E+1	2,821875E+3	8,772263E+1	2,821875E+3	9,781175E+1
2,823437E+3	6,634411E+1	2,823437E+3	7,624965E+1	2,823437E+3	8,660911E+1	2,823437E+3	9,842754E+1
2,825000E+3	6,629763E+1	2,825000E+3	7,713039E+1	2,825000E+3	8,700598E+1	2,825000E+3	9,778699E+1
2,826562E+3	6,659086E+1	2,826562E+3	7,688139E+1	2,826562E+3	8,534709E+1	2,826562E+3	9,805539E+1
2,828125E+3	6,622405E+1	2,828125E+3	7,682258E+1	2,828125E+3	8,566725E+1	2,828125E+3	9,725946E+1
2,829687E+3	6,685580E+1	2,829687E+3	7,669283E+1	2,829687E+3	8,632824E+1	2,829687E+3	9,591550E+1
2,831250E+3	6,694182E+1	2,831250E+3	7,495300E+1	2,831250E+3	8,549789E+1	2,831250E+3	9,564505E+1
2,832812E+3	6,589983E+1	2,832812E+3	7,593092E+1	2,832812E+3	8,633517E+1	2,832812E+3	9,565349E+1
2,834375E+3	6,520047E+1	2,834375E+3	7,552991E+1	2,834375E+3	8,704922E+1	2,834375E+3	9,543831E+1
2,835937E+3	6,420008E+1	2,835937E+3	7,551301E+1	2,835937E+3	8,663383E+1	2,835937E+3	9,598065E+1
2,837500E+3	6,457153E+1	2,837500E+3	7,469565E+1	2,837500E+3	8,545149E+1	2,837500E+3	9,482863E+1
2,839062E+3	6,576717E+1	2,839062E+3	7,448020E+1	2,839062E+3	8,541231E+1	2,839062E+3	9,522985E+1
2,840625E+3	6,494800E+1	2,840625E+3	7,469596E+1	2,840625E+3	8,460645E+1	2,840625E+3	9,547824E+1
2,842187E+3	6,523197E+1	2,842187E+3	7,413420E+1	2,842187E+3	8,412429E+1	2,842187E+3	9,489576E+1
2,843750E+3	6,472951E+1	2,843750E+3	7,429778E+1	2,843750E+3	8,461828E+1	2,843750E+3	9,489084E+1
2,845312E+3	6,473029E+1	2,845312E+3	7,387057E+1	2,845312E+3	8,465901E+1	2,845312E+3	9,496940E+1
